"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042445","GO:0042445","hormone metabolic process","17/299","221/18866",9.3382238683392e-08,2.40659369406913e-05,1.8451768666162e-05,"RBP4/CES1/MME/CPE/CTSL/AKR1B1/SELENOM/AKR1C3/ALDH1A1/FDX1/CTSZ/CTSB/HSD17B14/DHRS3/CTSK/SCPEP1/COMT",17
"GO:0097530","GO:0097530","granulocyte migration","14/299","150/18866",1.20970156312652e-07,2.90973549317366e-05,2.2309443564186e-05,"CCL18/MDK/CCL23/CXCL5/CCL4/LGALS3/CCL20/CCL3/CXCL10/CXCL2/CXCL3/C3AR1/MPP1/FCER1G",14
"GO:0002576","GO:0002576","platelet degranulation","13/299","129/18866",1.39691423765592e-07,3.15004160591409e-05,2.4151911951051e-05,"SERPING1/CFD/PSAP/SPARC/LGALS3BP/CD63/SOD1/APLP2/SRGN/SERPINA1/SCCPDH/PLEK/FCER1G",13
"GO:0051235","GO:0051235","maintenance of location","20/299","324/18866",2.56099114838334e-07,5.43532709609829e-05,4.16735897086775e-05,"CES1/FTL/NR1H3/PLIN2/FTH1/APOE/ABCA1/ABCG1/MSR1/CCL3/SRI/GM2A/P2RX7/UBASH3B/CXCL10/SRGN/CALM3/TXN/GSTO1/DDIT3",20
"GO:0006869","GO:0006869","lipid transport","22/299","393/18866",3.44686649402191e-07,6.90905239468393e-05,5.29728955923368e-05,"RBP4/FABP4/APOC1/CES1/PLTP/NR1H3/PLIN2/SELENOM/PSAP/APOE/ABCA1/NMB/FABP5/ABCG1/APOL1/MSR1/UGCG/LIMA1/GM2A/P2RX7/ACSL1/FABP3",22
"GO:0002474","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","11/299","99/18866",4.82303786370485e-07,8.49140654051671e-05,6.51050775717059e-05,"HLA-A/ITGB5/B2M/HLA-B/FCGR1A/PSMA7/PSME4/HLA-F/PSME2/FCER1G/BCAP31",11
"GO:0010875","GO:0010875","positive regulation of cholesterol efflux","6/299","20/18866",4.84589708601747e-07,8.49140654051671e-05,6.51050775717059e-05,"CES1/PLTP/NR1H3/APOE/ABCA1/ABCG1",6
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","15/299","194/18866",5.03578714208575e-07,8.49140654051671e-05,6.51050775717059e-05,"CTSL/HLA-A/CTSD/ITGB5/B2M/HLA-B/HLA-DQA1/HLA-DRB1/FCGR1A/PSMA7/PSME4/HLA-F/PSME2/FCER1G/BCAP31",15
"GO:0042590","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","10/299","80/18866",5.32106541725521e-07,8.49140654051671e-05,6.51050775717059e-05,"HLA-A/ITGB5/B2M/HLA-B/FCGR1A/PSMA7/PSME4/HLA-F/PSME2/FCER1G",10
"GO:0097529","GO:0097529","myeloid leukocyte migration","16/299","222/18866",5.41303632017418e-07,8.49140654051671e-05,6.51050775717059e-05,"CCL18/MDK/CCL23/CXCL5/CD81/CCL4/LGALS3/CCL20/CCL3/CXCL10/CXCL2/CXCL3/C3AR1/MPP1/AIF1/FCER1G",16
"GO:0016042","GO:0016042","lipid catabolic process","20/299","343/18866",6.31745715598331e-07,9.4972439244949e-05,7.28170061663339e-05,"FABP4/APOC1/CES1/ADTRP/MGLL/CYP27A1/AKR1C3/PSAP/APOE/FABP5/DDHD1/AIG1/HPGD/HSD17B14/GM2A/ALDH3A2/PLA2G15/FABP3/PLBD1/LIPA",20
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","14/299","177/18866",9.23748684158125e-07,0.000130354987916889,9.99454161061923e-05,"CTSL/HLA-A/CTSD/ITGB5/B2M/HLA-B/HLA-DQA1/HLA-DRB1/FCGR1A/PSMA7/PSME4/HLA-F/PSME2/FCER1G",14
"GO:0019882","GO:0019882","antigen processing and presentation","16/299","232/18866",9.73925268083657e-07,0.000130354987916889,9.99454161061923e-05,"CTSL/PSAP/HLA-A/CTSD/ITGB5/B2M/HLA-B/HLA-DQA1/HLA-DRB1/FCGR1A/PSMA7/PSME4/HLA-F/PSME2/FCER1G/BCAP31",16
"GO:0006066","GO:0006066","alcohol metabolic process","21/299","385/18866",9.75494643502219e-07,0.000130354987916889,9.99454161061923e-05,"RBP4/APOC1/SCD/CES1/AKR1B1/CYP27A1/AKR1C3/APOE/ALDH1A1/ABCA1/FDX1/PLPP3/ABCG1/SOD1/GPD1/APOL1/LIMA1/DHRS3/ALDH3A2/ALDH2/PLEK",21
"GO:0002237","GO:0002237","response to molecule of bacterial origin","20/299","356/18866",1.12816146480337e-06,0.000145371663036092,0.000111458959755762,"NR1H3/SPARC/ABCA1/CXCL5/GNG12/KMO/B2M/LY86/GSTP1/TNIP3/HPGD/CCL3/P2RX7/CXCL10/TNFAIP3/CXCL2/CXCL3/COMT/CD14/MGST1",20
"GO:0055072","GO:0055072","iron ion homeostasis","10/299","87/18866",1.17266046177119e-06,0.000145895136071395,0.000111860315554798,"ACO1/FTL/FTH1/TFRC/SOD1/B2M/ABCG2/SRI/EPAS1/HMOX1",10
"GO:0070098","GO:0070098","chemokine-mediated signaling pathway","10/299","88/18866",1.30468074117069e-06,0.000150618941248438,0.000115482138406143,"CCL18/CCL23/CXCL5/CCL4/CCL20/CCL3/CXCL10/CCRL2/CXCL2/CXCL3",10
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","7/299","36/18866",1.31793338684824e-06,0.000150618941248438,0.000115482138406143,"CES1/ADTRP/APOE/ABCA1/CD81/ABCG1/FCER1G",7
"GO:0006898","GO:0006898","receptor-mediated endocytosis","19/299","328/18866",1.33586644122783e-06,0.000150618941248438,0.000115482138406143,"APOC1/CTSL/SPARC/APOE/HP/CD81/CD63/TFRC/B2M/CD163/FCHO2/APOL1/MARCO/MSR1/SDCBP/FCGR1A/LRPAP1/FCER1G/CD14",19
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","14/299","185/18866",1.56794355856083e-06,0.000171428495735985,0.000131437182516679,"CTSL/HLA-A/CTSD/ITGB5/B2M/HLA-B/HLA-DQA1/HLA-DRB1/FCGR1A/PSMA7/PSME4/HLA-F/PSME2/FCER1G",14
"GO:0032496","GO:0032496","response to lipopolysaccharide","19/299","334/18866",1.74771829950963e-06,0.00018546375366561,0.000142198256690752,"NR1H3/SPARC/ABCA1/CXCL5/GNG12/KMO/LY86/GSTP1/TNIP3/HPGD/CCL3/P2RX7/CXCL10/TNFAIP3/CXCL2/CXCL3/COMT/CD14/MGST1",19
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process","11/299","113/18866",1.8280807640215e-06,0.000188449011331131,0.000144487105198452,"ADTRP/MGLL/AKR1C3/EPHX1/HPGDS/GSTP1/ACOT4/AIG1/HPGD/ACOT7/ACSL1",11
"GO:0055076","GO:0055076","transition metal ion homeostasis","12/299","138/18866",2.07264695874077e-06,0.000207725284087131,0.000159266555776923,"ACO1/FTL/FTH1/MT2A/TFRC/SOD1/B2M/ATOX1/ABCG2/SRI/EPAS1/HMOX1",12
"GO:0010876","GO:0010876","lipid localization","22/299","440/18866",2.26036592151907e-06,0.000220416222833535,0.000168996917261796,"RBP4/FABP4/APOC1/CES1/PLTP/NR1H3/PLIN2/SELENOM/PSAP/APOE/ABCA1/NMB/FABP5/ABCG1/APOL1/MSR1/UGCG/LIMA1/GM2A/P2RX7/ACSL1/FABP3",22
"GO:1905954","GO:1905954","positive regulation of lipid localization","10/299","94/18866",2.40369114604758e-06,0.000228224148814202,0.000174983388692882,"CES1/PLTP/NR1H3/PLIN2/APOE/ABCA1/ABCG1/MSR1/P2RX7/FABP3",10
"GO:0060326","GO:0060326","cell chemotaxis","18/299","311/18866",2.57685893931486e-06,0.000238392488539692,0.000182779630027515,"CCL18/MDK/CCL23/BCAR1/CXCL5/CCL4/LGALS3/CCL20/GSTP1/CCL3/CXCL10/CCRL2/CXCL2/CXCL3/C3AR1/MPP1/AIF1/FCER1G",18
"GO:0002479","GO:0002479","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","9/299","75/18866",2.81028618820995e-06,0.000253487814176537,0.000194353476384625,"HLA-A/ITGB5/B2M/HLA-B/FCGR1A/PSMA7/PSME4/HLA-F/PSME2",9
"GO:0071674","GO:0071674","mononuclear cell migration","10/299","97/18866",3.20666715132372e-06,0.000269061746092465,0.000206294278425428,"CCL18/MDK/CCL23/CCL4/LGALS3/CCL20/CCL3/CXCL10/C3AR1/AIF1",10
"GO:1990868","GO:1990868","response to chemokine","10/299","97/18866",3.20666715132372e-06,0.000269061746092465,0.000206294278425428,"CCL18/CCL23/CXCL5/CCL4/CCL20/CCL3/CXCL10/CCRL2/CXCL2/CXCL3",10
"GO:1990869","GO:1990869","cellular response to chemokine","10/299","97/18866",3.20666715132372e-06,0.000269061746092465,0.000206294278425428,"CCL18/CCL23/CXCL5/CCL4/CCL20/CCL3/CXCL10/CCRL2/CXCL2/CXCL3",10
"GO:0001906","GO:0001906","cell killing","13/299","172/18866",3.76106421234109e-06,0.00030840726541197,0.000236461166268717,"CAMP/HLA-A/CD59/PRDX1/TYROBP/B2M/HLA-B/APOL1/CTSC/P2RX7/LAMP1/LYZ/HLA-F",13
"GO:1901214","GO:1901214","regulation of neuron death","18/299","321/18866",4.01449015867708e-06,0.000321872899833486,0.00024678550028078,"RETREG1/NUPR1/SOD2/MDK/APOE/GPNMB/SOD1/KMO/TYROBP/CTSZ/UBB/C1QA/CCL3/HIPK2/HMOX1/HLA-F/JUN/DDIT3",18
"GO:0030595","GO:0030595","leukocyte chemotaxis","15/299","232/18866",4.7181098990826e-06,0.000370063924258479,0.000283734389354441,"CCL18/MDK/CCL23/CXCL5/CCL4/LGALS3/CCL20/CCL3/CXCL10/CXCL2/CXCL3/C3AR1/MPP1/AIF1/FCER1G",15
"GO:0070997","GO:0070997","neuron death","19/299","360/18866",5.21142750877716e-06,0.000387796873913625,0.000297330547509922,"RETREG1/NUPR1/SOD2/MDK/APOE/GPNMB/SOD1/KMO/TYROBP/CTSZ/UBB/C1QA/NAMPT/CCL3/HIPK2/HMOX1/HLA-F/JUN/DDIT3",19
"GO:0032373","GO:0032373","positive regulation of sterol transport","6/299","29/18866",5.26664268895999e-06,0.000387796873913625,0.000297330547509922,"CES1/PLTP/NR1H3/APOE/ABCA1/ABCG1",6
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","6/299","29/18866",5.26664268895999e-06,0.000387796873913625,0.000297330547509922,"CES1/PLTP/NR1H3/APOE/ABCA1/ABCG1",6
"GO:0048771","GO:0048771","tissue remodeling","13/299","178/18866",5.48434778743225e-06,0.000395750536341111,0.000303428757586778,"MDK/GPNMB/TGM2/TFRC/P2RX7/EPAS1/SEMA3C/UBASH3B/SNX10/TNFAIP3/CTSK/LIPA/CA2",13
"GO:0002697","GO:0002697","regulation of immune effector process","22/299","470/18866",6.51253717732765e-06,0.000449526064808061,0.000344659382166993,"SERPING1/RBP4/C1QB/HLA-A/CD59/C2/C8B/CD81/TFRC/C1QC/TYROBP/LGALS3/B2M/C1QA/HLA-B/P2RX7/LAMP1/TNFAIP3/HMOX1/HLA-F/C3AR1/FCER1G",22
"GO:0002449","GO:0002449","lymphocyte mediated immunity","19/299","366/18866",6.60334851297872e-06,0.000449526064808061,0.000344659382166993,"SERPING1/C1QB/HLA-A/C2/C8B/CD81/TFRC/C1QC/PRDX1/B2M/C1QA/HLA-B/CTSC/HLA-DRB1/P2RX7/LAMP1/HLA-F/NBN/FCER1G",19
"GO:0010038","GO:0010038","response to metal ion","19/299","366/18866",6.60334851297872e-06,0.000449526064808061,0.000344659382166993,"ACO1/FABP4/AKR1C3/SPARC/MT2A/CYB5A/SOD1/IGFBP2/B2M/C1QA/KCNMA1/P2RX7/HMOX1/BSG/S100A13/CALM3/CA2/JUN/CD14",19
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","19/299","367/18866",6.86546749772287e-06,0.000458714939477483,0.00035170465076054,"APOC1/SCD/CES1/NR1H3/MGLL/CYP27A1/AKR1C3/FABP5/KMO/HPGDS/GSTP1/ACOT4/SLC1A3/HPGD/ACOT7/SDSL/APIP/GLUL/MGST3",19
"GO:0010885","GO:0010885","regulation of cholesterol storage","5/299","18/18866",6.99517947013669e-06,0.000458883773240967,0.000351834098517114,"CES1/NR1H3/ABCA1/ABCG1/MSR1",5
"GO:0016053","GO:0016053","organic acid biosynthetic process","19/299","368/18866",7.1369334690703e-06,0.000459822427792958,0.000352553781141292,"APOC1/SCD/CES1/NR1H3/MGLL/CYP27A1/AKR1C3/FABP5/KMO/HPGDS/GSTP1/ACOT4/SLC1A3/HPGD/ACOT7/SDSL/APIP/GLUL/MGST3",19
"GO:0071347","GO:0071347","cellular response to interleukin-1","13/299","183/18866",7.41936598978101e-06,0.000462139292990852,0.000354330161623281,"CCL18/CCL23/SQSTM1/GBP2/CCL4/KMO/UBB/CCL20/CCL3/PSMA7/GBP1/PSME4/PSME2",13
"GO:0046686","GO:0046686","response to cadmium ion","8/299","64/18866",7.42906845717001e-06,0.000462139292990852,0.000354330161623281,"AKR1C3/SPARC/MT2A/CYB5A/SOD1/B2M/HMOX1/JUN",8
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","19/299","370/18866",7.70908896555506e-06,0.000471430389622418,0.000361453805557158,"SERPING1/C1QB/HLA-A/C2/C8B/CD81/TFRC/C1QC/B2M/C1QA/HLA-B/CTSC/HLA-DRB1/P2RX7/KLHL6/TNFAIP3/HLA-F/NBN/FCER1G",19
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","15/299","246/18866",9.57224698603438e-06,0.000575611118760201,0.00044133096630348,"APOC1/SCD/CES1/NR1H3/MGLL/CYP27A1/AKR1C3/FABP5/KMO/HPGDS/GSTP1/ACOT4/SLC1A3/HPGD/ACOT7",15
"GO:0006959","GO:0006959","humoral immune response","19/299","377/18866",1.00518824867433e-05,0.000594544131347047,0.00045584723339364,"SERPING1/CFD/CAMP/C1QB/HLA-A/CD59/C2/TREM1/C8B/CXCL5/CD81/C1QC/C1QA/HLA-DRB1/CXCL10/LYZ/CXCL2/CXCL3/C3AR1",19
"GO:0002548","GO:0002548","monocyte chemotaxis","8/299","67/18866",1.05065487030698e-05,0.000611413350333482,0.000468781154357682,"CCL18/CCL23/CCL4/LGALS3/CCL20/CCL3/CXCL10/AIF1",8
"GO:0010887","GO:0010887","negative regulation of cholesterol storage","4/299","10/18866",1.20449492487397e-05,0.000689812331578617,0.000528891004606315,"CES1/NR1H3/ABCA1/ABCG1",4
"GO:0010878","GO:0010878","cholesterol storage","5/299","20/18866",1.23327108886982e-05,0.000695256576350361,0.00053306520091281,"CES1/NR1H3/ABCA1/ABCG1/MSR1",5
"GO:0001774","GO:0001774","microglial cell activation","7/299","50/18866",1.30444622069924e-05,0.000713097267315584,0.000546743966187815,"TYROBP/C1QA/CTSC/NAMPT/CCL3/AIF1/JUN",7
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","7/299","50/18866",1.30444622069924e-05,0.000713097267315584,0.000546743966187815,"TYROBP/C1QA/CTSC/NAMPT/CCL3/AIF1/JUN",7
"GO:0055094","GO:0055094","response to lipoprotein particle","6/299","34/18866",1.39502593641626e-05,0.000751231877401475,0.000575982429049795,"CES1/ADTRP/APOE/ABCA1/CD81/FCER1G",6
"GO:0006879","GO:0006879","cellular iron ion homeostasis","8/299","70/18866",1.45948668043992e-05,0.000763163470003947,0.000585130586757606,"ACO1/FTL/FTH1/TFRC/SOD1/ABCG2/SRI/HMOX1",8
"GO:0032370","GO:0032370","positive regulation of lipid transport","8/299","70/18866",1.45948668043992e-05,0.000763163470003947,0.000585130586757606,"CES1/PLTP/NR1H3/APOE/ABCA1/ABCG1/P2RX7/FABP3",8
"GO:0046916","GO:0046916","cellular transition metal ion homeostasis","10/299","116/18866",1.59654695141625e-05,0.000822905914387119,0.000630936148619836,"ACO1/FTL/FTH1/MT2A/TFRC/SOD1/ATOX1/ABCG2/SRI/HMOX1",10
"GO:0016125","GO:0016125","sterol metabolic process","12/299","169/18866",1.67324328182568e-05,0.000850290388848878,0.00065193229720354,"APOC1/SCD/CES1/CYP27A1/APOE/ABCA1/FDX1/ABCG1/SOD1/APOL1/LIMA1/LIPA",12
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","7/299","52/18866",1.70051968067848e-05,0.000852149306651103,0.000653357561523836,"HLA-A/TYROBP/B2M/HLA-B/P2RX7/LAMP1/HLA-F",7
"GO:0001894","GO:0001894","tissue homeostasis","15/299","261/18866",1.92951051064905e-05,0.000953653961975585,0.000731182930351219,"RBP4/AKR1B1/TFRC/SOD1/PRDX1/B2M/P2RX7/EPAS1/UBASH3B/SNX10/LYZ/TNFAIP3/CTSK/LIPA/CA2",15
"GO:0006631","GO:0006631","fatty acid metabolic process","19/299","396/18866",1.99675341386793e-05,0.000968769050008138,0.000742771928877754,"APOC1/SCD/CES1/ADTRP/NR1H3/MGLL/AKR1C3/EPHX1/FABP5/HPGDS/GSTP1/ACOT4/AIG1/HPGD/ACOT7/ACSL1/ALDH3A2/PLA2G15/FABP3",19
"GO:1901685","GO:1901685","glutathione derivative metabolic process","5/299","22/18866",2.0409619966928e-05,0.000968769050008138,0.000742771928877754,"HPGDS/GSTP1/MGST3/GSTO1/MGST1",5
"GO:1901687","GO:1901687","glutathione derivative biosynthetic process","5/299","22/18866",2.0409619966928e-05,0.000968769050008138,0.000742771928877754,"HPGDS/GSTP1/MGST3/GSTO1/MGST1",5
"GO:0042493","GO:0042493","response to drug","19/299","397/18866",2.06749492379786e-05,0.000968769050008138,0.000742771928877754,"PLIN2/MDK/MYO6/MT2A/ABCA1/TFRC/SOD1/IGFBP2/LGALS1/B2M/SLC1A3/P2RX7/TIMP2/ACSL1/SEMA3C/COMT/FABP3/SRP14/MGST1",19
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","12/299","175/18866",2.37076968777531e-05,0.00109663295301196,0.00084080738724339,"SCD/MGLL/AKR1C3/EPHX1/FABP5/HPGDS/GSTP1/HPGD/ACOT7/ACSL1/DPEP2/MGST3",12
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","10/299","122/18866",2.48158968881197e-05,0.00113336399964982,0.000868969713817169,"CCL4/ATP1B1/LGALS3/CCL3/SRI/P2RX7/CXCL10/CALM3/ATP2B1/GSTO1",10
"GO:0030316","GO:0030316","osteoclast differentiation","9/299","98/18866",2.56226053796747e-05,0.00114733059245979,0.000879678141260457,"CD81/TFRC/TYROBP/CCL3/LILRB4/UBASH3B/SNX10/FCER1G/CA2",9
"GO:0044242","GO:0044242","cellular lipid catabolic process","14/299","236/18866",2.5757698999236e-05,0.00114733059245979,0.000879678141260457,"FABP4/APOC1/ADTRP/MGLL/AKR1C3/PSAP/FABP5/AIG1/HPGD/GM2A/ALDH3A2/PLA2G15/FABP3/PLBD1",14
"GO:0033700","GO:0033700","phospholipid efflux","4/299","12/18866",2.76878680183501e-05,0.0012182661928074,0.000934065688732015,"APOC1/APOE/ABCA1/ABCG1",4
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","13/299","208/18866",2.90819249255567e-05,0.00126418777266757,0.00096927455554043,"NR1H3/ABCA1/CXCL5/KMO/LY86/GSTP1/TNIP3/CCL3/CXCL10/TNFAIP3/CXCL2/CXCL3/CD14",13
"GO:0150076","GO:0150076","neuroinflammatory response","8/299","77/18866",2.955963838398e-05,0.00126965684868333,0.000973467790389719,"NUPR1/TYROBP/C1QA/CTSC/NAMPT/CCL3/AIF1/JUN",8
"GO:0008203","GO:0008203","cholesterol metabolic process","11/299","153/18866",3.35078122441497e-05,0.00141681145431853,0.001086293762968,"APOC1/SCD/CES1/CYP27A1/APOE/ABCA1/FDX1/ABCG1/SOD1/APOL1/LIMA1",11
"GO:0070555","GO:0070555","response to interleukin-1","13/299","211/18866",3.37710047315393e-05,0.00141681145431853,0.001086293762968,"CCL18/CCL23/SQSTM1/GBP2/CCL4/KMO/UBB/CCL20/CCL3/PSMA7/GBP1/PSME4/PSME2",13
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","13/299","214/18866",3.91072801780034e-05,0.00162182835496823,0.00124348375448025,"RETREG1/NUPR1/SOD2/MDK/APOE/SOD1/TYROBP/CTSZ/CCL3/HIPK2/HMOX1/JUN/DDIT3",13
"GO:0071216","GO:0071216","cellular response to biotic stimulus","14/299","246/18866",4.06446273751906e-05,0.00166642972238281,0.00127768039165073,"NR1H3/ABCA1/CXCL5/KMO/LY86/GSTP1/TNIP3/CCL3/CXCL10/TNFAIP3/CXCL2/CXCL3/CD14/DDIT3",14
"GO:0019915","GO:0019915","lipid storage","8/299","81/18866",4.27792082007605e-05,0.00170514255803104,0.00130736219001796,"CES1/NR1H3/PLIN2/APOE/ABCA1/ABCG1/MSR1/GM2A",8
"GO:0051651","GO:0051651","maintenance of location in cell","13/299","216/18866",4.30605840175877e-05,0.00170514255803104,0.00130736219001796,"FTL/FTH1/APOE/CCL3/SRI/P2RX7/UBASH3B/CXCL10/SRGN/CALM3/TXN/GSTO1/DDIT3",13
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","20/299","456/18866",4.33323610078937e-05,0.00170514255803104,0.00130736219001796,"NUPR1/APOC1/SCD/CES1/NR1H3/AKR1C3/APOE/FABP5/ABCG1/SOD1/GPD1/HPGD/PSMA7/P2RX7/SLC2A6/PSME4/COMT/FABP3/PLEK/PSME2",20
"GO:0061900","GO:0061900","glial cell activation","7/299","60/18866",4.40587009938344e-05,0.00170514255803104,0.00130736219001796,"TYROBP/C1QA/CTSC/NAMPT/CCL3/AIF1/JUN",7
"GO:0030301","GO:0030301","cholesterol transport","9/299","105/18866",4.44244458023608e-05,0.00170514255803104,0.00130736219001796,"APOC1/CES1/PLTP/NR1H3/APOE/ABCA1/ABCG1/MSR1/LIMA1",9
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels","9/299","105/18866",4.44244458023608e-05,0.00170514255803104,0.00130736219001796,"APOC1/PLTP/APOE/ABCA1/ABCG1/MSR1/LRPAP1/HMOX1/LIPA",9
"GO:0006979","GO:0006979","response to oxidative stress","20/299","458/18866",4.60548978975976e-05,0.00174911654331086,0.00134107780249182,"SOD2/AKR1C3/PSAP/APOE/HP/SOD1/PRDX1/PDLIM1/GPX3/GSTP1/ATOX1/MSRB2/PRDX4/EPAS1/TNFAIP3/HMOX1/AIF1/TXN/JUN/MGST1",20
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","9/299","106/18866",4.7881502658979e-05,0.00179954647493329,0.00137974330030479,"HLA-A/CD81/TFRC/B2M/HLA-B/P2RX7/LAMP1/HLA-F/FCER1G",9
"GO:0031343","GO:0031343","positive regulation of cell killing","7/299","61/18866",4.91023920764862e-05,0.00182640650115425,0.00140033734538259,"HLA-A/TYROBP/B2M/HLA-B/P2RX7/LAMP1/HLA-F",7
