"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NCAPD2",5.81029989436081e-295,0.538134179864985,0.403,0.083,1.16496512881934e-290
"DEK",2.16534015595613e-294,1.13613783713218,0.947,0.744,4.34150701269203e-290
"TMPO",3.23014729793677e-287,0.861758815757915,0.655,0.224,6.47644533236322e-283
"DHFR",9.75651800982698e-283,0.677123285822136,0.547,0.156,1.95618186097031e-278
"CENPH",1.0168168824319e-282,0.370508011877347,0.397,0.08,2.03871784927596e-278
"GMNN",1.09577731389325e-273,0.487182277771674,0.432,0.098,2.19703351435596e-269
"NRM",3.24982753149863e-270,0.23914713042258,0.231,0.028,6.51590420065476e-266
"ZWILCH",9.15974186474333e-270,0.236309755335294,0.273,0.04,1.83652824388104e-265
"LIG1",3.57281103459146e-268,0.32353488661864,0.365,0.07,7.16348612435589e-264
"MCM3",6.15481267955698e-268,0.628615506166394,0.5,0.138,1.23403994225117e-263
"FANCD2",2.10559842791732e-267,0.254496586368289,0.285,0.044,4.22172484797423e-263
"KDELC2",2.16981475101995e-267,0.306089470134639,0.312,0.053,4.35047857579501e-263
"HIST1H4C",2.686590378788e-266,2.15482047775273,0.632,0.23,5.38661370946994e-262
"NCAPD3",1.13279394244282e-260,0.415700768755348,0.411,0.091,2.27125185459786e-256
"PTMA",3.46476221103633e-260,0.847519656059832,0.999,0.993,6.94684823312783e-256
"TACC3",3.28250139168535e-253,0.597219635912759,0.516,0.147,6.58141529032912e-249
"RFC4",1.02217552102044e-251,0.356250235691756,0.349,0.069,2.04946191964599e-247
"FAM111A",6.17062135439264e-248,0.95188232703681,0.735,0.333,1.23720958155572e-243
"CCNE1",1.08420688101722e-242,0.213059347205638,0.178,0.019,2.17383479643953e-238
"KNTC1",2.31915463105191e-240,0.213792717080435,0.236,0.033,4.64990503525908e-236
"CARHSP1",2.8982840779178e-239,0.704255622222726,0.602,0.209,5.81105957622519e-235
"CHAF1A",5.21072586050439e-237,0.26734650157256,0.269,0.044,1.04475053503113e-232
"MCM5",1.54192821865666e-235,0.696454025504105,0.592,0.215,3.0915660784066e-231
"CRNDE",6.521900070291e-235,0.26093006686333,0.199,0.025,1.30764096409334e-230
"PCNA",1.49560387688808e-234,1.30317747784217,0.727,0.368,2.99868577316059e-230
"SPDL1",4.29223912152689e-233,0.265161719688016,0.236,0.034,8.60593943866142e-229
"NSD2",2.92349953664565e-232,0.479333124710829,0.479,0.132,5.86161657097452e-228
"PSIP1",6.3090161417792e-229,0.638178481693153,0.568,0.189,1.26495773642673e-224
"H2AFV",1.57327397690185e-228,1.21258378022751,0.891,0.613,3.15441432368822e-224
"IDH2",1.88689001336218e-224,0.928618247239514,0.73,0.344,3.78321447679118e-220
"AC084033.3",8.40353462463641e-222,0.495585717619391,0.29,0.055,1.6849086922396e-217
"KIF22",2.44997917245766e-221,0.646237681646599,0.58,0.203,4.91220824077762e-217
"NETO2",1.74301516602659e-218,0.267072703662401,0.251,0.041,3.49474540788331e-214
"RAN",2.17925694383268e-213,0.772940401061424,0.957,0.865,4.36941017238452e-209
"C9orf40",4.85117134879798e-203,0.263680104483436,0.296,0.059,9.72659855433995e-199
"NUDT1",1.4657545042405e-201,0.65245620798392,0.75,0.358,2.9388377810022e-197
"MTFR2",3.96206707993778e-201,0.233519265052814,0.283,0.055,7.94394449527526e-197
"NUCKS1",7.23080132010243e-200,1.01938626810075,0.929,0.725,1.44977566468054e-195
"RPA3",1.19219596003994e-199,0.742140261865563,0.781,0.444,2.39035289988008e-195
"SHMT1",2.89298789684694e-199,0.227578248098455,0.244,0.041,5.80044073317812e-195
"VRK1",3.80613262869499e-199,0.336199722167216,0.416,0.111,7.63129592053345e-195
"BTG3",2.46095891074109e-198,0.53097334786766,0.443,0.132,4.93422261603589e-194
"KPNA2",1.79742411290162e-194,1.19331815033241,0.591,0.24,3.60383534636774e-190
"BLM",9.4248450900847e-194,0.227749835114401,0.251,0.045,1.88968144056198e-189
"CBX5",9.82498548359507e-193,0.470094695451786,0.535,0.183,1.96990958946081e-188
"EMC9",7.43291282409475e-190,0.464250995949063,0.354,0.09,1.490299021231e-185
"NUCB2",3.91876137110299e-189,0.797634494248626,0.713,0.353,7.8571165490615e-185
"DSN1",3.99044828083624e-189,0.267587653008902,0.318,0.071,8.00084880307665e-185
"PIF1",9.54560037758175e-187,0.211466641242196,0.127,0.012,1.91389287570514e-182
"TMEM97",9.69830249151334e-187,0.296551444865007,0.34,0.08,1.94450964954843e-182
"ANP32B",3.40370133782005e-186,0.924037909117591,0.958,0.843,6.82442118232921e-182
"SAC3D1",2.19097015773128e-185,0.848497405121308,0.541,0.204,4.39289516625122e-181
"CEP152",1.77065088586255e-184,0.289665279452018,0.347,0.085,3.55015502615442e-180
"ANP32E",1.21539627229104e-182,0.675465875200269,0.582,0.233,2.43686952594354e-178
"HIST1H1C",3.66477023667611e-181,0.472403394046282,0.276,0.059,7.3478643245356e-177
"CDC25B",3.58496786924072e-180,0.386949947794572,0.335,0.083,7.18786057782765e-176
"UBE2S",3.10427697624451e-178,1.39499709740598,0.633,0.307,6.22407533737024e-174
"USP1",7.70325395969765e-178,0.677212173232618,0.615,0.27,1.54450241891938e-173
"ECT2",9.26844401124616e-178,0.354587236384214,0.334,0.083,1.85832302425486e-173
"DNMT1",4.16151247235474e-177,0.655578287949015,0.696,0.335,8.34383250707125e-173
"MASTL",5.62159131925229e-173,0.219381403488549,0.23,0.042,1.12712905951008e-168
"GAPDH",9.36464179801199e-173,0.586516604552486,0.995,0.985,1.8776106805014e-168
"MMS22L",5.26216299465254e-168,0.274969457113966,0.332,0.084,1.05506368042783e-163
"SASS6",9.61632854311453e-166,0.237684904007579,0.301,0.07,1.92807387289446e-161
"CEP128",1.42023253524268e-165,0.205761242027948,0.239,0.047,2.84756623316158e-161
"TUBB4B",5.9473926159383e-165,1.14188501323939,0.871,0.652,1.19245221949563e-160
"PRRG4",2.62025435138085e-164,0.353513031598518,0.386,0.112,5.25360997451861e-160
"RBL1",3.25454038347589e-162,0.235251149679022,0.297,0.07,6.52535346886916e-158
"C19orf48",7.9293102140562e-161,0.294879819939613,0.313,0.078,1.58982669791827e-156
"INCENP",6.42695352879807e-158,0.20219183260976,0.157,0.023,1.28860418252401e-153
"MZT2B",2.60720470311598e-153,0.891433575219017,0.903,0.717,5.22744542974753e-149
"CENPQ",2.86658242932653e-153,0.210422385271292,0.296,0.072,5.7474977707997e-149
"NRGN",4.34049430295191e-150,0.269420270608767,0.301,0.075,8.70269107741859e-146
"DCK",2.67391167548562e-149,0.476932379337432,0.487,0.183,5.36119290934866e-145
"TFDP1",7.91498499204818e-148,0.383493373350669,0.466,0.165,1.58695449090566e-143
"PMM1",1.12616203863642e-147,0.269484337278224,0.352,0.101,2.25795488746602e-143
"CCDC18",3.36614170182943e-145,0.326793420331709,0.36,0.108,6.749114112168e-141
"CENPX",5.38329824858771e-145,0.70356409395828,0.742,0.43,1.07935129884183e-140
"GEN1",1.68765283159637e-144,0.26117471174989,0.324,0.089,3.38374392735072e-140
"RAD21",6.13084600473524e-144,0.800644727071468,0.755,0.449,1.22923462394942e-139
"PPIA",3.94882098813871e-140,0.528912891969981,0.991,0.972,7.91738608121812e-136
"CDCA4",1.1566627521504e-139,0.203303678826869,0.231,0.05,2.31910881806155e-135
"RGS9",2.96255506188366e-139,0.21402663365773,0.24,0.054,5.93992289907673e-135
"MIS18A",2.02182437868729e-138,0.237384676282514,0.337,0.096,4.05375787926802e-134
"LSM5",1.402892003793e-137,0.628105011624709,0.776,0.462,2.81279846760496e-133
"TOPBP1",1.70791707813155e-136,0.346289197532661,0.454,0.166,3.42437374165377e-132
"DUT",3.64921202043312e-136,0.917834709189983,0.815,0.619,7.31667010096841e-132
"HIRIP3",7.7751278542286e-136,0.303386911665292,0.372,0.117,1.55891313477283e-131
"IFI27L1",1.36740108586195e-135,0.28634095045093,0.359,0.11,2.74163917715322e-131
"RANBP1",1.01543997212633e-134,0.661990776578604,0.838,0.593,2.0359571441133e-130
"TEDC1",2.0373914852383e-133,0.279803228293912,0.374,0.117,4.0849699279028e-129
"SAP30",5.01927070366279e-132,0.400767110061045,0.47,0.18,1.00636377608439e-127
"POLA2",5.13943042062526e-132,0.209286373249772,0.269,0.068,1.03045579933536e-127
"LMNB2",1.05762571502778e-130,0.289857047656282,0.335,0.101,2.12053955863069e-126
"MPHOSPH9",2.71537007514745e-130,0.308342758958795,0.368,0.119,5.44431700067064e-126
"BCL2L12",3.55745773993417e-130,0.285099003957755,0.365,0.117,7.13270276856802e-126
"CEP78",1.05084906607575e-129,0.304636199165219,0.341,0.104,2.10695237748188e-125
"RBBP8",5.019885370099e-129,0.29418595067983,0.374,0.123,1.00648701670485e-124
"LSM4",6.12366719350925e-128,0.572549509603842,0.879,0.664,1.2277952722986e-123
"KNSTRN",2.37643459473207e-127,0.4443562648069,0.379,0.132,4.7647513624378e-123
"FADS1",3.95143263779002e-127,0.501249685439618,0.523,0.216,7.92262243876899e-123
"PARP2",2.05854207974589e-125,0.238130583265936,0.295,0.083,4.12737686989051e-121
"PLP2",4.56866116708654e-125,0.762249142960628,0.766,0.474,9.16016564000851e-121
"RCCD1",1.16898710682505e-123,0.235738323658183,0.291,0.082,2.34381914918422e-119
"RBBP7",4.64415487546359e-122,0.486615437333312,0.629,0.322,9.3115305253045e-118
"TUBB6",2.36569419424332e-120,0.617058358107787,0.764,0.484,4.74321685945786e-116
"SLC25A5",1.33503430914077e-118,0.536458539338922,0.965,0.907,2.67674378982725e-114
"EFCAB11",6.60825708449693e-115,0.208705041397036,0.292,0.085,1.32495554544163e-110
"HMGN1",7.11890861583997e-115,0.572147036200362,0.924,0.785,1.42734117747591e-110
"DBF4",9.91225445479815e-115,0.311954710685724,0.373,0.131,1.98740701818703e-110
"HYI",1.6231032022827e-114,0.368993589760755,0.443,0.176,3.25432192057682e-110
"ALDH7A1",1.4895814716632e-112,0.235885926640945,0.329,0.106,2.98661085068473e-108
"TEX30",2.97921625705657e-112,0.245505858161399,0.332,0.108,5.97332859539842e-108
"PAFAH1B3",3.25383796792092e-112,0.29873480018644,0.428,0.163,6.52394512568144e-108
"RHEB",1.92854825102436e-108,0.65772648040891,0.931,0.803,3.86673924330385e-104
"TUBG1",6.61477942142153e-107,0.378124497369935,0.456,0.19,1.32626327399502e-102
"CDKN2A",2.11368460808009e-106,0.253427943561585,0.224,0.059,4.23793763920057e-102
"MSH6",6.30050608445922e-106,0.276233313622304,0.351,0.124,1.26325146993407e-101
"MZT2A",3.6640379105995e-105,0.468606488763726,0.626,0.326,7.34639601075199e-101
"HNRNPAB",4.25395956783771e-105,0.656717122368081,0.772,0.569,8.5291889335146e-101
"EXOSC8",2.74530201451081e-104,0.36021118423117,0.547,0.252,5.50433053909417e-100
"MZT1",5.61992525495795e-103,0.47536192922938,0.571,0.285,1.12679501361907e-98
"TUBA1C",2.14682587729681e-102,0.854889184784703,0.858,0.663,4.30438588398011e-98
"AP2S1",2.89320846550228e-102,0.463964532176528,0.969,0.928,5.80088297333207e-98
"RFWD3",1.16792363556947e-101,0.214336973885567,0.265,0.079,2.34168688931678e-97
"MIS18BP1",1.7126829912446e-101,0.651490504926156,0.891,0.709,3.43392939744542e-97
"DNAJC1",3.17520775122949e-101,0.397504195197121,0.63,0.332,6.36629154121513e-97
"SLC2A4RG",3.76448229163208e-101,0.341144593981366,0.501,0.221,7.54778699472231e-97
"YBX1",8.86723943568488e-101,0.293614175703558,0.995,0.992,1.77788150685482e-96
"HNRNPA2B1",3.01087250447939e-100,0.486932801905001,0.978,0.937,6.03679937148118e-96
"LDHA",3.40497770700226e-100,0.503851016235538,0.951,0.851,6.82698030253953e-96
"LRR1",3.60775871200936e-100,0.265238019558103,0.363,0.134,7.23355621757876e-96
"ANKRD9",7.65074863990702e-100,0.247290200208823,0.31,0.103,1.53397510230136e-95
"DDX39A",1.90786585580735e-98,0.436824546897411,0.561,0.279,3.82527104089374e-94
"ZNF93",7.81321549005345e-98,0.221498042692652,0.287,0.092,1.56654970575572e-93
"POLE3",7.24179897646258e-96,0.304847394420587,0.518,0.239,1.45198069478075e-91
"ZDHHC12",1.05285371293499e-95,0.50530214448748,0.672,0.401,2.11097169443466e-91
"CSE1L",2.68556879002179e-95,0.318692912984289,0.501,0.228,5.38456542399369e-91
"BUB3",5.58001519618045e-95,0.552816698278821,0.719,0.462,1.11879304683418e-90
"LRRCC1",9.34408401492576e-95,0.246265647323188,0.352,0.129,1.87348884499262e-90
"CALM3",1.0219574492428e-94,0.640549585888706,0.843,0.647,2.04902468573182e-90
"SIVA1",1.79512664896961e-94,0.686576353013208,0.821,0.631,3.59922893118408e-90
"JADE1",1.37896454147631e-92,0.220062071447195,0.22,0.062,2.76482390566e-88
"TMEM160",1.69976145121739e-92,0.450062878995582,0.882,0.694,3.40802170969086e-88
"SLBP",2.71947527143142e-92,0.521403751520731,0.63,0.394,5.45254791922e-88
"TAGLN2",2.94386535946938e-92,0.472690920552276,0.987,0.958,5.9024500457361e-88
"CYTOR",4.83319580014737e-92,0.259145108976815,0.411,0.165,9.69055757929547e-88
"EPB41L2",6.29921237534309e-92,0.204755722243901,0.305,0.104,1.26299208125629e-87
"SNRNP25",5.62151313522063e-91,0.38177457181709,0.583,0.305,1.12711338361174e-86
"NUP210",1.83057925556179e-90,0.224484524633595,0.355,0.133,3.67031140740138e-86
"AL441992.1",9.99274684212946e-90,0.205396720060463,0.249,0.077,2.00354574184696e-85
"SMC3",1.95851914259729e-89,0.488641801440262,0.721,0.468,3.92683088090757e-85
"NCAPH2",4.13771994808097e-89,0.243962307433334,0.316,0.112,8.29612849590235e-85
"GLA",7.64719778539212e-88,0.438065695789628,0.75,0.489,1.53326315597112e-83
"CDKN2D",1.79138821280206e-87,0.550425993538548,0.399,0.179,3.59173336666813e-83
"HLTF",2.09521998712103e-87,0.257427076008325,0.412,0.174,4.20091607417767e-83
"ARL6IP1",7.38253175416003e-87,0.901492037203206,0.874,0.711,1.48019761670909e-82
"SAE1",1.46752584766888e-86,0.228660807700828,0.323,0.119,2.9423893245761e-82
"HERC5",3.20447726731154e-85,0.637997956333966,0.611,0.36,6.42497692095965e-81
"DBI",1.5854439692993e-84,0.392043250235954,0.971,0.938,3.1788151584451e-80
"CCDC14",4.3434248316999e-84,0.274014295252371,0.451,0.203,8.7085667875583e-80
"LSM3",3.72856890284344e-83,0.4362522928989,0.853,0.685,7.4757806502011e-79
"TMEM107",4.88887380145039e-83,0.301120152582185,0.467,0.219,9.80219197190804e-79
"PRPS2",9.7643821643922e-83,0.323199959029424,0.446,0.206,1.95775862396064e-78
"HINT1",6.28538388731421e-82,0.364670279345165,0.978,0.937,1.2602194694065e-77
"POLD3",4.11245009763393e-81,0.368006317232971,0.555,0.297,8.24546244575602e-77
"NAP1L1",6.08964863293029e-81,0.452630986619112,0.934,0.829,1.22097455090252e-76
"MAP3K20",8.93422130508009e-81,0.25294937974079,0.435,0.195,1.79131137166856e-76
"CTDSPL",1.00822141468424e-80,0.204893921644358,0.259,0.088,2.02148393644189e-76
"GLRX5",1.33794491831088e-80,0.417406549165872,0.724,0.453,2.68257956121331e-76
"LBR",1.81458297109238e-80,0.302078130515199,0.407,0.179,3.63823885704022e-76
"SMC1A",2.8997620745519e-80,0.429064110593218,0.615,0.361,5.81402295947657e-76
"ITGB3BP",6.83019049550261e-80,0.228358423949801,0.341,0.134,1.36945319434827e-75
"HIST1H1E",1.9633533566144e-79,0.391002460371938,0.265,0.094,3.93652348001187e-75
"ANAPC11",2.62907220509482e-79,0.468001126437436,0.887,0.745,5.27128977121512e-75
"GMPS",3.39296556104299e-78,0.321367719402375,0.499,0.254,6.8028959498912e-74
"YEATS4",4.70042335740219e-78,0.304783155852536,0.474,0.23,9.4243488315914e-74
"PDS5B",5.60424242784886e-78,0.303090820341265,0.459,0.216,1.1236506067837e-73
"HSP90B1",2.25308899874166e-77,0.467088757383769,0.968,0.907,4.51744344247703e-73
"HADH",3.2085879341223e-77,0.359267669926353,0.632,0.36,6.43321880791522e-73
"SNRPB",1.09309359796549e-76,0.468183403701922,0.893,0.771,2.1916526639208e-72
"DCTN3",4.03975569168514e-76,0.561071278271146,0.843,0.666,8.09971016182871e-72
"CDCA7L",1.28054106925273e-75,0.200099525217139,0.322,0.127,2.56748484385172e-71
"PARP1",2.52551616036691e-75,0.385051859020761,0.619,0.363,5.06365990153566e-71
"CDK4",9.0948160560061e-75,0.292023290093498,0.539,0.285,1.82351061922922e-70
"HP1BP3",1.71345473617655e-74,0.57873157405384,0.804,0.602,3.43547674603398e-70
"ILF2",1.81606195816753e-74,0.395659608711468,0.773,0.544,3.6412042261259e-70
"IMPA2",3.17701882831743e-74,0.227853376986904,0.361,0.15,6.36992275077645e-70
"SAMD1",3.67941681411473e-74,0.300620375811157,0.432,0.201,7.37723071230003e-70
"CKAP5",8.56879957831621e-74,0.362449249027513,0.435,0.214,1.7180443154524e-69
"COMMD4",1.18319173208464e-73,0.476209400199376,0.707,0.469,2.37229942282969e-69
"MAD2L2",1.91989308369731e-73,0.250777304374381,0.334,0.136,3.84938563281311e-69
"PPIH",1.08910853348174e-72,0.250278476178444,0.482,0.235,2.18366260963089e-68
"MAZ",7.13857584000599e-71,0.431881423933584,0.751,0.522,1.4312844559212e-66
"TRIOBP",2.94826823563509e-70,0.343617462071362,0.636,0.374,5.91127781244836e-66
"TPGS2",5.18530669759993e-70,0.26737817018136,0.481,0.242,1.03965399286879e-65
"SUMO2",7.28809034965302e-70,0.365438500717723,0.97,0.941,1.46126211510543e-65
"TPRKB",1.88549162351817e-69,0.318259999218363,0.609,0.35,3.78041070515394e-65
"SEPHS1",7.87765132252128e-69,0.212836432891109,0.371,0.162,1.57946909016552e-64
"ICMT",9.79140938647059e-69,0.259130844956235,0.423,0.202,1.96317758198735e-64
"CEP57",7.7590179613508e-68,0.319944160822308,0.562,0.312,1.55568310125084e-63
"SNRPD1",3.21315332686105e-67,0.38441405348197,0.79,0.592,6.4423724203564e-63
"CD99",1.22864296302218e-66,0.406143797495786,0.895,0.708,2.46342914085946e-62
"BRI3BP",1.48968812353297e-66,0.274792877402058,0.387,0.18,2.98682468768361e-62
"TPR",1.6844056446516e-66,0.428901220257641,0.827,0.635,3.37723331752645e-62
"TTC39C",2.03566223910569e-66,0.2593699982074,0.426,0.205,4.08150278940691e-62
