"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PKD2L1",1.40370960747831e-160,0.384068803908954,0.326,0.033,2.814437762994e-156
"ITIH5",4.01890406809862e-160,0.338005032484727,0.205,0.005,8.05790265653774e-156
"CSTB",6.04629832956346e-160,1.08748967593792,1,0.965,1.21228281507747e-155
"MDK",3.59800635760979e-159,0.345728893047494,0.254,0.016,7.21400274700763e-155
"AKR1C3",1.21655342280837e-157,0.768635224004508,0.49,0.099,2.43918961273077e-153
"PSAP",3.89790182487777e-155,0.805480740893012,0.993,0.949,7.81529315887994e-151
"MYO6",3.92344674641084e-155,0.392343786473943,0.341,0.04,7.86651072655374e-151
"OPTN",1.77967229858903e-153,0.645590178756571,0.552,0.126,3.568242958671e-149
"RND3",3.24429247815235e-153,0.575988628418108,0.217,0.009,6.50480641869546e-149
"PPIC",4.26129036951736e-148,0.487309659906634,0.468,0.092,8.54388719088231e-144
"SPARC",2.60165162723739e-146,0.66534955667622,0.546,0.132,5.21631151261097e-142
"VMO1",5.26123622694931e-145,0.858156843513051,0.646,0.196,1.05487786350334e-140
"PLA2G16",1.01836297757881e-144,0.729725333489384,0.801,0.302,2.04181777004552e-140
"SLC47A1",7.44693549046848e-143,0.303358098210557,0.261,0.022,1.49311056583893e-138
"MT2A",9.21981989543506e-142,0.960915140304033,0.684,0.225,1.84857388903473e-137
"CCL23",4.21467589558602e-137,0.882398091555502,0.489,0.114,8.45042517064998e-133
"IFI27",1.4187719179176e-136,2.09866213996881,0.455,0.104,2.84463769542479e-132
"HLA-A",1.76555388041966e-136,0.802236159674756,0.997,0.981,3.53993553024141e-132
"CD59",1.35795186171858e-135,0.852671887561222,0.84,0.399,2.72269348274576e-131
"ADGRE1",2.2815167013378e-135,0.271085148041963,0.209,0.011,4.57444098618229e-131
"CYB5A",1.57913637403719e-131,0.788259227281001,0.813,0.361,3.16616842994458e-127
"AC026369.3",1.36391041973969e-130,0.737156186936127,0.604,0.182,2.73464039157807e-126
"C2",5.05177852005635e-129,0.712989379887865,0.637,0.199,1.0128815932713e-124
"USP30-AS1",2.07614964181906e-128,0.419471868129042,0.332,0.05,4.16268003184722e-124
"APOE",3.03628543931903e-128,1.22664355524763,0.976,0.679,6.08775230583465e-124
"TREM1",2.9239888044734e-126,0.980511641637844,0.873,0.495,5.86259755296917e-122
"LSAMP",2.28205620630088e-125,0.246858661990508,0.176,0.007,4.57552269363327e-121
"ALDH1A1",3.28039735197108e-125,0.769149044670396,0.802,0.33,6.57719669070201e-121
"C8B",5.87914671235299e-118,0.224834593023594,0.159,0.005,1.17876891582678e-113
"CCL4L2",1.37241599571063e-117,1.0448510365062,0.234,0.023,2.75169407139982e-113
"BCAR1",5.22965635010179e-114,0.337731078573006,0.268,0.035,1.04854609819541e-109
"TNFAIP6",2.53338611479766e-113,0.732232539178699,0.194,0.014,5.0794391601693e-109
"LGALS3BP",2.62677379160481e-113,0.724714199220816,0.843,0.4,5.26668145216765e-109
"ABCA1",4.10792529480958e-113,0.498157372779251,0.685,0.226,8.23639021609321e-109
"SEPT4",9.30022811485424e-113,0.237997974614292,0.192,0.014,1.86469573702828e-108
"CXCL5",2.9200201914669e-112,1.02146366244849,0.291,0.044,5.85464048389113e-108
"TEX14",6.74053685219763e-112,0.235026882338558,0.205,0.017,1.35147763886562e-107
"DST",1.14782578140953e-110,0.682194215844442,0.801,0.351,2.30139069172611e-106
"EPHX1",2.90639502007565e-110,0.507561802042133,0.532,0.159,5.82732201525168e-106
"GPNMB",1.0779042648259e-109,0.870746113437268,0.977,0.756,2.16119805097593e-105
"PLD3",1.12245771599248e-106,0.903091295074752,0.89,0.543,2.25052772056493e-102
"FMNL2",1.19821855358911e-105,0.531297526380704,0.657,0.237,2.40242819994617e-101
"FDX1",6.93212079501685e-104,0.874876895836169,0.774,0.381,1.38989021940088e-99
"FARP1",7.32374634503593e-103,0.398310644507228,0.394,0.091,1.4684111421797e-98
"TSPAN4",2.16720853170374e-102,0.634470173372117,0.729,0.305,4.345253106066e-98
"TRHDE",2.56078197995605e-101,0.21098593656039,0.164,0.01,5.13436786981189e-97
"PDE4DIP",2.06401487221475e-100,0.653552813568501,0.783,0.355,4.13834981879057e-96
"SQSTM1",6.87931519093106e-100,0.781889472687247,0.961,0.683,1.37930269578168e-95
"DRAM1",1.80376259280584e-98,0.627665308104135,0.608,0.224,3.61654399857572e-94
"GCHFR",2.66183857694472e-98,0.920547789788268,0.953,0.638,5.33698634677415e-94
"TCN2",1.33158147232705e-97,0.520715351139147,0.524,0.168,2.66982085201574e-93
"FHL1",1.48158718669962e-97,0.427663444575289,0.439,0.115,2.97058230933273e-93
"GBP2",2.01477531343056e-97,0.558688753040775,0.608,0.219,4.03962450342828e-93
"SUSD1",1.22599114126616e-96,0.48137754070422,0.423,0.111,2.45811223823866e-92
"ACP2",6.25986951179036e-96,0.546859570101752,0.688,0.274,1.25510383711397e-91
"HP",3.90821948258143e-95,0.571136429796117,0.257,0.041,7.83598006257577e-91
"NMB",5.2874649771536e-95,0.662358254654148,0.501,0.159,1.0601367279193e-90
"FABP5",3.50734525640615e-94,0.778523890326249,0.991,0.819,7.03222723909433e-90
"CTSD",1.58452102423612e-93,0.719492362987958,0.999,0.918,3.17696465359342e-89
"CD72",3.06022298469494e-92,0.292204644527952,0.276,0.047,6.13574708431336e-88
"MACC1",2.24724944884397e-91,0.466698371752971,0.409,0.109,4.50573514493215e-87
"LINC01857",7.60200866641072e-91,0.288992315121892,0.238,0.035,1.52420273761535e-86
"CD81",8.7848403794749e-91,0.554158696066686,0.996,0.925,1.76136049608472e-86
"TGM2",5.03355621599255e-90,0.64429044324404,0.522,0.178,1.00922802130651e-85
"GNG12",6.1539887386248e-90,0.225407500745358,0.213,0.027,1.23387474209427e-85
"CD63",1.02688166906753e-89,0.505844418005528,0.997,0.972,2.05889774648041e-85
"SAT1",4.77141676908383e-89,0.658450643005751,0.988,0.894,9.56669062201309e-85
"TMEM37",1.45839884087785e-88,0.316118054171729,0.284,0.053,2.92408967596009e-84
"PLPP3",1.63044432867594e-88,0.381116728631728,0.396,0.101,3.26904087899526e-84
"CCL4",2.37118179827773e-88,2.00307528120179,0.217,0.031,4.75421950554684e-84
"ABCG1",4.54288573657578e-88,0.603507708233266,0.707,0.316,9.10848590183445e-84
"TFRC",1.8326735982623e-87,0.976316169679019,0.809,0.442,3.6745105645159e-83
"CHDH",5.48214584764891e-86,0.208538552808156,0.191,0.022,1.09917024245361e-81
"BLVRB",3.64637625587383e-85,0.777870863623749,0.914,0.658,7.31098439302702e-81
"C1QC",1.51044057219589e-84,0.785678316381402,0.969,0.751,3.02843334725275e-80
"SPRY1",2.34545039642459e-84,0.200097862637582,0.163,0.015,4.70262804483131e-80
"TBC1D4",2.61517472792025e-83,0.3062534548651,0.342,0.081,5.24342532948011e-79
"SOD1",5.07555238485047e-83,0.613077191599001,0.873,0.565,1.01764825316252e-78
"RMDN3",5.41981307892818e-83,0.613132916958734,0.707,0.329,1.0866725223251e-78
"JPT1",5.88610090173536e-83,0.658737053485015,0.851,0.534,1.18016323079794e-78
"ATP1B1",5.49921208055014e-82,0.563251672813905,0.731,0.336,1.1025920221503e-77
"GALNT12",2.05950356407594e-81,0.253755407888341,0.226,0.036,4.12930464597226e-77
"KMO",1.17569259453098e-80,0.345476290211487,0.39,0.108,2.35726365203462e-76
"TSPAN3",3.93680491176941e-78,0.464883559074664,0.544,0.202,7.89329384809767e-74
"PRDX1",5.47972037493898e-78,0.538017518981565,0.988,0.926,1.09868393517527e-73
"IGFBP2",1.93808837204585e-77,0.761537344665563,0.423,0.139,3.88586718595193e-73
"ME1",7.36895430565376e-77,0.284985147406043,0.299,0.068,1.47747533828358e-72
"ITGB5",1.2201201551464e-76,0.320567464540959,0.396,0.114,2.44634091106852e-72
"GADD45B",2.34471307317496e-76,0.44221482697588,0.569,0.213,4.70114971171579e-72
"RAB42",4.9900554724807e-76,0.497459523025968,0.497,0.18,1.00050612223238e-71
"TYROBP",9.04840142637913e-76,0.456437167778935,0.996,0.988,1.81420448598902e-71
"CTSZ",1.42947278700642e-74,0.64542471449905,0.996,0.961,2.86609293794787e-70
"LGALS3",8.16026139929407e-74,0.536270085428866,1,0.962,1.63613241055846e-69
"PDLIM1",1.21242221374518e-73,0.538835300814218,0.798,0.393,2.4309065385591e-69
"GAPLINC",6.41266558350534e-72,0.265736229440934,0.265,0.058,1.28573944949282e-67
"UBB",1.02168980286366e-71,0.543759463767745,0.988,0.911,2.04848805474164e-67
"LGALS1",2.81918109451328e-71,0.543290718984642,0.995,0.967,5.65245809449913e-67
"APLP2",7.70376440146423e-71,0.545769145185281,0.985,0.873,1.54460476249358e-66
"FAM89A",3.37832557113722e-70,0.395010031892788,0.59,0.23,6.77354277013012e-66
"BLOC1S2",4.0355182530268e-69,0.568186814869165,0.775,0.45,8.09121409731873e-65
"NINJ1",8.62347997189781e-69,0.332001047777545,0.611,0.238,1.72900773436551e-64
"B2M",1.35400112120572e-68,0.375966647281768,1,0.999,2.71477224801747e-64
"BIRC7",3.31223977925544e-68,0.250739213011116,0.191,0.031,6.64104075740715e-64
"PHLDA3",4.19709450389713e-68,0.532566370102412,0.69,0.323,8.41517448031375e-64
"LY86",6.4385687121741e-68,0.533693602586568,0.778,0.447,1.29093302679091e-63
"C1QA",4.71296814714059e-67,0.659402018925655,0.978,0.816,9.44950113501688e-63
"LINC02154",8.90843555402992e-67,0.323107575806392,0.172,0.025,1.786141328583e-62
"TNFAIP2",4.08643800037991e-66,0.524700933659855,0.742,0.39,8.19330819076173e-62
"SLC29A1",4.60578734772935e-66,0.291871740215048,0.342,0.097,9.23460363219735e-62
"STOM",1.04695442136676e-65,0.48712017566515,0.767,0.392,2.09914361484035e-61
"PSD3",4.43739952892647e-65,0.338690950393265,0.405,0.133,8.89698605549758e-61
"KCNMA1",2.16235924635814e-64,0.387537370675948,0.53,0.206,4.33553028894807e-60
"GPD1",4.22374870027991e-64,0.220279988212816,0.211,0.04,8.46861614406121e-60
"TMEM140",1.83115676929107e-63,0.263938466224498,0.299,0.079,3.6714693224286e-59
"GPX3",2.48717350257501e-63,0.458713673126445,0.406,0.145,4.9867828726629e-59
"HLA-B",3.88454200178665e-63,0.447619409464726,1,0.992,7.78850671358223e-59
"HPGDS",4.10382676209855e-62,0.232754428866981,0.215,0.044,8.22817265800758e-58
"CD163",3.3914327623024e-61,0.555284035017629,0.786,0.44,6.79982268841631e-57
"SLC29A3",4.22475731756538e-61,0.34169819841357,0.432,0.154,8.47063842171858e-57
"FCHO2",2.05873583284533e-60,0.361819281160191,0.591,0.254,4.12776534485488e-56
"DDHD1",3.08402125564104e-60,0.498251612475987,0.615,0.286,6.18346261756029e-56
"ACOT13",3.70761423939683e-60,0.40912257396419,0.591,0.262,7.43376654999065e-56
"CCL20",1.31848657788909e-59,0.992342599540426,0.105,0.008,2.64356558866763e-55
"ANOS1",1.8516099188507e-59,0.227894207375301,0.256,0.063,3.71247788729564e-55
"OTOA",3.01254057715287e-59,0.297451565249216,0.345,0.108,6.04014385719149e-55
"CTSB",3.17024153060521e-59,0.419266476454208,0.996,0.94,6.35633426886345e-55
"GSTP1",1.3795569948444e-58,0.435376945408961,0.977,0.906,2.76601177466301e-54
"GYPC",2.62798537315096e-58,0.477439443693049,0.781,0.419,5.26911067316768e-54
"APOL1",1.10293124454279e-57,0.256391990637185,0.334,0.102,2.2113771453083e-53
"LDHB",1.46277829906134e-57,0.58485258429052,0.762,0.457,2.93287048961799e-53
"ATOX1",2.54631215283351e-57,0.551478556770862,0.908,0.678,5.1053558664312e-53
"MARCO",2.76540031347948e-56,0.608277436294456,0.981,0.771,5.54462762852636e-52
"EPB41L1",4.33160303252065e-56,0.247000488821731,0.248,0.063,8.68486408020391e-52
"MFAP5",5.176047882141e-56,0.244328338533905,0.155,0.025,1.03779760036927e-51
"TNIP3",7.94252837816312e-56,0.298430055930139,0.118,0.013,1.59247693982171e-51
"MSR1",1.04999404184695e-55,0.476430404088168,0.922,0.616,2.10523805390313e-51
"ACOT4",1.95837265131935e-55,0.230113215337931,0.303,0.089,3.92653716589529e-51
"EVA1B",1.14947050681045e-54,0.278234684223686,0.468,0.18,2.30468836615496e-50
"AIG1",2.40887674638814e-54,0.241257535547496,0.353,0.116,4.82979787650822e-50
"CAPG",2.54305989486871e-54,0.484741495644908,0.989,0.936,5.09883508921176e-50
"ATP6V0D2",1.70713813936522e-53,0.322685974194609,0.311,0.098,3.42281196942727e-49
"GBP4",3.86443790418096e-53,0.428252805446906,0.341,0.115,7.74819799788282e-49
"SLC1A3",5.77504256745154e-53,0.289239145141665,0.378,0.134,1.15789603477403e-48
"OASL",9.20753298773578e-53,0.402954128801614,0.428,0.167,1.84611036404102e-48
"HPGD",1.48318276825176e-52,0.404673605498877,0.427,0.164,2.97378145034478e-48
"CD82",3.09254558384136e-52,0.249693573625798,0.419,0.157,6.20055389560192e-48
"HTRA4",4.11680736558932e-52,0.206965006191695,0.23,0.058,8.25419876800658e-48
"CTSC",6.02055640903123e-52,0.515949639613534,0.964,0.873,1.20712156001076e-47
"SAMD4A",1.16900476784319e-51,0.208804097889915,0.241,0.064,2.3438545595256e-47
"MOSPD1",1.58671585641235e-51,0.212503088841611,0.26,0.072,3.18136529210676e-47
"CXXC5",3.60245858390223e-51,0.335482858964878,0.538,0.238,7.22292946072396e-47
"UGCG",4.9059832736941e-51,0.294464001718221,0.421,0.161,9.83649646375666e-47
"TSTD1",5.5649479617938e-51,0.312862374166586,0.567,0.253,1.11577206633966e-46
"ABCG2",6.48645863143069e-51,0.221360913447072,0.213,0.051,1.30053495560185e-46
"UCP2",8.56433032142072e-51,0.405210671801457,0.838,0.529,1.71714822944485e-46
"PPDPF",1.4227907310901e-50,0.542983110694572,0.945,0.789,2.85269541583565e-46
"FAM3B",5.48905119331643e-50,0.207584654108711,0.23,0.059,1.10055476425994e-45
"TDP2",1.97735205809491e-49,0.396839179360204,0.53,0.246,3.9645908764803e-45
"STMN1",2.99261987096333e-49,0.416518725489636,0.704,0.379,6.00020284128148e-45
"NAMPT",1.31106030593549e-48,0.435783222205864,0.665,0.352,2.62867591340065e-44
"HLA-DQA1",3.40352522459353e-48,0.508198631753504,0.976,0.86,6.82406807531004e-44
"PNRC1",1.05273932445128e-47,0.453768216317913,0.802,0.491,2.11074234552482e-43
"JAKMIP2",1.90560348527386e-47,0.347582497716475,0.342,0.124,3.8207349879741e-43
"SPIRE1",4.00065983040055e-47,0.27043838024343,0.353,0.128,8.02132295995309e-43
"RASSF4",1.15092463151041e-46,0.34625210563951,0.556,0.267,2.30760388617837e-42
"ELL2",1.32176807177231e-46,0.264873274856536,0.431,0.173,2.65014498390348e-42
"CCL3",3.34735025113338e-46,0.705752052903966,0.304,0.107,6.71143725352243e-42
"HSD17B14",4.87051746491446e-46,0.229677602729552,0.362,0.133,9.76538751715348e-42
"MS4A4A",1.6066299292922e-45,0.407264666329579,0.892,0.585,3.22129300823086e-41
"LIMA1",1.68928829741706e-45,0.301273662776472,0.435,0.181,3.3870230363212e-41
"MSRB2",2.72255212628628e-45,0.290293220195722,0.614,0.303,5.45871701320399e-41
"RAB20",3.28814807217804e-45,0.253977280363344,0.467,0.205,6.59273688471698e-41
"SDCBP",3.4418590490908e-45,0.418237470860967,0.987,0.873,6.90092739342706e-41
"HLA-DRB1",4.25276760401735e-45,0.352675449740162,0.997,0.996,8.52679904605478e-41
"NPL",5.10244175551366e-45,0.366259333651068,0.623,0.325,1.02303957198049e-40
"BLVRA",9.59745298304145e-45,0.388570603794863,0.756,0.444,1.92428932309981e-40
"DNAJC5B",1.49621217246911e-44,0.30861924996469,0.257,0.081,2.99990540580056e-40
"FCGR1A",3.35289668696918e-44,0.419308382122139,0.666,0.365,6.72255785737321e-40
"SRI",6.38823166213258e-44,0.409190748783636,0.789,0.504,1.28084044825758e-39
"AMIGO2",1.14193933433966e-43,0.2716810636529,0.427,0.174,2.28958836535103e-39
"RNF144B",1.4005497391559e-43,0.241464507074433,0.303,0.105,2.80810222700758e-39
"RARRES3",3.92232012154363e-43,0.328554230422535,0.389,0.157,7.86425184369498e-39
"GM2A",4.99352373670887e-43,0.400423076739717,0.803,0.497,1.00120150921013e-38
"KANSL1-AS1",5.52849450083087e-43,0.22690592102183,0.353,0.132,1.10846314741659e-38
"DNASE2",9.66710766676939e-43,0.365244657540863,0.782,0.486,1.93825508718726e-38
"DCXR",5.53931486428503e-42,0.323118216324026,0.608,0.312,1.11063263028915e-37
"NUCB1",6.42442030917014e-42,0.39041084713648,0.852,0.586,1.28809627198861e-37
"PLAUR",4.21266695872031e-41,0.461070192091252,0.911,0.683,8.44639725223423e-37
"LILRB4",4.60444385909081e-41,0.360490671465913,0.693,0.388,9.23190993747708e-37
"PSMA7",4.7891883001102e-41,0.39979561509133,0.987,0.927,9.60232254172095e-37
"P4HA1",7.32625654309212e-41,0.253725625029631,0.432,0.186,1.46891443688997e-36
"DHRS3",6.3756577275054e-40,0.223531837228339,0.472,0.21,1.27831937436483e-35
"GBP1",6.80068171453173e-40,0.892130361562956,0.63,0.363,1.36353668376361e-35
"PRDX4",7.68437689408738e-40,0.336781618197452,0.622,0.34,1.54071756726452e-35
"P2RX7",3.13759808725882e-39,0.225475026314976,0.498,0.226,6.29088416495393e-35
"SELENOW",3.63087751363466e-39,0.360106017593562,0.802,0.509,7.2799094148375e-35
"PILRA",1.2592004883528e-38,0.33435253168247,0.775,0.466,2.52469697914737e-34
"EPAS1",1.5352586411273e-38,0.210053700098006,0.401,0.169,3.07819357546023e-34
"FRMD4A",2.75172446078413e-38,0.224768394351598,0.534,0.253,5.51720754387218e-34
"HS3ST2",3.44425334939546e-38,0.245040347418138,0.174,0.045,6.9057279655379e-34
"ACOT7",9.53694860450471e-38,0.259714923598756,0.448,0.205,1.9121581952032e-33
"MIR3945HG",1.17401828920722e-37,0.395061442294017,0.265,0.096,2.35390666986048e-33
"IQSEC1",1.73128950938048e-37,0.278063917231481,0.635,0.34,3.47123546630787e-33
"TIMP2",2.36348598636241e-37,0.364220651416849,0.948,0.777,4.73878940265664e-33
"TPST2",3.53543886489812e-37,0.21026780507807,0.517,0.248,7.08855492412073e-33
"HIPK2",7.50870007696325e-37,0.308006990244733,0.569,0.299,1.50549436543113e-32
"ACSL1",8.37291005718457e-37,0.329511110840356,0.606,0.325,1.67876846646551e-32
"MT-ND2",2.88413862511916e-36,0.372373644742397,0.996,0.983,5.78269794336391e-32
"SEMA3C",7.89904352393155e-36,0.234950982834152,0.347,0.144,1.58375822654828e-31
"UBASH3B",1.4023036972546e-35,0.24934409645009,0.389,0.171,2.81161891299546e-31
"RNASET2",2.14567928639297e-35,0.362955740458039,0.883,0.672,4.3020869692179e-31
"MT-ATP8",2.5646827230529e-35,0.215675113160684,0.397,0.173,5.14218885972107e-31
"CXCL10",2.89395055284158e-35,1.63934018808458,0.117,0.023,5.80237085844736e-31
"MT-ND4L",3.87989883295905e-35,0.375592016505436,0.859,0.617,7.77919716008289e-31
"KLHL6",1.94228629305468e-34,0.206138384743745,0.416,0.186,3.89428401757463e-30
"SDSL",3.48602710191894e-34,0.251124792548196,0.507,0.257,6.98948433934747e-30
"LRPAP1",5.78648769323374e-34,0.334059089582231,0.907,0.728,1.16019078249336e-29
"ALDH3A2",1.33717005496488e-33,0.228972663804475,0.511,0.259,2.68102596020459e-29
"CCRL2",1.48004602999272e-33,0.218863428901809,0.365,0.158,2.9674922901354e-29
"SRGN",2.73339805373359e-33,0.416908211236162,0.978,0.934,5.48046309773584e-29
"DPEP2",3.36994232500454e-33,0.216993359550894,0.401,0.182,6.75673436163411e-29
"POLR2L",4.97507584494152e-33,0.326306933114371,0.852,0.607,9.97502706910776e-29
"TSC22D1",1.48748286095217e-32,0.207747317731012,0.244,0.088,2.9824031362091e-28
"SNX10",4.08836314209718e-32,0.505907708038505,0.942,0.752,8.19716809990484e-28
"LAMP1",4.54649080268254e-32,0.303696463215451,0.952,0.746,9.1157140593785e-28
"LYZ",6.65960273802829e-32,0.538745699209036,0.999,0.983,1.33525034897467e-27
"ALDH2",3.44621184060678e-31,0.399921715789241,0.977,0.884,6.90965474041659e-27
"SLC2A6",3.95328137134484e-31,0.272734130312354,0.382,0.176,7.9263291495464e-27
"GBP5",4.57809667939922e-31,0.32598175629459,0.159,0.046,9.17908384219543e-27
"PSME4",7.25550084711761e-31,0.232823789051859,0.358,0.162,1.45472791984708e-26
"TNFAIP3",3.93892879298335e-30,0.246364034562579,0.307,0.131,7.89755222993162e-26
"HMOX1",4.31103042030958e-30,0.294626950286455,0.724,0.465,8.64361599272072e-26
"RHOQ",5.55382911902134e-30,0.261902192980909,0.678,0.396,1.11354273836378e-25
"SLC15A3",8.31279885337712e-30,0.324776082143247,0.822,0.571,1.66671617010211e-25
"TALDO1",1.02359300941157e-29,0.346037114057245,0.933,0.801,2.05230398387019e-25
"CTSA",2.80060175040046e-29,0.319147140086993,0.856,0.614,5.61520650955293e-25
"HLA-F",3.68606379149315e-29,0.303958732381059,0.724,0.469,7.39055790194377e-25
"BSG",1.55968023812778e-28,0.354339853755529,0.845,0.647,3.1271588774462e-24
"SERPINA1",2.33057803270987e-28,0.341065708303393,0.961,0.827,4.6728089555833e-24
"PLA2G15",5.70990092258697e-28,0.225138389801379,0.521,0.286,1.14483513497869e-23
"S100A13",9.711169240021e-28,0.222086811925575,0.608,0.342,1.94708943262421e-23
"DDAH2",1.06237136994431e-27,0.277923181241089,0.755,0.495,2.13005459673833e-23
"CALM3",2.48495031659838e-27,0.251606713721783,0.746,0.489,4.98232538477975e-23
"CTSK",3.13325445592826e-27,0.218294775268089,0.178,0.059,6.28217518413617e-23
"CLEC4E",4.44298843677409e-27,0.330193057464356,0.448,0.24,8.90819181573205e-23
"CXCL2",8.28116609088393e-27,0.219566709420945,0.168,0.055,1.66037380122223e-22
"SCPEP1",3.96874629526379e-26,0.327700437652438,0.82,0.592,7.9573363220039e-22
"CXCL3",4.3221498051538e-26,0.510801570146853,0.25,0.108,8.66591035933336e-22
"RRBP1",5.25857333709285e-26,0.282376471063872,0.724,0.465,1.05434395408712e-21
"C3AR1",1.2426814984176e-25,0.215410549125808,0.707,0.426,2.49157640432729e-21
"APIP",4.0386732329019e-25,0.220323182843704,0.555,0.324,8.09753983196831e-21
"C9orf16",4.13832144068226e-25,0.331716188128051,0.851,0.644,8.29733448856792e-21
"GNPTAB",6.78814684849752e-25,0.21466101154884,0.577,0.336,1.36102344312375e-20
"NRP2",7.86039610206363e-25,0.221419441196897,0.542,0.313,1.57600941846376e-20
"COMT",9.66752301590574e-25,0.251341910141991,0.9,0.728,1.9383383646891e-20
"SCCPDH",1.17784609966203e-24,0.224997855684764,0.688,0.428,2.36158142982237e-20
"NBN",2.6315307438786e-24,0.276018847543688,0.48,0.266,5.27621914147659e-20
"MPP1",3.57906225146396e-24,0.210915240880957,0.719,0.465,7.17601981418523e-20
"FABP3",3.64597791505034e-24,0.364010075070823,0.176,0.065,7.31018571967593e-20
"GLUL",8.85848401536272e-24,0.296555792447149,0.974,0.885,1.77612604508023e-19
"GDF15",1.80250479909684e-23,0.20975228567452,0.118,0.034,3.61402212218917e-19
"MGST3",1.58847191053793e-22,0.278240949298678,0.972,0.876,3.18488618062854e-18
"PLEK",1.84826998692727e-22,0.259065223003941,0.727,0.486,3.70578132378917e-18
"MARCH2",8.17278064920554e-22,0.204545136967115,0.63,0.385,1.63864252016571e-17
"PEBP1",2.58346919075308e-21,0.246711034748001,0.929,0.733,5.17985572745992e-17
"AIF1",4.41235154236095e-21,0.266128481577002,0.964,0.909,8.8467648424337e-17
"PBDC1",7.32152150060137e-21,0.210220878226441,0.6,0.37,1.46796506087057e-16
"TXN",1.03346772809412e-20,0.318429964165279,0.968,0.905,2.07210279482871e-16
"PLBD1",1.16248797271024e-20,0.26281738730364,0.868,0.666,2.33078838528403e-16
"PRSS21",1.27987986622321e-20,0.267718308890909,0.182,0.075,2.56615913177753e-16
"CYSTM1",2.27472677650521e-20,0.210796281326911,0.69,0.433,4.56082718689294e-16
"ITM2B",1.75107180807312e-19,0.212539125251941,0.989,0.942,3.51089897518661e-15
"MT-ND1",5.34460534632926e-19,0.293868821052756,0.995,0.984,1.07159337193902e-14
"ATP2B1",1.16779022239557e-18,0.233126801105554,0.707,0.466,2.34141939590312e-14
"SERPINB6",2.11615351672758e-18,0.227139364422944,0.82,0.605,4.24288780103879e-14
"MT-ND5",4.44697045518555e-18,0.271396129163836,0.992,0.976,8.91617576264703e-14
"DSTN",6.32297418406048e-18,0.202712290834839,0.729,0.479,1.26775632390413e-13
"ATP5IF1",3.9979234371546e-17,0.214759490165555,0.809,0.588,8.01583649149496e-13
