"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045047","GO:0045047","protein targeting to ER","7/131","120/18866",2.05528477297012e-05,0.00227243007724479,0.00191136780717405,"RPL39/RPS8/RPS13/RPS26/RPL34/RPS28/RPS19",7
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","7/131","123/18866",2.41206098405833e-05,0.00248602959832009,0.00209102888995029,"CSF1/TREM2/ATP6AP1/DCSTAMP/CA2/UBASH3B/EVI2B",7
"GO:0046850","GO:0046850","regulation of bone remodeling","5/131","50/18866",2.46553936800032e-05,0.00248602959832009,0.00209102888995029,"ATP6AP1/DCSTAMP/CA2/UBASH3B/TFRC",5
"GO:0072599","GO:0072599","establishment of protein localization to endoplasmic reticulum","7/131","124/18866",2.54175263689824e-05,0.00248602959832009,0.00209102888995029,"RPL39/RPS8/RPS13/RPS26/RPL34/RPS28/RPS19",7
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation","4/131","27/18866",3.44246629599903e-05,0.00324229325582427,0.00272713119433529,"CSF1/TREM2/ATP6AP1/CA2",4
"GO:0045851","GO:0045851","pH reduction","5/131","58/18866",5.10050591023844e-05,0.0046323523320487,0.00389632631940019,"ATP6AP1/ATP6V0D2/ATP6V1F/CA2/ATP6V1B2",5
"GO:0006605","GO:0006605","protein targeting","12/131","444/18866",6.30583170653508e-05,0.00536759625991669,0.004514748680651,"NCF1/RPL39/RAC2/RPS8/RPS13/RPS26/RPL34/IDH1/NCOA4/RPS28/SORT1/RPS19",12
"GO:0009636","GO:0009636","response to toxic substance","9/131","250/18866",6.3322016436296e-05,0.00536759625991669,0.004514748680651,"PRDX1/CDKN1A/TXN/CES1/CYP1B1/MDM2/ALOX5AP/TXNRD1/MGST1",9
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","6/131","101/18866",7.38165121591008e-05,0.00605533517485785,0.00509321401382997,"CSF1/TREM2/ATP6AP1/DCSTAMP/CA2/EVI2B",6
"GO:0006739","GO:0006739","NADP metabolic process","4/131","35/18866",9.83828838676629e-05,0.00774001129196534,0.00651021501553224,"PGD/G6PD/TALDO1/IDH1",4
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","5/131","67/18866",0.000102270084034752,0.00774001129196534,0.00651021501553224,"CSF1/TREM2/ATP6AP1/CA2/UBASH3B",5
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","8/131","210/18866",0.000110623893062289,0.00774001129196534,0.00651021501553224,"RPL39/PABPC1/RPS8/RPS13/RPS26/RPL34/RPS28/RPS19",8
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","8/131","210/18866",0.000110623893062289,0.00774001129196534,0.00651021501553224,"CSF1/TREM2/ATP6AP1/DCSTAMP/CA2/UBASH3B/EVI2B/TFRC",8
"GO:0006612","GO:0006612","protein targeting to membrane","8/131","210/18866",0.000110623893062289,0.00774001129196534,0.00651021501553224,"NCF1/RPL39/RPS8/RPS13/RPS26/RPL34/RPS28/RPS19",8
"GO:0051791","GO:0051791","medium-chain fatty acid metabolic process","3/131","14/18866",0.000112615185923208,0.00774001129196534,0.00651021501553224,"CES1/ABHD2/ACOT7",3
"GO:0045730","GO:0045730","respiratory burst","4/131","37/18866",0.000122771104928848,0.0080328786067558,0.00675654917686437,"NCF1/CYBB/RAC2/RPS19",4
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","7/131","159/18866",0.000123193969981705,0.0080328786067558,0.00675654917686437,"CSF1/TREM2/ATP6AP1/DCSTAMP/CA2/EVI2B/LGALS9",7
"GO:0019321","GO:0019321","pentose metabolic process","3/131","15/18866",0.000140054934602753,0.00890399246737004,0.00748925334507354,"PGD/G6PD/TALDO1",3
"GO:0030004","GO:0030004","cellular monovalent inorganic cation homeostasis","6/131","114/18866",0.000144334010485699,0.00895222899183248,0.00752982565614736,"ATP6AP1/ATP6V0D2/ATP6V1F/CA2/ATP6V1B2/ATP1B1",6
"GO:0097529","GO:0097529","myeloid leukocyte migration","8/131","222/18866",0.000162194948888712,0.00982051797676175,0.00826015378801659,"CSF1/TREM2/CD9/RAC2/IL17RA/CKLF/VEGFB/RPS19",8
"GO:0006098","GO:0006098","pentose-phosphate shunt","3/131","16/18866",0.000171501200329963,0.0101054428570819,0.00849980747380442,"PGD/G6PD/TALDO1",3
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","5/131","75/18866",0.000174848401774126,0.0101054428570819,0.00849980747380442,"RPS8/RPS27L/RPS28/NPM1/RPS19",5
"GO:0016125","GO:0016125","sterol metabolic process","7/131","169/18866",0.000179745071705147,0.0101575937188042,0.00854367218023062,"LIPA/CES1/CYP1B1/G6PD/CYP27A1/FDX1/MSMO1",7
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","9/131","290/18866",0.000194792981631758,0.0107686641802078,0.00905765077061172,"CSF1/TREM2/ATP6AP1/DCSTAMP/CRTAM/CA2/UBASH3B/EVI2B/LGALS9",9
"GO:0019377","GO:0019377","glycolipid catabolic process","3/131","17/18866",0.000207195750504715,0.0111765381373419,0.00940071837865708,"HEXB/FUCA1/GM2A",3
"GO:0062197","GO:0062197","cellular response to chemical stress","10/131","360/18866",0.000210961002985612,0.0111765381373419,0.00940071837865708,"PRDX1/NCF1/CYBB/TXN/CYP1B1/G6PD/MDM2/TXNRD1/YBX3/MGST1",10
"GO:0030595","GO:0030595","leukocyte chemotaxis","8/131","232/18866",0.000219014611722161,0.0113580992378363,0.00955343156706059,"CSF1/RAC2/CXCL16/IL17RA/CKLF/LGALS9/VEGFB/RPS19",8
"GO:0006826","GO:0006826","iron ion transport","5/131","79/18866",0.000223320865863867,0.0113580992378363,0.00955343156706059,"ATP6AP1/ATP6V0D2/ATP6V1F/ATP6V1B2/TFRC",5
"GO:0019083","GO:0019083","viral transcription","7/131","178/18866",0.000247082040151839,0.0123201887863946,0.0103626564620957,"RPL39/RPS8/RPS13/RPS26/RPL34/RPS28/RPS19",7
"GO:0034105","GO:0034105","positive regulation of tissue remodeling","4/131","45/18866",0.000265332978100553,0.0129758031405713,0.010914101447375,"ATP6AP1/DCSTAMP/CA2/TFRC",4
"GO:0000041","GO:0000041","transition metal ion transport","6/131","129/18866",0.00028285701362304,0.0135717997291206,0.0114154012250649,"ATP6AP1/ATP6V0D2/ATP6V1F/SLC31A1/ATP6V1B2/TFRC",6
"GO:0043434","GO:0043434","response to peptide hormone","11/131","447/18866",0.000289346937109765,0.0136260974272247,0.011461071660956,"FABP3/CYBB/ATP6AP1/ATP6V0D2/GDF15/ATP6V1F/MDM2/CA2/EGR2/ATP6V1B2/SORT1",11
"GO:0006402","GO:0006402","mRNA catabolic process","10/131","376/18866",0.000298470732892687,0.0137279317226244,0.011546725690905,"RPL39/PABPC1/RPS8/RPS13/RPS26/RPL34/YBX3/RPS28/NPM1/RPS19",10
"GO:0022900","GO:0022900","electron transport chain","7/131","184/18866",0.000302306007261882,0.0137279317226244,0.011546725690905,"NCF1/CYBB/UQCRB/TXNRD1/UQCRH/FDX1/GLRX",7
"GO:0034599","GO:0034599","cellular response to oxidative stress","9/131","310/18866",0.000318699921636356,0.0142184894863378,0.0119593396263172,"PRDX1/NCF1/CYBB/TXN/CYP1B1/G6PD/MDM2/TXNRD1/MGST1",9
"GO:0060326","GO:0060326","cell chemotaxis","9/131","311/18866",0.000326299033110237,0.0143065248482643,0.0120333872101634,"CSF1/RAC2/CXCL16/HBEGF/IL17RA/CKLF/LGALS9/VEGFB/RPS19",9
"GO:0000028","GO:0000028","ribosomal small subunit assembly","3/131","21/18866",0.000397101499125073,0.0168304852045843,0.0141563201091605,"RPS27L/RPS28/RPS19",3
"GO:0046514","GO:0046514","ceramide catabolic process","3/131","21/18866",0.000397101499125073,0.0168304852045843,0.0141563201091605,"HEXB/ASAH1/GM2A",3
"GO:0019080","GO:0019080","viral gene expression","7/131","195/18866",0.000429083142557589,0.0175243692376657,0.014739954173867,"RPL39/RPS8/RPS13/RPS26/RPL34/RPS28/RPS19",7
"GO:0034103","GO:0034103","regulation of tissue remodeling","5/131","91/18866",0.000431230700521255,0.0175243692376657,0.014739954173867,"ATP6AP1/DCSTAMP/CA2/UBASH3B/TFRC",5
"GO:0060249","GO:0060249","anatomical structure homeostasis","11/131","469/18866",0.000434146780170246,0.0175243692376657,0.014739954173867,"PRDX1/CSF1/ATP6AP1/DCSTAMP/LIPA/ACP5/RAC2/CA2/UBASH3B/ACTB/TFRC",11
"GO:0006631","GO:0006631","fatty acid metabolic process","10/131","396/18866",0.000448780905126482,0.0178320287771351,0.0149987302502798,"FABP3/LTA4H/CES1/ADTRP/CYP1B1/ALOX5AP/ABHD2/ACOT7/MSMO1/HPGD",10
"GO:0030641","GO:0030641","regulation of cellular pH","5/131","94/18866",0.000500635439310497,0.019586398802563,0.0164743516223309,"ATP6AP1/ATP6V0D2/ATP6V1F/CA2/ATP6V1B2",5
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","7/131","204/18866",0.000561708907124552,0.0215291401132991,0.0181084143097559,"CSF1/TREM2/ATP6AP1/DCSTAMP/CA2/EVI2B/LGALS9",7
"GO:0008347","GO:0008347","glial cell migration","4/131","55/18866",0.000575690730516845,0.0215291401132991,0.0181084143097559,"CSF1/HEXB/TREM2/CD9",4
"GO:0051452","GO:0051452","intracellular pH reduction","4/131","55/18866",0.000575690730516845,0.0215291401132991,0.0181084143097559,"ATP6V0D2/ATP6V1F/CA2/ATP6V1B2",4
"GO:0006401","GO:0006401","RNA catabolic process","10/131","415/18866",0.000645360494891498,0.023541220383718,0.0198007988160337,"RPL39/PABPC1/RPS8/RPS13/RPS26/RPL34/YBX3/RPS28/NPM1/RPS19",10
"GO:0090150","GO:0090150","establishment of protein localization to membrane","9/131","342/18866",0.00064800842582,0.023541220383718,0.0198007988160337,"NCF1/RPL39/RPS8/RPS13/RPS26/RPL34/ATP1B1/RPS28/RPS19",9
"GO:1905517","GO:1905517","macrophage migration","4/131","57/18866",0.000659671173611466,0.0236273773872389,0.0198732664904151,"CSF1/TREM2/CD9/CKLF",4
"GO:0000768","GO:0000768","syncytium formation by plasma membrane fusion","4/131","58/18866",0.000704757552463991,0.0242365610234124,0.0203856580497854,"TREM2/DCSTAMP/CD9/GDF15",4
"GO:0140253","GO:0140253","cell-cell fusion","4/131","58/18866",0.000704757552463991,0.0242365610234124,0.0203856580497854,"TREM2/DCSTAMP/CD9/GDF15",4
"GO:0002685","GO:0002685","regulation of leukocyte migration","7/131","212/18866",0.00070527153587594,0.0242365610234124,0.0203856580497854,"CSF1/TREM2/CD9/RAC2/ADTRP/LGALS9/VEGFB",7
"GO:0051156","GO:0051156","glucose 6-phosphate metabolic process","3/131","26/18866",0.000756852067551156,0.0249752739080507,0.0210069981915927,"PGD/G6PD/TALDO1",3
"GO:0006885","GO:0006885","regulation of pH","5/131","103/18866",0.000759742406294151,0.0249752739080507,0.0210069981915927,"ATP6AP1/ATP6V0D2/ATP6V1F/CA2/ATP6V1B2",5
"GO:0098869","GO:0098869","cellular oxidant detoxification","5/131","103/18866",0.000759742406294151,0.0249752739080507,0.0210069981915927,"PRDX1/TXN/ALOX5AP/TXNRD1/MGST1",5
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","7/131","215/18866",0.000766052443896169,0.0249752739080507,0.0210069981915927,"GSN/BIRC7/MDM2/BCAP31/RPS27L/RPS6KA1/LGALS9",7
"GO:0006949","GO:0006949","syncytium formation","4/131","60/18866",0.000801400631876728,0.0257969848969939,0.0216981490203,"TREM2/DCSTAMP/CD9/GDF15",4
"GO:0055067","GO:0055067","monovalent inorganic cation homeostasis","6/131","159/18866",0.000856684458843641,0.0270570155848695,0.0227579757304695,"ATP6AP1/ATP6V0D2/ATP6V1F/CA2/ATP6V1B2/ATP1B1",6
"GO:0030099","GO:0030099","myeloid cell differentiation","10/131","431/18866",0.000861823933297061,0.0270570155848695,0.0227579757304695,"CSF1/TREM2/ATP6AP1/DCSTAMP/G6PD/CA2/UBASH3B/EVI2B/RPS19/TFRC",10
"GO:0070527","GO:0070527","platelet aggregation","4/131","62/18866",0.000907042472905037,0.0278394202660392,0.0234160655589509,"CD9/UBASH3B/ACTB/FN1",4
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","8/131","288/18866",0.000916220045451913,0.0278394202660392,0.0234160655589509,"PRDX1/CDKN1A/NCF1/CYBB/ACP5/RAC2/CYP1B1/G6PD",8
"GO:1902652","GO:1902652","secondary alcohol metabolic process","6/131","162/18866",0.000944016181486734,0.0278394202660392,0.0234160655589509,"CES1/G6PD/IDH1/CYP27A1/FDX1/MSMO1",6
"GO:0060143","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","3/131","28/18866",0.000944020548997772,0.0278394202660392,0.0234160655589509,"TREM2/DCSTAMP/GDF15",3
"GO:0090383","GO:0090383","phagosome acidification","3/131","28/18866",0.000944020548997772,0.0278394202660392,0.0234160655589509,"ATP6V0D2/ATP6V1F/ATP6V1B2",3
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","8/131","290/18866",0.000957952387607566,0.0278394202660392,0.0234160655589509,"CDKN1A/TPT1/BCL2A1/CYP1B1/MDM2/BCAP31/RPS27L/YBX3",8
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","4/131","63/18866",0.000963377500358414,0.0278394202660392,0.0234160655589509,"ALDH1A1/CYP1B1/TALDO1/IDH1",4
"GO:0010038","GO:0010038","response to metal ion","9/131","366/18866",0.00104555413492197,0.0296013099590276,0.0248980118122997,"NCF1/CYBB/FBP1/GSN/G6PD/MDM2/CA2/ALOX5AP/ANXA11",9
"GO:0070861","GO:0070861","regulation of protein exit from endoplasmic reticulum","3/131","29/18866",0.00104762795765336,0.0296013099590276,0.0248980118122997,"BCAP31/UBE2J1/TMEM30A",3
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process","5/131","113/18866",0.00115286803101537,0.0320128820128226,0.0269264135811642,"LTA4H/ADTRP/CYP1B1/ACOT7/HPGD",5
"GO:0060142","GO:0060142","regulation of syncytium formation by plasma membrane fusion","3/131","30/18866",0.00115815381249692,0.0320128820128226,0.0269264135811642,"TREM2/DCSTAMP/GDF15",3
"GO:1990748","GO:1990748","cellular detoxification","5/131","114/18866",0.00119913105948003,0.0327891428414809,0.0275793357426533,"PRDX1/TXN/ALOX5AP/TXNRD1/MGST1",5
"GO:0042255","GO:0042255","ribosome assembly","4/131","67/18866",0.00121344837313431,0.0328276512008569,0.0276117255790473,"RPS27L/RPS28/NPM1/RPS19",4
"GO:0097305","GO:0097305","response to alcohol","7/131","234/18866",0.00125372197770861,0.033560157782242,0.0282278455258049,"CDKN1A/CYBB/GSN/CES1/G6PD/FDX1/HPGD",7
"GO:0006979","GO:0006979","response to oxidative stress","10/131","458/18866",0.00136079512632431,0.0360468958983616,0.0303194703584538,"PRDX1/NCF1/CYBB/TXN/CYP1B1/G6PD/MDM2/TXNRD1/IDH1/MGST1",10
"GO:0043304","GO:0043304","regulation of mast cell degranulation","3/131","32/18866",0.00140064248861592,0.0367199365829925,0.0308855728363271,"FGR/RAC2/LGALS9",3
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","7/131","239/18866",0.00141561686052823,0.0367338130237071,0.0308972444746871,"GSN/BIRC7/MDM2/BCAP31/RPS27L/RPS6KA1/LGALS9",7
"GO:0006066","GO:0006066","alcohol metabolic process","9/131","385/18866",0.00148438605991703,0.0381292298017071,0.0320709460260649,"CES1/ALDH1A1/ASAH1/CYP1B1/G6PD/IDH1/CYP27A1/FDX1/MSMO1",9
"GO:0030149","GO:0030149","sphingolipid catabolic process","3/131","33/18866",0.00153293494808872,0.0385965700296002,0.0324640314175746,"HEXB/ASAH1/GM2A",3
"GO:0033006","GO:0033006","regulation of mast cell activation involved in immune response","3/131","33/18866",0.00153293494808872,0.0385965700296002,0.0324640314175746,"FGR/RAC2/LGALS9",3
"GO:0097237","GO:0097237","cellular response to toxic substance","5/131","122/18866",0.00162026823889927,0.0403955110933416,0.0339771420169589,"PRDX1/TXN/ALOX5AP/TXNRD1/MGST1",5
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","7/131","246/18866",0.00166922558405367,0.0405137502445836,0.0340765943651277,"LTA4H/CES1/ALOX5AP/ABHD2/ACOT7/CYP27A1/HPGD",7
"GO:0042759","GO:0042759","long-chain fatty acid biosynthetic process","3/131","34/18866",0.00167280525980388,0.0405137502445836,0.0340765943651277,"LTA4H/ACOT7/HPGD",3
"GO:0055094","GO:0055094","response to lipoprotein particle","3/131","34/18866",0.00167280525980388,0.0405137502445836,0.0340765943651277,"CD9/CES1/ADTRP",3
"GO:0006801","GO:0006801","superoxide metabolic process","4/131","74/18866",0.00175486419915042,0.0421001854569765,0.0354109637802745,"PRDX1/NCF1/CYBB/ACP5",4
"GO:0042493","GO:0042493","response to drug","9/131","397/18866",0.00183070078398925,0.0435090849877071,0.036596005834394,"FABP3/CDKN1A/CYBB/FBP1/MDM2/TMEM30A/VEGFB/MGST1/TFRC",9
"GO:0051235","GO:0051235","maintenance of location","8/131","324/18866",0.00193259433309364,0.0452674833142322,0.0380750154581286,"HEXB/TXN/GSN/CES1/UBASH3B/MSR1/GM2A/CHCHD10",8
"GO:0009595","GO:0009595","detection of biotic stimulus","3/131","36/18866",0.00197589093506873,0.0452674833142322,0.0380750154581286,"TREM2/CRTAM/LY96",3
"GO:0042554","GO:0042554","superoxide anion generation","3/131","36/18866",0.00197589093506873,0.0452674833142322,0.0380750154581286,"NCF1/CYBB/ACP5",3
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","3/131","36/18866",0.00197589093506873,0.0452674833142322,0.0380750154581286,"CD9/CES1/ADTRP",3
"GO:0010821","GO:0010821","regulation of mitochondrion organization","6/131","191/18866",0.00218589724834508,0.0496315777012637,0.041745706848094,"TREM2/RAC2/CHCHD10/DDHD1/TFRC/SQSTM1",6
