"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032535","GO:0032535","regulation of cellular component size","43/749","383/18866",8.4635152378333e-10,1.87006888863777e-07,1.44015330225465e-07,"ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/RTN4/ARHGAP18/RHOA/ARPC3/MSN/CFL1/FN1/COTL1/MYADM/ACTR2/CAPZA2/CORO1A/ACTR3/SVIL/GSN/GMFG/ARPC1B/CDC42EP3/TMOD3/HSP90AB1/PPP1CA/CAPZA1/AP2M1/ARF6/LRP1/NRP1/TTL/GRB2/EZR/IFRD1/WASF2/WDR1/SLC12A6/TRPV2/DNM2/PRKCD/DPYSL2",43
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","19/749","87/18866",1.04788828407027e-09,2.2189034415188e-07,1.70879326323389e-07,"SAMHD1/RHOA/TREM2/ATP5F1B/ATP5F1D/TGFB1/ATP5MC3/IMPDH1/ATP5F1A/COX5B/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/ADK/ATP5PO/GIMAP7/CYC1/ATP5MF",19
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","28/749","190/18866",2.07210131261761e-09,4.21216754828909e-07,3.24382007592096e-07,"ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/ARHGAP18/RHOA/ARPC3/CFL1/COTL1/MYADM/ACTR2/CAPZA2/CORO1A/ACTR3/SVIL/GSN/GMFG/ARPC1B/CDC42EP3/TMOD3/CAPZA1/ARF6/GRB2/WASF2/WDR1/PRKCD",28
"GO:0030832","GO:0030832","regulation of actin filament length","28/749","191/18866",2.33840822266106e-09,4.57068868752442e-07,3.5199197456898e-07,"ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/ARHGAP18/RHOA/ARPC3/CFL1/COTL1/MYADM/ACTR2/CAPZA2/CORO1A/ACTR3/SVIL/GSN/GMFG/ARPC1B/CDC42EP3/TMOD3/CAPZA1/ARF6/GRB2/WASF2/WDR1/PRKCD",28
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","30/749","220/18866",3.63458513650058e-09,6.84109691247998e-07,5.26837720760591e-07,"ACTB/ARPC5/RHOA/MSN/CFL1/LMNA/CAP1/SPN/DOCK8/ACTR2/RAC2/RIPOR2/MYH9/ACTR3/TCIRG1/GSN/SDCCAG8/RAP1B/HSP90AB1/RHOB/ROCK1/RNF41/ARF6/RHOG/FLOT2/WDR1/PARVG/SNX27/DYNLT1/CDC42BPB",30
"GO:0008154","GO:0008154","actin polymerization or depolymerization","30/749","221/18866",4.05011714530084e-09,7.35096261872102e-07,5.66102840083779e-07,"ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/ARHGAP18/RHOA/ARPC3/CFL1/COTL1/CAP1/MYADM/ACTR2/CAPZA2/DIAPH1/CORO1A/ACTR3/SVIL/GSN/GMFG/ARPC1B/CDC42EP3/TMOD3/CAPZA1/ARF6/GRB2/WASF2/WDR1/PRKCD",30
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","16/749","66/18866",4.34421807162709e-09,7.61286766896858e-07,5.86272333586553e-07,"TREM2/ATP5F1B/ATP5F1D/TGFB1/ATP5MC3/IMPDH1/ATP5F1A/COX5B/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/ADK/ATP5PO/CYC1/ATP5MF",16
"GO:0030833","GO:0030833","regulation of actin filament polymerization","26/749","174/18866",5.77938362792596e-09,9.79027586570658e-07,7.53956081706271e-07,"ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/ARHGAP18/RHOA/ARPC3/COTL1/MYADM/ACTR2/CAPZA2/CORO1A/ACTR3/SVIL/GSN/GMFG/ARPC1B/CDC42EP3/TMOD3/CAPZA1/ARF6/GRB2/WASF2/PRKCD",26
"GO:0031647","GO:0031647","regulation of protein stability","35/749","296/18866",8.45671941748511e-09,1.35150729854941e-06,1.04080534725381e-06,"PFN1/PYCARD/RNF149/FLNA/RTN4/GRN/ATP1B3/PTGES3/LMNA/CCT5/HSPA8/CDC37/GSN/ISOC2/HSP90AB1/SAV1/MAPK1/USP3/CCT8/MDM4/NCLN/PIM1/FLOT2/PHB/KRAS/TCP1/XBP1/PDCD10/BAG6/ZNF207/SEL1L/PRKCD/CCT3/RAD23A/GNAQ",35
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","29/749","215/18866",8.51008137614738e-09,1.35150729854941e-06,1.04080534725381e-06,"S100A8/CD44/PYCARD/CLEC7A/IFI6/RHOA/S100A9/PPARG/POR/ANP32B/KLF4/ARRB2/GSN/CASP1/RPS6KA1/NLRP12/DNAJB6/HSPE1/NLRC4/PDCD6/LGALS9/TNFSF10/RPS6KA3/NLRP1/BAX/CYCS/PRDX3/NAIP/CARD16",29
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","17/749","79/18866",1.00522670640071e-08,1.54804912785709e-06,1.19216360267874e-06,"RHOA/TREM2/ATP5F1B/ATP5F1D/TGFB1/ATP5MC3/IMPDH1/ATP5F1A/COX5B/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/ATP5PO/GIMAP7/CYC1/ATP5MF",17
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","40/749","373/18866",1.22838139249546e-08,1.83143742897287e-06,1.41040294142818e-06,"RGCC/S100A10/ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/ACTG1/FLNA/ARHGAP18/RHOA/ARPC3/CFL1/COTL1/MYADM/ACTR2/CAPZA2/HSPA8/CORO1A/ACTR3/SVIL/GSN/GMFG/AKAP13/ARPC1B/TGFBR1/CDC42EP3/TMOD3/ARHGEF10L/ROCK1/CAPZA1/ARF6/COLGALT1/NRP1/GRB2/FES/WASF2/WDR1/PRKCD",40
"GO:0030041","GO:0030041","actin filament polymerization","27/749","193/18866",1.26132054336975e-08,1.83143742897287e-06,1.41040294142818e-06,"ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/ARHGAP18/RHOA/ARPC3/COTL1/MYADM/ACTR2/CAPZA2/DIAPH1/CORO1A/ACTR3/SVIL/GSN/GMFG/ARPC1B/CDC42EP3/TMOD3/CAPZA1/ARF6/GRB2/WASF2/PRKCD",27
"GO:0006754","GO:0006754","ATP biosynthetic process","14/749","54/18866",1.5893735445701e-08,2.20494122363551e-06,1.69804086030714e-06,"TREM2/ATP5F1B/ATP5F1D/TGFB1/ATP5MC3/ATP5F1A/COX5B/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/ATP5PO/CYC1/ATP5MF",14
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","28/749","208/18866",1.60532910811716e-08,2.20494122363551e-06,1.69804086030714e-06,"RGCC/S100A10/ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/FLNA/RHOA/ARPC3/CFL1/ACTR2/CORO1A/ACTR3/GSN/GMFG/ARPC1B/TGFBR1/CDC42EP3/ARHGEF10L/ARF6/COLGALT1/NRP1/GRB2/FES/WASF2/WDR1",28
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","15/749","65/18866",2.72043312062742e-08,3.63822134711277e-06,2.80182003947167e-06,"TREM2/ATP5F1B/ATP5F1D/TGFB1/ATP5MC3/IMPDH1/ATP5F1A/COX5B/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/ATP5PO/CYC1/ATP5MF",15
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","17/749","85/18866",3.21390760088407e-08,4.18796882761355e-06,3.2251844696591e-06,"RHOA/TREM2/ATP5F1B/ATP5F1D/TGFB1/ATP5MC3/IMPDH1/ATP5F1A/COX5B/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/ATP5PO/GIMAP7/CYC1/ATP5MF",17
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","29/749","230/18866",3.9159101516509e-08,4.97516384767247e-06,3.83140893258896e-06,"RGCC/S100A10/ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/FLNA/RHOA/ARPC3/CFL1/ACTR2/CORO1A/ACTR3/GSN/GMFG/ARPC1B/TGFBR1/CDC42EP3/ARHGEF10L/ARF6/NRP1/RANBP1/GRB2/FES/WASF2/WDR1/DYNC1H1",29
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","18/749","97/18866",4.3326361140992e-08,5.28270367517822e-06,4.06824753294654e-06,"PYCARD/MNDA/CLEC7A/TREM2/HSPB1/ACP5/FFAR4/ARRB2/CASP1/NLRP12/TLR8/NLRC4/LPL/STMP1/LGALS9/NLRP1/CD33/CARD16",18
"GO:0006123","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","9/749","21/18866",4.46982011083556e-08,5.28270367517822e-06,4.06824753294654e-06,"COX7B/COX8A/COX5B/COX5A/NDUFA4/COX6A1/COX6B1/CYCS/COX7A2L",9
"GO:0019646","GO:0019646","aerobic electron transport chain","9/749","21/18866",4.46982011083556e-08,5.28270367517822e-06,4.06824753294654e-06,"COX7B/COX8A/COX5B/COX5A/NDUFA4/COX6A1/COX6B1/CYCS/COX7A2L",9
"GO:0008360","GO:0008360","regulation of cell shape","23/749","156/18866",5.61392724226742e-08,6.48408596481887e-06,4.99344054706944e-06,"LST1/ARHGAP18/RHOA/ANXA1/MSN/FN1/DIAPH1/RAC2/MYH9/CORO1A/MYL12B/CSF1R/CDC42EP3/RHOB/FMNL1/EZR/FES/RHOG/HEXB/WDR1/S100A13/FGD4/CCL2",23
"GO:0032612","GO:0032612","interleukin-1 production","20/749","121/18866",5.95004068034154e-08,6.62759497983991e-06,5.10395785642718e-06,"PYCARD/MNDA/CLEC7A/ANXA1/TREM2/HSPB1/ACP5/FFAR4/ARRB2/CASP1/NLRP12/TLR8/NLRC4/LPL/STMP1/LGALS9/NLRP1/S100A13/CD33/CARD16",20
"GO:0034340","GO:0034340","response to type I interferon","18/749","99/18866",6.02164919980518e-08,6.62759497983991e-06,5.10395785642718e-06,"SAMHD1/IFI6/ISG15/IFIT3/XAF1/PTPN6/MX1/IFIT1/CDC37/HSP90AB1/OAS3/IFIT2/HLA-C/OAS2/IFI35/MYD88/TRIM56/PSMB8",18
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","19/749","110/18866",6.14086371210074e-08,6.62759497983991e-06,5.10395785642718e-06,"SAMHD1/RHOA/TREM2/ATP5F1B/ATP5F1D/TGFB1/ATP5MC3/IMPDH1/ATP5F1A/COX5B/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/ADK/ATP5PO/GIMAP7/CYC1/ATP5MF",19
"GO:0042407","GO:0042407","cristae formation","11/749","35/18866",6.25982996915222e-08,6.62759497983991e-06,5.10395785642718e-06,"ATP5F1B/ATP5F1D/ATP5MC3/ATP5F1A/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/CHCHD10/ATP5PO/ATP5MF",11
"GO:0032652","GO:0032652","regulation of interleukin-1 production","19/749","111/18866",7.13801848174038e-08,7.40314488249074e-06,5.70121433192497e-06,"PYCARD/MNDA/CLEC7A/ANXA1/TREM2/HSPB1/ACP5/FFAR4/ARRB2/CASP1/NLRP12/TLR8/NLRC4/LPL/STMP1/LGALS9/NLRP1/CD33/CARD16",19
"GO:0030838","GO:0030838","positive regulation of actin filament polymerization","18/749","101/18866",8.29522278392299e-08,8.43126443757933e-06,6.49297648644751e-06,"ARPC2/EVL/VASP/PFN1/PYCARD/ARPC5/RHOA/ARPC3/ACTR2/CORO1A/ACTR3/GSN/GMFG/ARPC1B/CDC42EP3/ARF6/GRB2/WASF2",18
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","29/749","239/18866",9.13535513728049e-08,9.1031127073842e-06,7.01037159967159e-06,"S100A8/CD44/PYCARD/CLEC7A/IFI6/RHOA/S100A9/PPARG/POR/ANP32B/KLF4/ARRB2/GSN/CASP1/RPS6KA1/NLRP12/DNAJB6/HSPE1/NLRC4/PDCD6/LGALS9/TNFSF10/RPS6KA3/NLRP1/BAX/CYCS/PRDX3/NAIP/CARD16",29
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","15/749","71/18866",9.61349345495293e-08,9.39534110347515e-06,7.23541875820142e-06,"TREM2/ATP5F1B/ATP5F1D/TGFB1/ATP5MC3/IMPDH1/ATP5F1A/COX5B/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/ATP5PO/CYC1/ATP5MF",15
"GO:0022604","GO:0022604","regulation of cell morphogenesis","46/749","499/18866",1.05227745582882e-07,1.0089951000985e-05,7.77034276220763e-06,"S100A10/ARPC2/YWHAH/CD44/LST1/FLNA/RTN4/ARHGAP18/RHOA/ANXA1/MSN/CFL1/CORO1C/FN1/MYADM/ACTR2/DIAPH1/RAC2/ADAM10/MYH9/CORO1A/MYL12B/SKIL/CSF1R/ZEB2/CDC42EP3/RHOB/FMNL1/C1QBP/LRP1/PPP3CA/NRP1/TTL/EZR/FES/RHOG/ARHGDIA/HEXB/IFRD1/WDR1/TRPV2/DNM2/S100A13/FGD4/DPYSL2/CCL2",46
"GO:0070661","GO:0070661","leukocyte proliferation","34/749","313/18866",1.12482331060501e-07,1.05858371564716e-05,8.1522282043459e-06,"CEBPB/VSIG4/SLC11A1/LST1/PYCARD/MNDA/ANXA1/ACE/MSN/TREM2/SPN/DOCK8/IMPDH1/RAC2/CCND3/PTPN6/CORO1A/TCIRG1/FCGR2B/CSF1R/IL27RA/CCR2/PNP/CD151/MAPK1/SLC39A10/AZI2/LGALS9/BAX/BTK/VSIR/PRKCD/NCSTN/CD46",34
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","16/749","82/18866",1.17132081555262e-07,1.08230043357062e-05,8.3348723296165e-06,"TREM2/ATP5F1B/ATP5F1D/TGFB1/ATP5MC3/IMPDH1/ATP5F1A/COX5B/ATP5F1C/ATP5PB/ATP5PF/ATP5MC2/ADK/ATP5PO/CYC1/ATP5MF",16
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","37/749","364/18866",1.7165063556251e-07,1.50908725170075e-05,1.16215878577092e-05,"CEBPB/VSIG4/OLR1/S100A8/CD44/PYCARD/RHOA/ANXA1/S100A9/ALOX5/MSN/PTAFR/SPN/DOCK8/RARA/RAC2/RIPOR2/KLF4/PTPN6/CORO1A/PECAM1/ITGA5/FCGR2B/IL27RA/CCR2/PNP/ROCK1/CBFB/GRB2/EZR/LGALS9/FLOT2/ZBTB1/VSIR/XBP1/CCL2/CD46",37
