"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006959","GO:0006959","humoral immune response","16/166","377/18866",2.32817869769968e-07,6.17813965325942e-05,4.55164505205784e-05,"C1QA/C1QC/C1QB/C8B/CAMP/C2/TREM1/CD81/SERPING1/LYZ/CFD/HLA-DRB1/BST1/DEFB1/ALOX5/HLA-DQB1",16
"GO:0070661","GO:0070661","leukocyte proliferation","14/166","313/18866",7.33998491018639e-07,0.000167277922474309,0.000123239319743608,"IGFBP2/CD74/AIF1/CD81/GSTP1/IGF1/TYROBP/PYCARD/LGALS3/IRS2/HLA-DRB1/BST1/BST2/DOCK8",14
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","16/166","413/18866",7.84787041761739e-07,0.000167277922474309,0.000123239319743608,"CD74/INHBA/GSTP1/CTSC/IGF1/UBB/PYCARD/LGALS3/THBS1/SOD1/ACKR3/UNC5B/TNFSF12/PRELID1/TCF7L2/FAM162A",16
"GO:0052547","GO:0052547","regulation of peptidase activity","17/166","466/18866",8.02292194121387e-07,0.000167277922474309,0.000123239319743608,"PPARG/PCOLCE2/SERPING1/CARD16/ITIH5/SERPINA1/GRN/PYCARD/THBS1/PRDX5/LRP1/POR/BST2/PRELID1/CSTA/SERPINB6/FAM162A",17
"GO:0002697","GO:0002697","regulation of immune effector process","17/166","470/18866",9.02388482714292e-07,0.000175604798736201,0.000129374011942828,"C1QA/C1QC/C1QB/C8B/CD74/HLA-B/C2/CD81/SERPING1/RBP4/B2M/GRN/TYROBP/PYCARD/LGALS3/BST2/HLA-F",17
"GO:0019882","GO:0019882","antigen processing and presentation","12/166","232/18866",1.03422517773324e-06,0.000188681455862707,0.000139008028822961,"CD74/HLA-C/HLA-B/B2M/PYCARD/THBS1/HLA-DRA/HLA-DRB1/NCF4/HLA-F/HLA-DQB1/HLA-DQA2",12
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","11/166","194/18866",1.20639879261682e-06,0.000200765425158901,0.000147910698905405,"CD74/HLA-C/HLA-B/B2M/PYCARD/HLA-DRA/HLA-DRB1/NCF4/HLA-F/HLA-DQB1/HLA-DQA2",11
"GO:0044242","GO:0044242","cellular lipid catabolic process","12/166","236/18866",1.23801906572806e-06,0.000200765425158901,0.000147910698905405,"ABHD5/MGLL/FABP4/ECH1/IRS2/APOC1/LRP1/ECHDC1/LPL/AKR1C3/PNPLA2/PLBD1",12
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","11/166","200/18866",1.62614916917473e-06,0.000238026758267413,0.000175362386953111,"AIF1/GSTP1/TYROBP/TSPO/HP/THBS1/DDAH2/SOD1/BST1/AKR1C3/ALOX5",11
"GO:1905953","GO:1905953","negative regulation of lipid localization","7/166","65/18866",1.63087878223647e-06,0.000238026758267413,0.000175362386953111,"PPARG/ABHD5/ABCG1/THBS1/IRS2/APOC1/PNPLA2",7
"GO:0019883","GO:0019883","antigen processing and presentation of endogenous antigen","5/166","24/18866",1.84322406777398e-06,0.000256208145420584,0.000188757231602118,"CD74/HLA-C/HLA-B/B2M/HLA-F",5
"GO:0002576","GO:0002576","platelet degranulation","9/166","129/18866",2.11452870210957e-06,0.000280559512793537,0.000206697709971763,"TMSB4X/SERPING1/IGF1/SERPINA1/LGALS3BP/CFD/THBS1/SOD1/PECAM1",9
"GO:0007584","GO:0007584","response to nutrient","10/166","171/18866",2.83099787383883e-06,0.000359290556249371,0.000264701540331932,"IGFBP2/PPARG/C2/CAT/GSTP1/TSPO/LPL/POR/FOLR1/AKR1C3",10
"GO:0032368","GO:0032368","regulation of lipid transport","9/166","135/18866",3.0833589563925e-06,0.000375013533071238,0.000276285190697802,"PPARG/LAMTOR1/TSPO/ABCG1/THBS1/IRS2/APOC1/LRP1/PRELID1",9
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","10/166","177/18866",3.85593282165101e-06,0.000439965077264099,0.000324137196534701,"CD74/HLA-C/HLA-B/B2M/HLA-DRA/HLA-DRB1/NCF4/HLA-F/HLA-DQB1/HLA-DQA2",10
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","11/166","219/18866",3.91883933157471e-06,0.000439965077264099,0.000324137196534701,"IGFBP2/CD74/AIF1/CD81/IGF1/TYROBP/PYCARD/LGALS3/IRS2/HLA-DRB1/BST1",11
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","11/166","221/18866",4.276143829093e-06,0.000458976461365649,0.000338143528090017,"IGFBP2/CD74/AIF1/CD81/IGF1/TYROBP/PYCARD/LGALS3/IRS2/HLA-DRB1/BST1",11
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","8/166","106/18866",4.40265190758417e-06,0.000458976461365649,0.000338143528090017,"AIF1/GSTP1/TYROBP/TSPO/THBS1/DDAH2/SOD1/AKR1C3",8
"GO:0002449","GO:0002449","lymphocyte mediated immunity","14/166","366/18866",4.58332990879231e-06,0.000461335862198784,0.000339881778717339,"C1QA/C1QC/C1QB/C8B/CD74/HLA-B/C2/CD81/SERPING1/CTSC/B2M/HLA-DRB1/HLA-F/HLA-DQB1",14
"GO:0150076","GO:0150076","neuroinflammatory response","7/166","77/18866",5.15672245735912e-06,0.000486043101586383,0.000358084440071755,"C1QA/AIF1/CTSC/IGF1/GRN/TYROBP/LRP1",7
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","14/166","370/18866",5.19161694270943e-06,0.000486043101586383,0.000358084440071755,"C1QA/C1QC/C1QB/C8B/CD74/HLA-B/C2/CD81/SERPING1/CTSC/B2M/HLA-DRB1/HLA-F/HLA-DQB1",14
"GO:0010889","GO:0010889","regulation of sequestering of triglyceride","4/166","14/18866",5.40214681651278e-06,0.000486043101586383,0.000358084440071755,"PPARG/ABHD5/LPL/PNPLA2",4
"GO:0050727","GO:0050727","regulation of inflammatory response","15/166","425/18866",5.49483465308347e-06,0.000486043101586383,0.000358084440071755,"PPARG/MGLL/TMSB4X/FABP4/CD81/GSTP1/CTSC/IGF1/GRN/PYCARD/SOD1/HLA-DRB1/LPL/BST1/ALOX5",15
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","10/166","185/18866",5.71387813268961e-06,0.000490553243215323,0.000361407214398912,"CD74/HLA-C/HLA-B/B2M/HLA-DRA/HLA-DRB1/NCF4/HLA-F/HLA-DQB1/HLA-DQA2",10
"GO:0019216","GO:0019216","regulation of lipid metabolic process","15/166","431/18866",6.50213972894978e-06,0.000540268063270881,0.000398033808716904,"PPARG/ABHD5/CD74/CD81/LAMTOR1/SCD/HCAR2/TSPO/ABCG1/IRS2/APOC1/SOD1/POR/AKR1C3/PNPLA2",15
"GO:0048678","GO:0048678","response to axon injury","7/166","80/18866",6.663121026979e-06,0.000540268063270881,0.000398033808716904,"AIF1/GRN/TYROBP/TSPO/SOD1/LRP1/FOLR1",7
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","9/166","150/18866",7.31372726697461e-06,0.000576993780872943,0.000425090890652322,"IGFBP2/CD74/AIF1/CD81/IGF1/PYCARD/IRS2/BST1/BST2",9
"GO:0046651","GO:0046651","lymphocyte proliferation","12/166","283/18866",8.04716837926324e-06,0.000610936362976194,0.000450097542258655,"IGFBP2/CD74/AIF1/CD81/IGF1/TYROBP/PYCARD/LGALS3/IRS2/HLA-DRB1/BST1/DOCK8",12
"GO:0006066","GO:0006066","alcohol metabolic process","14/166","385/18866",8.16256188971276e-06,0.000610936362976194,0.000450097542258655,"CAT/RBP4/SCD/GPD1/LIMA1/IGF1/ALDH2/ABCG1/APOC1/SOD1/POR/APOL1/AKR1C3/PNPLA2",14
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","9/166","153/18866",8.58843832335408e-06,0.000626741286646764,0.000461741565647695,"PPARG/ABHD5/CD74/CD81/ABCG1/IRS2/APOC1/POR/PNPLA2",9
"GO:0032943","GO:0032943","mononuclear cell proliferation","12/166","286/18866",8.95034149186535e-06,0.000629219436918853,0.000463567303014809,"IGFBP2/CD74/AIF1/CD81/IGF1/TYROBP/PYCARD/LGALS3/IRS2/HLA-DRB1/BST1/DOCK8",12
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","9/166","154/18866",9.0535170779691e-06,0.000629219436918853,0.000463567303014809,"PPARG/CD74/TMSB4X/GPD1/IGF1/COMT/ABCG1/IRS2/POR",9
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","9/166","155/18866",9.53996361471263e-06,0.000647608227705725,0.00047711494895613,"C1QA/C1QC/C1QB/C8B/C2/CD81/SERPING1/HLA-DRB1/HLA-DQB1",9
"GO:0016042","GO:0016042","lipid catabolic process","13/166","343/18866",1.12057773274084e-05,0.000727524784897929,0.000535992187499854,"ABHD5/MGLL/FABP4/HCAR2/ECH1/IRS2/APOC1/LRP1/ECHDC1/LPL/AKR1C3/PNPLA2/PLBD1",13
"GO:0006631","GO:0006631","fatty acid metabolic process","14/166","396/18866",1.1215695553411e-05,0.000727524784897929,0.000535992187499854,"PPARG/ABHD5/MGLL/CD74/GSTP1/SCD/ECH1/IRS2/APOC1/ECHDC1/LPL/POR/AKR1C3/ALOX5",14
"GO:0002483","GO:0002483","antigen processing and presentation of endogenous peptide antigen","4/166","17/18866",1.25820313649718e-05,0.000765144782382348,0.000563708115759592,"HLA-C/HLA-B/B2M/HLA-F",4
"GO:0019885","GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","4/166","17/18866",1.25820313649718e-05,0.000765144782382348,0.000563708115759592,"HLA-C/HLA-B/B2M/HLA-F",4
"GO:0030730","GO:0030730","sequestering of triglyceride","4/166","17/18866",1.25820313649718e-05,0.000765144782382348,0.000563708115759592,"PPARG/ABHD5/LPL/PNPLA2",4
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","9/166","162/18866",1.36136779103289e-05,0.000810986241229594,0.000597481073486616,"INHBA/GSTP1/IGF1/PYCARD/LGALS3/THBS1/UNC5B/TNFSF12/TCF7L2",9
"GO:0055088","GO:0055088","lipid homeostasis","9/166","163/18866",1.43019114160869e-05,0.000819908772407918,0.000604054604868061,"PPARG/ABHD5/FABP4/LAMTOR1/LIMA1/ABCG1/IRS2/LPL/PNPLA2",9
"GO:0061900","GO:0061900","glial cell activation","6/166","60/18866",1.43252303503953e-05,0.000819908772407918,0.000604054604868061,"C1QA/AIF1/CTSC/GRN/TYROBP/LRP1",6
"GO:0034284","GO:0034284","response to monosaccharide","10/166","207/18866",1.53000624620837e-05,0.000858863121669659,0.000632753595344877,"TXNIP/CAT/GSTP1/THBS1/IRS2/LRP1/HLA-DRB1/GLUL/LPL/TCF7L2",10
"GO:0019433","GO:0019433","triglyceride catabolic process","5/166","38/18866",1.97050899525643e-05,0.00107396610136117,0.000791227257020566,"ABHD5/MGLL/FABP4/LPL/PNPLA2",5
"GO:0060337","GO:0060337","type I interferon signaling pathway","7/166","95/18866",2.07554315126181e-05,0.00107396610136117,0.000791227257020566,"HLA-C/HLA-B/OASL/GBP2/BST2/HLA-F/IFI27",7
"GO:0071357","GO:0071357","cellular response to type I interferon","7/166","95/18866",2.07554315126181e-05,0.00107396610136117,0.000791227257020566,"HLA-C/HLA-B/OASL/GBP2/BST2/HLA-F/IFI27",7
"GO:0019218","GO:0019218","regulation of steroid metabolic process","8/166","131/18866",2.09715888241134e-05,0.00107396610136117,0.000791227257020566,"LAMTOR1/SCD/TSPO/ABCG1/APOC1/SOD1/POR/AKR1C3",8
"GO:0046887","GO:0046887","positive regulation of hormone secretion","8/166","131/18866",2.09715888241134e-05,0.00107396610136117,0.000791227257020566,"INHBA/RBP4/HCAR2/IRS2/LRP1/HLA-DRB1/GLUL/TCF7L2",8
"GO:0050714","GO:0050714","positive regulation of protein secretion","9/166","172/18866",2.19497502946378e-05,0.0010989793303745,0.000809655351311772,"RBP4/IGF1/HCAR2/ABCG1/IRS2/LRP1/HLA-DRB1/GLUL/TCF7L2",9
"GO:0010038","GO:0010038","response to metal ion","13/166","366/18866",2.22130114738252e-05,0.0010989793303745,0.000809655351311772,"C1QA/TXNIP/IGFBP2/FABP4/ACO1/CAT/B2M/TSPO/THBS1/CYB5A/SOD1/BSG/AKR1C3",13
"GO:0046879","GO:0046879","hormone secretion","12/166","314/18866",2.26911087480409e-05,0.00110392244059219,0.000813297108285045,"CPE/INHBA/RBP4/HCAR2/SELENOM/FAM3B/IRS2/LRP1/HLA-DRB1/GLUL/ALOX5/TCF7L2",12
"GO:0042445","GO:0042445","hormone metabolic process","10/166","221/18866",2.68778160406646e-05,0.00125386776678107,0.000923766916403858,"MME/CPE/RBP4/COMT/SELENOM/TSPO/POR/AKR1C3/TCF7L2/PNPLA2",10
"GO:0031348","GO:0031348","negative regulation of defense response","11/166","269/18866",2.70798867051815e-05,0.00125386776678107,0.000923766916403858,"PPARG/HLA-B/SERPING1/GSTP1/IGF1/GRN/PYCARD/SOD1/HLA-DRB1/HLA-F/ALOX5",11
"GO:0034340","GO:0034340","response to type I interferon","7/166","99/18866",2.71520560001528e-05,0.00125386776678107,0.000923766916403858,"HLA-C/HLA-B/OASL/GBP2/BST2/HLA-F/IFI27",7
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","8/166","136/18866",2.74914481240111e-05,0.00125386776678107,0.000923766916403858,"IGFBP2/CD74/AIF1/CD81/IGF1/PYCARD/IRS2/BST1",8
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","8/166","137/18866",2.89804374896883e-05,0.00127292287705267,0.000937805462511896,"IGFBP2/CD74/AIF1/CD81/IGF1/PYCARD/IRS2/BST1",8
"GO:0050766","GO:0050766","positive regulation of phagocytosis","6/166","68/18866",2.95539495689505e-05,0.00127292287705267,0.000937805462511896,"PPARG/C2/PYCARD/SOD1/LRP1/LYAR",6
"GO:0009914","GO:0009914","hormone transport","12/166","323/18866",2.99363504601898e-05,0.00127292287705267,0.000937805462511896,"CPE/INHBA/RBP4/HCAR2/SELENOM/FAM3B/IRS2/LRP1/HLA-DRB1/GLUL/ALOX5/TCF7L2",12
"GO:0010466","GO:0010466","negative regulation of peptidase activity","11/166","272/18866",2.99787921802398e-05,0.00127292287705267,0.000937805462511896,"SERPING1/CARD16/ITIH5/SERPINA1/THBS1/PRDX5/LRP1/POR/BST2/CSTA/SERPINB6",11
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","14/166","433/18866",3.01909470524747e-05,0.00127292287705267,0.000937805462511896,"PPARG/HLA-B/AIF1/SERPING1/GSTP1/CARD16/IGF1/GRN/PYCARD/THBS1/SOD1/HLA-DRB1/HLA-F/ALOX5",14
"GO:0042116","GO:0042116","macrophage activation","7/166","101/18866",3.09121506224094e-05,0.00127292287705267,0.000937805462511896,"C1QA/CD74/AIF1/CTSC/GRN/TYROBP/THBS1",7
"GO:0052548","GO:0052548","regulation of endopeptidase activity","14/166","434/18866",3.09618103017266e-05,0.00127292287705267,0.000937805462511896,"PPARG/SERPING1/CARD16/ITIH5/SERPINA1/PYCARD/THBS1/PRDX5/POR/BST2/PRELID1/CSTA/SERPINB6/FAM162A",14
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","10/166","227/18866",3.37725491017988e-05,0.00136919542816876,0.0010087327165932,"C1QA/C1QC/C1QB/C8B/CD74/C2/CD81/SERPING1/HLA-DRB1/HLA-DQB1",10
"GO:0098869","GO:0098869","cellular oxidant detoxification","7/166","103/18866",3.50904428878587e-05,0.00140313702451588,0.00103373864195956,"MGST3/CAT/GSTP1/HP/PRDX5/SOD1/SELENOW",7
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","7/166","104/18866",3.7347318026594e-05,0.00141607557956521,0.00104327091435485,"CD74/PYCARD/THBS1/HLA-DRA/HLA-DRB1/HLA-DQB1/HLA-DQA2",7
"GO:0010888","GO:0010888","negative regulation of lipid storage","4/166","22/18866",3.73656336332352e-05,0.00141607557956521,0.00104327091435485,"PPARG/ABHD5/ABCG1/PNPLA2",4
"GO:0019724","GO:0019724","B cell mediated immunity","10/166","230/18866",3.77532584086158e-05,0.00141607557956521,0.00104327091435485,"C1QA/C1QC/C1QB/C8B/CD74/C2/CD81/SERPING1/HLA-DRB1/HLA-DQB1",10
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","10/166","230/18866",3.77532584086158e-05,0.00141607557956521,0.00104327091435485,"INHBA/GSTP1/IGF1/PYCARD/LGALS3/THBS1/UNC5B/TNFSF12/TCF7L2/IFI27",10
"GO:0032371","GO:0032371","regulation of sterol transport","6/166","71/18866",3.78396352196253e-05,0.00141607557956521,0.00104327091435485,"PPARG/LAMTOR1/TSPO/ABCG1/APOC1/LRP1",6
"GO:0008202","GO:0008202","steroid metabolic process","12/166","332/18866",3.911608469274e-05,0.00144531457238111,0.00106481227218212,"CAT/LAMTOR1/SCD/LIMA1/COMT/TSPO/ABCG1/APOC1/SOD1/POR/APOL1/AKR1C3",12
"GO:0009743","GO:0009743","response to carbohydrate","10/166","233/18866",4.21285948435359e-05,0.00153716710435352,0.00113248314822821,"TXNIP/CAT/GSTP1/THBS1/IRS2/LRP1/HLA-DRB1/GLUL/LPL/TCF7L2",10
"GO:0032024","GO:0032024","positive regulation of insulin secretion","6/166","74/18866",4.78927400150524e-05,0.00170486473297485,0.00125603167972724,"RBP4/IRS2/LRP1/HLA-DRB1/GLUL/TCF7L2",6
"GO:0046503","GO:0046503","glycerolipid catabolic process","6/166","74/18866",4.78927400150524e-05,0.00170486473297485,0.00125603167972724,"ABHD5/MGLL/FABP4/APOC1/LPL/PNPLA2",6
"GO:0042493","GO:0042493","response to drug","13/166","397/18866",5.14182044441759e-05,0.00180831010569337,0.0013322433947933,"TXNIP/IGFBP2/PPARG/INHBA/CAT/B2M/COMT/TSPO/THBS1/SOD1/LPL/POR/MYO6",13
"GO:0006641","GO:0006641","triglyceride metabolic process","7/166","110/18866",5.35329419715452e-05,0.00186022369114214,0.00137048989416109,"ABHD5/MGLL/FABP4/CAT/APOC1/LPL/PNPLA2",7
"GO:0002793","GO:0002793","positive regulation of peptide secretion","9/166","193/18866",5.41688981661809e-05,0.00186022369114214,0.00137048989416109,"RBP4/IGF1/HCAR2/ABCG1/IRS2/LRP1/HLA-DRB1/GLUL/TCF7L2",9
"GO:0046461","GO:0046461","neutral lipid catabolic process","5/166","48/18866",6.26174386455759e-05,0.00210092302766019,0.00154782126016832,"ABHD5/MGLL/FABP4/LPL/PNPLA2",5
"GO:0046464","GO:0046464","acylglycerol catabolic process","5/166","48/18866",6.26174386455759e-05,0.00210092302766019,0.00154782126016832,"ABHD5/MGLL/FABP4/LPL/PNPLA2",5
"GO:0008203","GO:0008203","cholesterol metabolic process","8/166","153/18866",6.36708353810117e-05,0.00211199055087697,0.00155597507994506,"CAT/SCD/LIMA1/ABCG1/APOC1/SOD1/POR/APOL1",8
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","13/166","406/18866",6.45701095824023e-05,0.00211775449293295,0.00156022157157715,"IGFBP2/CD74/AIF1/CD81/CTSC/IGF1/TYROBP/PYCARD/THBS1/IRS2/BST1/HLA-F/DOCK8",13
"GO:1990748","GO:1990748","cellular detoxification","7/166","114/18866",6.72169569412702e-05,0.00218006997012853,0.00160613149743877,"MGST3/CAT/GSTP1/HP/PRDX5/SOD1/SELENOW",7
"GO:0030449","GO:0030449","regulation of complement activation","7/166","115/18866",7.10501658139624e-05,0.0022790707034171,0.00167906869586958,"C1QA/C1QC/C1QB/C8B/C2/CD81/SERPING1",7
"GO:0031099","GO:0031099","regeneration","9/166","201/18866",7.41098271523441e-05,0.00235137592888796,0.00173233840814919,"PPARG/MTPN/CD81/GSTP1/IGF1/GRN/TSPO/LRP1/FOLR1",9
"GO:0001774","GO:0001774","microglial cell activation","5/166","50/18866",7.63907122274463e-05,0.002357295524956,0.00173669957537192,"C1QA/AIF1/CTSC/GRN/TYROBP",5
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","5/166","50/18866",7.63907122274463e-05,0.002357295524956,0.00173669957537192,"C1QA/AIF1/CTSC/GRN/TYROBP",5
"GO:0071670","GO:0071670","smooth muscle cell chemotaxis","3/166","10/18866",7.6719107526831e-05,0.002357295524956,0.00173669957537192,"AIF1/GSTP1/PDGFD",3
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","14/166","473/18866",7.8226513627723e-05,0.00237857492999295,0.00175237683488419,"SERPING1/CARD16/ITIH5/SERPINA1/LGALS3/THBS1/APOC1/PRDX5/LRP1/GCHFR/POR/BST2/CSTA/SERPINB6",14
"GO:0050777","GO:0050777","negative regulation of immune response","8/166","159/18866",8.34390012829753e-05,0.00245614986886056,0.00180952892377784,"PPARG/HLA-B/SERPING1/GRN/LGALS3/HLA-DRB1/BST2/HLA-F",8
"GO:0015918","GO:0015918","sterol transport","7/166","118/18866",8.36348062144052e-05,0.00245614986886056,0.00180952892377784,"PPARG/LAMTOR1/LIMA1/TSPO/ABCG1/APOC1/LRP1",7
"GO:0043277","GO:0043277","apoptotic cell clearance","5/166","51/18866",8.40961088047631e-05,0.00245614986886056,0.00180952892377784,"MARCO/C2/TYROBP/THBS1/LRP1",5
"GO:0001818","GO:0001818","negative regulation of cytokine production","12/166","360/18866",8.49849731945587e-05,0.00245614986886056,0.00180952892377784,"INHBA/TMSB4X/GSTP1/CARD16/IGF1/TYROBP/TSPO/PYCARD/THBS1/HLA-DRB1/BST2/HLA-F",12
"GO:0062197","GO:0062197","cellular response to chemical stress","12/166","360/18866",8.49849731945587e-05,0.00245614986886056,0.00180952892377784,"PPARG/AIF1/CAT/GSTP1/PDGFD/TSPO/PRDX5/SOD1/NCF4/AKR1C3/ALOX5/SERPINB6",12
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","6/166","83/18866",9.14275285898434e-05,0.00261097879927977,0.00192359664879053,"PPARG/CD74/FTH1/GSTP1/PDGFD/IGF1",6
"GO:0010883","GO:0010883","regulation of lipid storage","5/166","52/18866",9.23857372196389e-05,0.00261097879927977,0.00192359664879053,"PPARG/ABHD5/ABCG1/LPL/PNPLA2",5
"GO:0050867","GO:0050867","positive regulation of cell activation","13/166","421/18866",9.3025623544055e-05,0.00261097879927977,0.00192359664879053,"IGFBP2/CD74/AIF1/CD81/CTSC/IGF1/TYROBP/PYCARD/THBS1/IRS2/BST1/HLA-F/DOCK8",13
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","12/166","364/18866",9.43418562909533e-05,0.00261846929041455,0.00192911514769547,"IGFBP2/CD74/AIF1/CD81/IGF1/PYCARD/LGALS3/SELPLG/HLA-DRB1/PECAM1/ALOX5/DOCK8",12
"GO:1902652","GO:1902652","secondary alcohol metabolic process","8/166","162/18866",9.50865860856261e-05,0.00261846929041455,0.00192911514769547,"CAT/SCD/LIMA1/ABCG1/APOC1/SOD1/POR/APOL1",8
"GO:0048144","GO:0048144","fibroblast proliferation","6/166","84/18866",9.77508293575107e-05,0.00266614549405932,0.00196423982415146,"PPARG/CD74/FTH1/GSTP1/PDGFD/IGF1",6
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","10/166","258/18866",9.86446431512185e-05,0.00266614549405932,0.00196423982415146,"SERPING1/CARD16/ITIH5/SERPINA1/THBS1/PRDX5/POR/BST2/CSTA/SERPINB6",10
"GO:0097237","GO:0097237","cellular response to toxic substance","7/166","122/18866",0.000103184979129282,0.00276327480805847,0.00203579828451108,"MGST3/CAT/GSTP1/HP/PRDX5/SOD1/SELENOW",7
"GO:0098883","GO:0098883","synapse pruning","3/166","11/18866",0.000104806995240116,0.00278119653732635,0.00204900183038811,"C1QA/C1QC/C1QB",3
"GO:1903532","GO:1903532","positive regulation of secretion by cell","11/166","313/18866",0.000105970484414369,0.00278673733338327,0.00205308392279332,"INHBA/RBP4/IGF1/HCAR2/ABCG1/IRS2/LRP1/HLA-DRB1/GLUL/HLA-F/TCF7L2",11
"GO:0002685","GO:0002685","regulation of leukocyte migration","9/166","212/18866",0.000111334569244271,0.00287869184297991,0.00212082992921438,"CD74/AIF1/CD81/PDGFD/PYCARD/LGALS3/THBS1/BST1/DOCK8",9
