"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DUSP4",1.60239663687366e-88,0.734378673744853,0.179,0.01,3.21280525693169e-84
"TLR10",2.37094877633945e-88,0.341382604765429,0.115,0.002,4.7537522965606e-84
"HLA-DPA1",4.23472728136199e-88,1.33220176963784,0.993,0.993,8.49062819913079e-84
"RPS3A",1.7594860876188e-87,0.977321127250926,0.997,0.991,3.5277696056757e-83
"LGALS2",3.46876089734953e-87,1.76604730055343,0.47,0.104,6.9548655991858e-83
"TMEM97",1.14722234087421e-84,0.819909907021697,0.28,0.034,2.30018079345279e-80
"PTGER3",1.24052821887001e-84,0.505416852490343,0.186,0.012,2.48725907883436e-80
"IGKC",3.11346106641159e-84,1.84645017918816,0.108,0.002,6.24248943815523e-80
"RPS14",1.63316360711781e-83,0.903035226136794,0.993,0.995,3.27449303227121e-79
"RPL10",1.77846669029228e-83,0.943632215522254,1,0.996,3.56582571403602e-79
"LAD1",2.06384251770599e-83,0.657476369060836,0.105,0.002,4.13800424800051e-79
"ITGA4",2.45219712814173e-81,1.1853109211245,0.524,0.14,4.91665524192417e-77
"SERPINF1",3.7580044492165e-81,1.51957360503293,0.486,0.12,7.53479892067908e-77
"SERPINB9",4.52979200866285e-80,0.982345508551029,0.351,0.058,9.08223297736901e-76
"RPL19",5.91309112090835e-79,0.794998531190907,0.99,0.992,1.18557476974212e-74
"RPL13",9.05001227334718e-78,0.769379596982994,1,0.996,1.81452746080611e-73
"RPL41",1.87601265555218e-77,0.826328211255647,0.997,0.999,3.76140537438211e-73
"RPS19",5.90869103383249e-76,0.838484765905794,1,0.993,1.18469255228341e-71
"RPS2",1.86939249685669e-75,0.773822982260024,0.997,0.997,3.74813195619766e-71
"CD74",4.52304948682364e-75,0.958026987066792,1,0.996,9.0687142210814e-71
"RPS24",3.10956652633918e-73,0.758037596748732,0.993,0.991,6.23468088531006e-69
"ABCA6",3.40029864490643e-73,0.520494501235589,0.128,0.006,6.81759878303739e-69
"RPS27A",2.41852365886824e-71,0.850158284242186,0.997,0.99,4.84913993603083e-67
"RPL34",2.76767105389528e-71,0.880893773656632,0.976,0.98,5.54918046306003e-67
"RPL7A",3.91336679157683e-71,0.916970208276059,0.983,0.981,7.84630041711155e-67
"RPS6",1.25238425120643e-70,0.88142773139213,0.983,0.981,2.51103042366889e-66
"RPL5",6.659940338219e-69,0.883948580700722,0.966,0.956,1.33531803781291e-64
"RPL37",2.05976271123202e-68,0.946924417553708,0.973,0.965,4.1298242360202e-64
"RPL32",2.96491176220701e-68,0.805837743014737,0.993,0.989,5.94464808322505e-64
"BASP1",6.57488351632312e-68,1.71371998187249,0.686,0.31,1.31826414502279e-63
"FSCN1",1.95334210226899e-67,1.43906706016582,0.159,0.012,3.91645091504932e-63
"RPL18A",2.03412499825174e-67,0.857027315247417,0.993,0.988,4.07842062149473e-63
"RPS27",2.45325892054819e-67,0.935124673258984,0.98,0.977,4.91878413569913e-63
"CCND1",1.76098904874504e-66,0.672381344012937,0.206,0.022,3.53078304273381e-62
"ITM2C",3.64061474322867e-66,0.696962384857546,0.101,0.003,7.29943256017348e-62
"RPS18",1.26545425624361e-65,0.870738589470296,0.997,0.991,2.53723578376844e-61
"HLA-DQA1",1.30842973713418e-65,1.35841267692473,0.949,0.873,2.62340162295403e-61
"TVP23A",1.63311131965127e-65,0.542566192766995,0.172,0.015,3.2743881959008e-61
"RPL35A",3.91978417009829e-65,0.942865835748354,0.973,0.965,7.85916726104708e-61
"RPS4X",9.47263838748676e-65,0.904425903057781,0.986,0.978,1.8992639966911e-60
"RPL11",2.40334521526703e-64,0.730876454294821,0.98,0.994,4.81870715661039e-60
"RPS7",5.85002663279024e-64,0.865649975630431,0.956,0.982,1.17293033987444e-59
"RPL8",6.68841856322961e-63,0.868050854228981,0.99,0.991,1.34102792192754e-58
"RPL24",1.26722890943111e-62,0.898660351475357,0.976,0.962,2.54079396340938e-58
"RACK1",1.43818204256439e-62,0.827393095746254,0.976,0.965,2.88355499534159e-58
"P2RY13",6.11003021963693e-62,1.11844861106643,0.47,0.142,1.22506105903721e-57
"RPL15",1.08383125709202e-61,0.734278798902643,0.986,0.99,2.17308167046949e-57
"RPS15A",2.60097397997381e-61,0.874310560867957,0.973,0.975,5.21495282984748e-57
"PPP2R2B",2.9717193969218e-61,0.245267618508864,0.101,0.004,5.95829739082821e-57
"EEF1A1",5.42775557767288e-61,0.758963891988439,0.997,1,1.08826499332341e-56
"IRF4",6.63696117164419e-61,0.792954862692533,0.172,0.017,1.33071071491466e-56
"RPLP2",6.92273485186976e-61,0.761275120969528,0.99,0.982,1.38800833779989e-56
"PPM1J",6.04646708388493e-60,0.322409475753243,0.118,0.007,1.21231665031893e-55
"RPS3",6.64050331276962e-60,0.760459353057704,0.976,0.982,1.33142091421031e-55
"RPL26",8.60396402736355e-60,0.886450199815571,0.966,0.97,1.72509478748639e-55
"RPL6",3.15445522962136e-59,0.822043448912059,0.98,0.977,6.32468273539083e-55
"EEF1B2",8.45643589422402e-59,0.963048265339321,0.966,0.929,1.69551539679192e-54
"RPL14",1.04156133024139e-57,0.820773977179019,0.956,0.975,2.088330467134e-53
"RPL3",2.3806529810883e-57,0.796019931701268,0.983,0.988,4.77320922708204e-53
"FAU",5.75338281895709e-57,0.694468493889445,0.976,0.99,1.1535532552009e-52
"TACSTD2",1.60619916163182e-56,1.00086549506046,0.176,0.019,3.22042931907181e-52
"RPS9",5.60373220575852e-56,0.644362940169698,0.99,0.987,1.12354830725458e-51
"P3H2",1.70161715515728e-55,0.23910944792983,0.118,0.007,3.41174239609035e-51
"RPL30",3.72863547832606e-55,0.71002619072532,0.986,0.99,7.47591413404375e-51
"MCOLN2",3.82495820182713e-55,0.612831933845072,0.226,0.035,7.6690411946634e-51
"NET1",5.77751643436104e-55,0.721434425845259,0.209,0.029,1.15839204508939e-50
"RPL29",9.48272370684273e-55,0.747442005678714,0.973,0.984,1.90128610322197e-50
"RPS15",4.3033244740801e-54,0.684286857509846,0.98,0.991,8.62816557053061e-50
"ICAM3",1.17341634729566e-53,1.09666168298288,0.456,0.149,2.35269977632779e-49
"RPL23A",1.95152294316395e-53,0.855565817528856,0.956,0.971,3.91280350104373e-49
"FAM118A",6.38379335011104e-53,0.854794652917259,0.304,0.066,1.27995056669726e-48
"RPS13",8.38870568782414e-53,0.667723016804668,0.976,0.986,1.68193549040874e-48
"RPS8",6.85623866805207e-52,0.743669652418586,0.986,0.985,1.37467585294444e-47
"LTC4S",8.74146467076144e-52,0.634071427502747,0.223,0.034,1.75266366648767e-47
"CLEC10A",2.70065230842996e-51,1.91409724831634,0.537,0.228,5.41480787840207e-47
"RPL4",5.06667825051734e-51,0.848038847907945,0.926,0.918,1.01586898922873e-46
"CD1B",2.4568901621763e-50,0.89248415947608,0.257,0.047,4.92606477516348e-46
"GPR82",2.92928891416919e-50,0.543553170118666,0.233,0.04,5.87322427290923e-46
"RPS16",4.17129694835633e-50,0.724487410263438,0.976,0.984,8.36345038145445e-46
"HLA-DQB1",4.54715076269347e-50,1.22580716901305,0.919,0.958,9.11703727920041e-46
"RPSA",1.4066047605743e-49,0.733124333901007,0.97,0.966,2.82024254495147e-45
"UTF1",1.76831669476652e-49,0.324003404346859,0.115,0.008,3.54547497300688e-45
"RPL10A",3.75582213492274e-49,0.724888494659214,0.963,0.961,7.53042338052008e-45
"RAB33A",4.46868583848084e-49,0.268748779950334,0.111,0.008,8.95971510615408e-45
"RPLP1",4.96242057507167e-49,0.552342587299827,0.997,0.998,9.9496532530187e-45
"RPS12",5.64107586354217e-49,0.674804885140424,0.997,0.994,1.13103571064021e-44
"RPS5",1.14875918400638e-48,0.76205711278601,0.973,0.967,2.30326216393279e-44
"NACA",1.30726028233707e-48,0.697057383739011,0.976,0.971,2.62105686608582e-44
"CD80",4.53462059483143e-48,0.584833588166541,0.243,0.046,9.09191429263702e-44
"AL138899.1",2.445654547255e-47,0.342181625642137,0.111,0.008,4.90353736724627e-43
"CORO1A",1.01711890135417e-46,1.27621890461129,0.716,0.464,2.0393233972151e-42
"RPL13A",1.49948619959174e-46,0.697946015919116,0.983,0.98,3.00646983018143e-42
"GDI2",2.50263556700028e-46,1.08967159003825,0.814,0.683,5.01778431183555e-42
"PPA1",5.09499461996609e-46,1.48162767439571,0.682,0.435,1.0215464213032e-41
"FGL2",1.8873524437178e-45,1.40243050000633,0.672,0.403,3.7841416496542e-41
"SUB1",2.5673197435474e-45,1.039989252168,0.851,0.737,5.14747608581254e-41
"RPS25",3.41294445769822e-45,0.676790911393825,0.966,0.973,6.84295363768493e-41
"SINHCAF",1.19287084209224e-44,0.980818482710507,0.453,0.168,2.39170603839495e-40
"MEF2C",3.39093813468744e-43,0.917784191922088,0.422,0.146,6.79883096004831e-39
"RGS10",5.09052752555686e-43,1.24527604847677,0.784,0.668,1.02065076887415e-38
"RPL9",6.44039682579325e-43,0.612474268790408,0.98,0.989,1.29129956357155e-38
"RPL36",9.92621052767756e-43,0.756380133249333,0.953,0.957,1.99020521079935e-38
"TPT1",5.20740246626781e-42,0.587638143353332,0.997,0.999,1.0440841944867e-37
"MMP12",5.47097113298621e-42,1.18096972585632,0.166,0.023,1.09692971216374e-37
"MYCL",1.38252292314881e-41,0.417103847669724,0.155,0.021,2.77195846091336e-37
"CD200R1",2.24087992300765e-41,0.349724067032098,0.135,0.015,4.49296424563034e-37
"RPS21",2.90264026136175e-41,0.824953451034961,0.929,0.917,5.81979372403031e-37
"ZNF296",7.75290834368295e-41,0.43266796127865,0.176,0.028,1.55445812290843e-36
"LIMD2",6.41701856752938e-40,1.03466128013106,0.51,0.222,1.28661222278964e-35
"RPS11",1.22582318186284e-39,0.745488616940892,0.959,0.966,2.45777547963499e-35
"ADRB3",2.73544694047208e-39,0.265536037418895,0.125,0.014,5.48457111564652e-35
"RHOF",4.83986402883433e-39,0.636932676384282,0.277,0.07,9.70392737781284e-35
"CCNI",2.86408650049347e-38,0.835944219294239,0.892,0.886,5.74249343348941e-34
"P2RY6",2.29567155045339e-37,0.725149458286483,0.341,0.108,4.60282145865904e-33
"UBA52",6.1821578056753e-37,0.556090413009252,0.98,0.983,1.2395226400379e-32
"PTMA",1.02746621540567e-36,0.568220671807582,0.983,0.99,2.06006976188838e-32
"HLA-DRA",1.10080876327323e-36,0.607091306750429,1,0.999,2.20712157036283e-32
"ANXA3",1.7621363431105e-36,0.357818274925688,0.101,0.01,3.53308336793655e-32
"SCN9A",3.22580292742929e-36,0.270827269969854,0.108,0.011,6.46773486949572e-32
"LSP1",4.1447186160166e-36,0.950024325366162,0.845,0.76,8.31016082511328e-32
"GPAT3",6.66695466814528e-36,0.545602157140731,0.243,0.058,1.33672441096313e-31
"ZBTB46",9.58238848746555e-36,0.251301542572657,0.139,0.019,1.92126889173684e-31
"EIF1",1.38328826309531e-35,0.820803206702703,0.98,0.991,2.77349296750609e-31
"HINT1",1.71227337757176e-35,0.870995763312613,0.878,0.846,3.43310812203137e-31
"GAS6",4.20612174087106e-35,0.838218198490852,0.351,0.117,8.43327409044648e-31
"DAPP1",4.5805472715708e-35,1.17673058347022,0.483,0.229,9.18399727949946e-31
"RPL21",6.85674304647368e-35,0.639926587328645,0.976,0.984,1.37477698081797e-30
"RPL37A",8.10579840191628e-35,0.65916130657278,0.966,0.959,1.62521257958421e-30
"MARCKSL1",1.12763426070897e-34,1.55287702258676,0.274,0.075,2.26090669272148e-30
"LMNB1",1.39404123876333e-34,0.509447457374632,0.274,0.074,2.79505268372047e-30
"ZFAS1",8.49134132952338e-34,1.25145100300913,0.834,0.716,1.70251393656944e-29
"AFDN",1.53847958853856e-33,0.673171234741979,0.314,0.101,3.08465157501981e-29
"GPR183",2.79819518932171e-33,0.758916336845839,0.334,0.107,5.61038135459002e-29
"TRAF1",5.71488423044828e-33,0.393304659402013,0.122,0.016,1.14583428820488e-28
"MALAT1",6.01769379627926e-33,0.745649098873289,0.919,0.983,1.20654760615399e-28
"RPL28",7.08822308764048e-33,0.460835875987142,0.99,0.996,1.42118872907192e-28
"PTPN7",1.43760589062104e-32,0.50659344910503,0.253,0.067,2.88239981069519e-28
"RPL35",2.64418444107887e-32,0.630802601158636,0.959,0.971,5.30158980436314e-28
"CBFA2T3",3.05883977851537e-32,0.470573123754219,0.166,0.031,6.13297375592333e-28
"GPR68",3.06806235475794e-32,0.340774497594379,0.166,0.031,6.15146502128968e-28
"GSN",3.81788903665648e-32,0.918008094398916,0.878,0.8,7.65486751849624e-28
"LINC02381",7.17129711432889e-32,0.266801411894622,0.108,0.013,1.43784507142294e-27
"PALD1",1.30940819623652e-31,0.383376910336478,0.203,0.045,2.62536343345422e-27
"SERPINF2",1.87793577940831e-31,0.371303571805784,0.182,0.038,3.76526123771367e-27
"JUND",3.01750354004075e-31,0.78088820936495,0.875,0.874,6.05009459778171e-27
"PTGIR",3.28654687701805e-31,0.522875487036213,0.125,0.018,6.58952648842119e-27
"RPL27",3.94164298002052e-31,0.638591587562853,0.953,0.955,7.90299417494115e-27
"GRASP",6.66624398998764e-31,0.432056654127086,0.152,0.027,1.33658191999252e-26
"STK4",1.16285321093357e-30,1.11810126366945,0.693,0.525,2.33152068792181e-26
"RPL39",1.25397564584879e-30,0.535796884619878,0.986,0.985,2.51422116992683e-26
"BCL11A",1.84015499858172e-30,0.965014470735366,0.307,0.106,3.68951077215635e-26
"BTF3",5.64599542913333e-30,0.596397057822986,0.916,0.91,1.13202208354123e-25
"NFATC2",1.29569443970982e-29,0.32025777016745,0.145,0.026,2.59786735161819e-25
"TCF4",2.33049763778798e-29,1.27991276048755,0.378,0.156,4.6726477637649e-25
"SPINT2",4.81433854669782e-29,1.03284813513606,0.662,0.524,9.65274878612913e-25
"ITGB2-AS1",7.87757950963427e-29,0.246921089022158,0.122,0.018,1.57945469168167e-24
"RPL12",8.04562948717708e-29,0.578128501096918,0.97,0.988,1.613148712179e-24
"ARL4C",9.12493730768605e-29,0.817797185011659,0.453,0.208,1.82954993019105e-24
"RPL7",9.95696432890833e-29,0.551450560870347,0.929,0.948,1.99637134794612e-24
"TNFAIP8",1.27857215216467e-28,0.771399984155169,0.561,0.333,2.56353716509016e-24
"EEF1D",2.0533518566859e-28,0.673766563713743,0.926,0.918,4.11697047265522e-24
"OGFRL1",2.06742904674608e-28,0.986671479581086,0.649,0.452,4.14519523872589e-24
"RPS29",2.18798700190236e-28,0.724562899531844,0.905,0.895,4.38691393881423e-24
"RPL22",5.51121607008364e-28,0.56519114619423,0.936,0.953,1.10499882205177e-23
"SH2D4A",9.45147731448606e-28,0.280553919170741,0.105,0.014,1.89502120155446e-23
"EEF2",1.45032717136732e-27,0.661149087405851,0.889,0.859,2.90790597859148e-23
"BCL2L11",1.68100845008885e-27,0.83589314313554,0.26,0.083,3.37042194242815e-23
"ANKRD22",2.44959549901312e-27,0.372039402398489,0.132,0.023,4.9114389755213e-23
"ACTG1",4.37590339548038e-27,0.607772854947084,0.973,0.989,8.77368630793817e-23
"PLEK2",4.85166823803536e-27,0.551799366757964,0.196,0.05,9.7275948172609e-23
"SEPT6",8.02367075670075e-27,0.84429201352009,0.5,0.28,1.6087459867185e-22
"PLEKHO1",8.32236212344732e-27,0.937692484257152,0.655,0.445,1.66863360575119e-22
"JAML",9.68819096647175e-27,1.25557901118917,0.659,0.549,1.94248228877759e-22
"CCND2",9.87050692608133e-27,0.659277426396809,0.297,0.105,1.97903663867931e-22
"HDAC9",1.0988444662166e-26,0.379073042501994,0.186,0.045,2.20318315476429e-22
"AL357060.1",1.25801698166607e-26,0.31832161482843,0.118,0.019,2.52232404824048e-22
"CCNG2",2.51812427011327e-26,0.668635317625988,0.26,0.086,5.0488391615771e-22
"NPM1",5.3483239033281e-26,0.760298871864595,0.878,0.866,1.07233894261728e-21
"LRMP",6.11982112997166e-26,0.454802405133265,0.216,0.061,1.22702413655932e-21
"ENTPD1",8.78729323598631e-26,0.986205517534739,0.459,0.253,1.76185229381525e-21
"TIFAB",5.9771370083741e-25,0.350693136439062,0.128,0.024,1.19841597017901e-20
"ARHGAP45",8.20606839425036e-25,0.593443475045601,0.361,0.157,1.6453167130472e-20
"BANK1",1.37159449846598e-24,0.331048617517005,0.128,0.024,2.75004696942428e-20
"MS4A6A",1.94067980595843e-24,1.20078716292013,0.733,0.754,3.89106301094666e-20
"RFTN1",7.65897926383433e-24,0.703336906450695,0.247,0.083,1.53562534239878e-19
"PMAIP1",3.23863482337129e-23,0.411159752533196,0.128,0.026,6.49346282085944e-19
"ISG20",3.24177980285042e-23,0.686713828573294,0.176,0.045,6.49976850471508e-19
"ARL6IP5",4.64679269191533e-23,0.739640073361916,0.821,0.819,9.31681934729023e-19
"RGS18",6.83840917572806e-23,0.450443735072346,0.203,0.059,1.37110103973348e-18
"CBX6",9.19188389556393e-23,0.640494151858289,0.453,0.24,1.84297272106057e-18
"TMEM154",1.13621085528095e-22,0.292797538722526,0.149,0.034,2.2781027648383e-18
"MAP3K13",1.4640584680223e-22,0.885087547005568,0.449,0.256,2.93543722838471e-18
"REL",5.87663053787753e-22,1.23975762493276,0.601,0.453,1.17826442284444e-17
"HLA-DQB2",1.16352309342393e-21,1.2977494052297,0.345,0.164,2.33286380231498e-17
"CSF2RA",1.20851358664559e-21,1.0460304903714,0.51,0.345,2.4230697412244e-17
"BIRC3",1.37416578161785e-21,2.34606621477443,0.203,0.065,2.7552023921438e-17
"CYTIP",1.57213650846624e-21,0.724283913923941,0.486,0.286,3.15213369947481e-17
"C12orf45",1.95295785475992e-21,0.826024670763281,0.422,0.228,3.91568049879364e-17
"CLECL1",3.48668087259048e-21,0.370518410681292,0.145,0.035,6.9907951495439e-17
"LRRK1",4.11081155307596e-21,0.641572177545852,0.287,0.117,8.24217716391729e-17
"SUSD3",4.44555674589363e-21,0.427987729867751,0.179,0.051,8.91334127551673e-17
"PPP1R16A",4.9666422135036e-21,0.434348854447603,0.23,0.078,9.95811763807473e-17
"REPIN1",5.87166647248832e-21,0.738277431333159,0.348,0.167,1.17726912773391e-16
"GABARAPL2",6.37384136595787e-21,0.828991827767702,0.696,0.589,1.27795519387455e-16
"NOP53",1.04819399625508e-20,0.755969602549901,0.747,0.641,2.10162896249144e-16
"GNG2",1.19732389672433e-20,0.283943177489857,0.111,0.022,2.40063441293229e-16
"RPL31",1.26736271477046e-20,0.763314745369853,0.787,0.715,2.54106224311476e-16
"SVIP",1.8474931452095e-20,0.393478232580621,0.213,0.071,3.70422375614505e-16
"MAP3K14",2.49240441994389e-20,0.541204481737431,0.169,0.048,4.99727086198749e-16
"RPLP0",2.81216280035593e-20,0.440867703808431,0.956,0.964,5.63838641471364e-16
"ZNF366",3.02099786212197e-20,0.263244421377744,0.101,0.018,6.05710071355455e-16
"RFLNB",4.4892176724309e-20,0.347249465206246,0.152,0.038,9.00088143322395e-16
"BCL2",5.12257743518772e-20,0.522754498382497,0.216,0.073,1.02707677575514e-15
"ANKRD44",5.67920797916079e-20,0.733139012399964,0.453,0.269,1.13868119982174e-15
"MCM5",8.34911370222039e-20,0.652331407004497,0.311,0.143,1.67399729729519e-15
"NR4A3",1.00110246718983e-19,0.55081572982404,0.115,0.024,2.00721044671562e-15
"HPGDS",1.27276770319731e-19,0.559555212114331,0.193,0.062,2.5518992449106e-15
"DUSP5",1.84743695168146e-19,0.504106721439837,0.155,0.042,3.70411108812132e-15
"AC008105.3",1.87465254325306e-19,0.631927525282233,0.314,0.141,3.75867834922239e-15
"TNFAIP8L3",1.98858465461162e-19,0.323456016259644,0.155,0.042,3.9871122324963e-15
"ADAM8",2.46834169904852e-19,0.456444591503475,0.27,0.106,4.94902510659229e-15
"CIRBP",4.26984299082065e-19,0.800457242063038,0.72,0.642,8.5610351965954e-15
"LPAR6",4.70603943332272e-19,0.626364533652886,0.331,0.155,9.43560906381206e-15
"SQLE",6.97149348290908e-19,0.535190912676675,0.28,0.115,1.39778444332327e-14
"USP53",8.37491787345548e-19,0.43501930021276,0.155,0.044,1.67917103362782e-14
"RGS1",1.39894335187113e-18,0.746812129789218,0.199,0.067,2.80488142050162e-14
"NAP1L1",1.68102989911164e-18,0.715159812837571,0.767,0.718,3.37046494771885e-14
"NAAA",1.75876346174642e-18,1.13692601098157,0.426,0.253,3.52632074080158e-14
"RELB",1.87436001754654e-18,0.735819509583946,0.26,0.108,3.75809183518081e-14
"H3F3B",2.98967320804076e-18,0.429350296017559,0.922,0.959,5.99429478212172e-14
"AC004687.1",3.43915840792812e-18,0.710459755285579,0.422,0.245,6.89551260789588e-14
"LINC00513",3.95119299792475e-18,0.244245710246907,0.101,0.02,7.92214196083913e-14
"SLC25A6",8.5859134292986e-18,0.682753109567394,0.855,0.841,1.72147564257437e-13
"ATF4",1.30387116591882e-17,0.7843042180724,0.669,0.535,2.61426168766723e-13
"STK17B",1.41914247822565e-17,0.793145555299261,0.456,0.281,2.84538066884243e-13
"PRMT2",1.51788459770016e-17,0.691282331705348,0.608,0.485,3.04335861838883e-13
"HLA-DRB1",1.73664887791107e-17,0.446124391710038,0.993,0.996,3.4819810002117e-13
"AXL",3.61852151467396e-17,0.913620306567809,0.544,0.403,7.25513563692129e-13
"PEA15",4.66395061116284e-17,0.723613396664631,0.551,0.386,9.3512209753815e-13
"RASSF2",4.93893388145549e-17,0.505009393983551,0.375,0.193,9.90256243231827e-13
"MT-ATP6",5.49106887443759e-17,0.351736832440207,0.966,0.99,1.10095930932474e-12
"FILIP1L",1.29225668637712e-16,0.83617233228173,0.389,0.222,2.59097465618613e-12
"NAALADL1",1.43651231931858e-16,0.368109654636008,0.162,0.051,2.88020720023376e-12
"RAB32",1.56592134780949e-16,1.08467124558221,0.625,0.567,3.13967230235802e-12
"RUNX3",2.67279137204882e-16,0.661648087410335,0.274,0.125,5.35894670095788e-12
"CST3",3.06835023787934e-16,1.64151864075372,0.882,0.99,6.15204222694808e-12
"GAPT",3.07312044762164e-16,0.553610120940126,0.287,0.132,6.16160649748139e-12
"PABPC1",3.49124979434831e-16,0.419584675195041,0.912,0.943,6.99995583766836e-12
"YPEL5",7.77640649759402e-16,0.827815653736685,0.449,0.292,1.5591695027676e-11
"EIF3L",9.26432175711256e-16,0.714012241394909,0.689,0.647,1.85749651230107e-11
"UVRAG",1.14925718880405e-15,0.511762789050712,0.304,0.151,2.30426066355212e-11
"UBC",1.18193310087873e-15,0.392165501511964,0.936,0.963,2.36977586726185e-11
"BATF3",1.60308816074549e-15,0.763865258377565,0.361,0.198,3.2141917622947e-11
"CNN2",1.65526820765204e-15,0.680931132167352,0.466,0.313,3.31881275634234e-11
"RFXAP",1.82695585353612e-15,0.284334025248815,0.115,0.03,3.66304648633992e-11
"CYP2S1",2.91200960820256e-15,0.35576630191918,0.209,0.08,5.83857926444614e-11
"CIITA",2.99993010668495e-15,0.756832456906322,0.578,0.473,6.01485986390333e-11
"BTG2",3.14063347829989e-15,0.646671705216757,0.412,0.253,6.29697012399128e-11
"OFD1",3.47565351161238e-15,0.509954588006366,0.236,0.102,6.96868529078282e-11
"RPL36AL",4.24249983123025e-15,0.503307057222481,0.878,0.902,8.50621216161666e-11
"ADAM28",4.84493067076045e-15,0.385275291354632,0.155,0.05,9.7140859948747e-11
"MSI2",5.72976768801058e-15,0.446653017466204,0.139,0.042,1.14881842144612e-10
"NFKB2",6.05857271693857e-15,0.511449002025772,0.23,0.096,1.21474382974618e-10
"TUBA1A",7.85919774970544e-15,0.709080917847943,0.726,0.693,1.57576914881594e-10
"ANKRD12",7.9784300471313e-15,0.581080277526626,0.713,0.643,1.59967522444983e-10
"SPECC1",1.37655346468643e-14,0.391074060153134,0.186,0.07,2.75998969669628e-10
"MZT2A",1.50449590231272e-14,0.70993363249749,0.409,0.262,3.016514284137e-10
"SLC25A3",1.73200997255415e-14,0.462278056901098,0.882,0.883,3.47267999497107e-10
"PON2",2.13291779991989e-14,0.503048781566284,0.274,0.135,4.27650018883939e-10
