"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04668","hsa04668","TNF signaling pathway","11/220","112/8095",0.000219275134762754,0.00263130161715305,0.00218773360998995,"BIRC3/MMP9/ICAM1/CXCL5/TNFRSF1B/TNFAIP3/NFKBIA/MMP14/IL1B/CXCL3/NFKB1",11
"hsa05144","hsa05144","Malaria","7/220","50/8095",0.000367712596569566,0.00422869486055001,0.00351584851105988,"CD36/CD81/CR1/ICAM1/SDC2/CD40/IL1B",7
"hsa05330","hsa05330","Allograft rejection","6/220","38/8095",0.000501674961552891,0.00553849157554391,0.00460484806814864,"HLA-A/HLA-DQA1/HLA-B/HLA-DRB1/HLA-DOA/CD40",6
"hsa04514","hsa04514","Cell adhesion molecules","12/220","149/8095",0.000719375703049828,0.00763644977083663,0.00634914588116852,"HLA-A/ITGB8/SDC3/HLA-DQA1/ITGA6/ICAM1/CD4/HLA-B/HLA-DRB1/SDC2/HLA-DOA/CD40",12
"hsa05332","hsa05332","Graft-versus-host disease","6/220","42/8095",0.00087082565600535,0.00890177337249913,0.00740116931809615,"HLA-A/HLA-DQA1/HLA-B/HLA-DRB1/HLA-DOA/IL1B",6
"hsa04978","hsa04978","Mineral absorption","7/220","60/8095",0.00113000587605289,0.0107545386824344,0.00894160729508278,"FTL/FTH1/ATOX1/MT2A/HMOX1/ATP2B1/ATP1B1",7
"hsa05416","hsa05416","Viral myocarditis","7/220","60/8095",0.00113000587605289,0.0107545386824344,0.00894160729508278,"HLA-A/HLA-DQA1/ICAM1/HLA-B/HLA-DRB1/HLA-DOA/CD40",7
"hsa05169","hsa05169","Epstein-Barr virus infection","14/220","202/8095",0.00118044653579343,0.0108601081292996,0.0090293805194024,"HLA-A/GADD45B/HLA-DQA1/RELB/ICAM1/HLA-B/HLA-DRB1/NFKB2/TNFAIP3/HLA-DOA/NFKBIA/CD40/STAT1/NFKB1",14
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis","11/220","139/8095",0.00137595002743001,0.0122503937926027,0.0101853007123852,"CTSL/SQSTM1/CALM3/MMP9/GSTP1/ICAM1/HMOX1/SDC2/TXN/IL1B/NFKB1",11
"hsa04061","hsa04061","Viral protein interaction with cytokine and cytokine receptor","9/220","100/8095",0.00153044206655256,0.0132000628240158,0.0109748806088309,"CCL18/CCL3/CCL4L2/CXCR4/CCL4/CCL23/CXCL5/TNFRSF1B/CXCL3",9
"hsa04659","hsa04659","Th17 cell differentiation","9/220","108/8095",0.00261079451363824,0.0218357359322471,0.0181548071442787,"HIF1A/HLA-DQA1/CD4/HLA-DRB1/HLA-DOA/NFKBIA/STAT1/IL1B/NFKB1",9
"hsa05320","hsa05320","Autoimmune thyroid disease","6/220","53/8095",0.0029744053170752,0.0241451725739045,0.0200749337189595,"HLA-A/HLA-DQA1/HLA-B/HLA-DRB1/HLA-DOA/CD40",6
"hsa04658","hsa04658","Th1 and Th2 cell differentiation","8/220","92/8095",0.00343652358930032,0.0270994431613397,0.0225311922546608,"HLA-DQA1/CD4/HLA-DRB1/HLA-DOA/NOTCH2/NFKBIA/STAT1/NFKB1",8
"hsa05322","hsa05322","Systemic lupus erythematosus","10/220","136/8095",0.00385083934124414,0.0295231016162051,0.0245462858593925,"C2/C1S/C3/HLA-DQA1/C1QB/HLA-DRB1/HLA-DOA/C1QC/FCGR1A/CD40",10
