"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","13/230","210/18866",1.91455746178214e-06,0.000251396122097086,0.000204245300072711,"RPS8/RPL39/PABPC1/RPS26/RPL34/RPL7/RPS3A/RPS13/TOB1/RPS28/RPS9/RPL26/RPS19",13
"GO:0030641","GO:0030641","regulation of cellular pH","9/230","94/18866",2.20230129023261e-06,0.000278468763142746,0.00022624030798296,"ATP6V0D2/ATP6V1F/ATP6AP1/ATP6V1B2/SLAMF8/ATP6V1A/CA2/ATP6V0A1/TCIRG1",9
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","15/230","290/18866",2.9234506350365e-06,0.000356452159571951,0.000289597459523353,"CYP1B1/CDKN1A/TPT1/BCL2A1/S100A9/MDM2/YBX3/RPS27L/FNIP2/BCAP31/NFE2L2/CD44/RPL26/ATF4/HSPA1A",15
"GO:0001894","GO:0001894","tissue homeostasis","14/230","261/18866",4.14259638225664e-06,0.000487683587897385,0.000396215661243058,"PRDX1/CSF1/ACTB/LIPA/ACTG1/ACP5/ATP6AP1/RAC2/DCSTAMP/TPP1/CA2/TCIRG1/UBASH3B/TFRC",14
"GO:0006885","GO:0006885","regulation of pH","9/230","103/18866",4.72604826545552e-06,0.000537824292608839,0.000436952181735976,"ATP6V0D2/ATP6V1F/ATP6AP1/ATP6V1B2/SLAMF8/ATP6V1A/CA2/ATP6V0A1/TCIRG1",9
"GO:0090150","GO:0090150","establishment of protein localization to membrane","16/230","342/18866",4.94438325432105e-06,0.000542528602967461,0.000440774171004613,"RPS8/NCF1/RPL39/ITGAM/RPS26/RPL34/RPL7/RPS3A/RPS13/RPS28/ARL6IP1/RPS9/YWHAZ/RPL26/HSPA5/RPS19",16
"GO:0019080","GO:0019080","viral gene expression","12/230","195/18866",5.08521244726384e-06,0.000542528602967461,0.000440774171004613,"RPS8/RPL39/RPS26/RPL34/RPL7/RPS3A/RPS13/RPS28/RPS9/EIF3L/RPL26/RPS19",12
"GO:0006826","GO:0006826","iron ion transport","8/230","79/18866",5.35425506523179e-06,0.000553922024021253,0.000450030688895878,"ATP6V0D2/ATP6V1F/ATP6AP1/ATP6V1B2/ATP6V1A/ATP6V0A1/TCIRG1/TFRC",8
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","7/230","58/18866",6.47508282306774e-06,0.000650174492880978,0.00052823044082921,"CSF1/TREM2/ATP6AP1/DCSTAMP/CCR1/CA2/EVI2B",7
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","13/230","239/18866",7.90380771314846e-06,0.000770959986648253,0.0006263619044856,"GSN/BIRC7/S100A9/MDM2/RPS27L/LGMN/RHOA/BCAP31/RPS6KA1/ARL6IP1/LGALS9/CD44/XIAP",13
"GO:0030004","GO:0030004","cellular monovalent inorganic cation homeostasis","9/230","114/18866",1.08708324341094e-05,0.00101784023265526,0.000826938307602323,"ATP6V0D2/ATP6V1F/ATP6AP1/ATP6V1B2/SLAMF8/ATP6V1A/CA2/ATP6V0A1/TCIRG1",9
"GO:0051453","GO:0051453","regulation of intracellular pH","8/230","87/18866",1.10310745776932e-05,0.00101784023265526,0.000826938307602323,"ATP6V0D2/ATP6V1F/ATP6V1B2/SLAMF8/ATP6V1A/CA2/ATP6V0A1/TCIRG1",8
"GO:0010038","GO:0010038","response to metal ion","16/230","366/18866",1.15770649662939e-05,0.00103732561049794,0.000842769088170097,"NCF1/CYBB/FBP1/GSN/MDM2/CALM2/AQP9/LGMN/G6PD/ANXA11/CALR/CA2/NFE2L2/TCIRG1/HSPA5/ATF4",16
"GO:0002685","GO:0002685","regulation of leukocyte migration","12/230","212/18866",1.18943535395692e-05,0.00103732561049794,0.000842769088170097,"CSF1/TREM2/PLA2G7/CD9/RAC2/SLAMF8/LGMN/RHOA/CCR1/CALR/LGALS9/ADTRP",12
"GO:0019083","GO:0019083","viral transcription","11/230","178/18866",1.21537857117509e-05,0.00103732561049794,0.000842769088170097,"RPS8/RPL39/RPS26/RPL34/RPL7/RPS3A/RPS13/RPS28/RPS9/RPL26/RPS19",11
"GO:0009636","GO:0009636","response to toxic substance","13/230","250/18866",1.27998549711708e-05,0.00106582207003846,0.000865920869038126,"PRDX1/CYP1B1/CDKN1A/TXN/TXNRD1/S100A9/MDM2/GPX3/GSR/PIM1/NFE2L2/CES1/ATF4",13
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","12/230","215/18866",1.3696906895558e-05,0.00111336286051035,0.000904545104506147,"GSN/BIRC7/S100A9/MDM2/RPS27L/RHOA/BCAP31/RPS6KA1/ARL6IP1/LGALS9/CD44/XIAP",12
"GO:0030901","GO:0030901","midbrain development","8/230","91/18866",1.53877172846217e-05,0.0012217131816209,0.000992573685311584,"BASP1/ACTB/CALM2/RHOA/G6PD/ATP5PB/GNB4/HSPA5",8
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation","5/230","27/18866",1.67220049418065e-05,0.00129747556525744,0.00105412638807799,"CSF1/TREM2/ATP6AP1/CCR1/CA2",5
"GO:0097529","GO:0097529","myeloid leukocyte migration","12/230","222/18866",1.88586873798407e-05,0.00143074574921724,0.00116240096481591,"CSF1/TREM2/PLA2G7/CD9/IL17RA/RAC2/S100A9/SLAMF8/LGMN/CKLF/CCR1/RPS19",12
"GO:1902600","GO:1902600","proton transmembrane transport","10/230","159/18866",2.60977209399226e-05,0.00193690476714991,0.0015736268804736,"ATP6V0D2/C15orf48/ATP6V1F/ATP6AP1/ATP6V1B2/COX7B/ATP6V1A/ATP5PB/ATP6V0A1/TCIRG1",10
"GO:0030595","GO:0030595","leukocyte chemotaxis","12/230","232/18866",2.91448533758591e-05,0.00208766061862811,0.0016961075848935,"CSF1/PLA2G7/IL17RA/RAC2/S100A9/SLAMF8/LGMN/CKLF/CCR1/CALR/LGALS9/RPS19",12
"GO:0000041","GO:0000041","transition metal ion transport","9/230","129/18866",2.93519946380051e-05,0.00208766061862811,0.0016961075848935,"ATP6V0D2/ATP6V1F/ATP6AP1/ATP6V1B2/SLC31A1/ATP6V1A/ATP6V0A1/TCIRG1/TFRC",9
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","8/230","101/18866",3.29670619657382e-05,0.00229692958267408,0.00186612692330226,"CSF1/TREM2/ATP6AP1/DCSTAMP/CCR1/CA2/EVI2B/HSPA1A",8
"GO:0034250","GO:0034250","positive regulation of cellular amide metabolic process","10/230","167/18866",3.97355606831123e-05,0.00271314408344291,0.00220427794526318,"PABPC1/RBM3/YBX3/RPS27L/RHOA/NPM1/NFE2L2/RPS9/EEF2/RPL26",10
"GO:0016125","GO:0016125","sterol metabolic process","10/230","169/18866",4.39681559552845e-05,0.00292422991948666,0.00237577339063526,"CYP1B1/LIPA/NPC2/G6PD/SOAT1/IDI1/ACAT2/MSMO1/FDX1/CES1",10
"GO:0045727","GO:0045727","positive regulation of translation","9/230","136/18866",4.45401159382854e-05,0.00292422991948666,0.00237577339063526,"PABPC1/RBM3/YBX3/RPS27L/RHOA/NPM1/RPS9/EEF2/RPL26",9
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","16/230","413/18866",5.01562790967667e-05,0.00323082144974267,0.0026248618752727,"GSN/TPT1/TGFBR1/S100A9/MDM2/YBX3/FAIM/SLC25A5/BCAP31/NFE2L2/LGALS9/CD44/SGK3/YWHAZ/RPL26/HSPA1A",16
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","13/230","288/18866",5.59788748011976e-05,0.0034747725272383,0.00282305849266886,"PRDX1/CYP1B1/CDKN1A/NCF1/CYBB/ACP5/ITGAM/RAC2/GPX3/RHOA/G6PD/VDAC1/NFE2L2",13
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","11/230","210/18866",5.59790536022573e-05,0.0034747725272383,0.00282305849266886,"CSF1/TREM2/FAM20C/ATP6AP1/DCSTAMP/CCR1/CA2/TCIRG1/UBASH3B/EVI2B/TFRC",11
"GO:0006740","GO:0006740","NADPH regeneration","4/230","18/18866",5.75759968511729e-05,0.00351007952231972,0.00285174345306091,"PGD/IDH1/G6PD/TALDO1",4
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","9/230","142/18866",6.24012675815555e-05,0.00373750750041106,0.00303651597557523,"CSF1/TREM2/PLA2G7/RAC2/LGMN/RHOA/CCR1/CALR/LGALS9",9
"GO:0045780","GO:0045780","positive regulation of bone resorption","4/230","19/18866",7.223411015726e-05,0.00411012086794809,0.00333924351341018,"ATP6AP1/DCSTAMP/CA2/TFRC",4
"GO:0046852","GO:0046852","positive regulation of bone remodeling","4/230","19/18866",7.223411015726e-05,0.00411012086794809,0.00333924351341018,"ATP6AP1/DCSTAMP/CA2/TFRC",4
"GO:0150146","GO:0150146","cell junction disassembly","4/230","19/18866",7.223411015726e-05,0.00411012086794809,0.00333924351341018,"TREM2/ITGAM/TGFBR1/MAP4K4",4
"GO:1990748","GO:1990748","cellular detoxification","8/230","114/18866",7.84046592395056e-05,0.00438809027284708,0.00356507812072644,"PRDX1/TXN/TXNRD1/S100A9/GPX3/GSR/PIM1/NFE2L2",8
"GO:0045730","GO:0045730","respiratory burst","5/230","37/18866",8.17591124524408e-05,0.00450202596633279,0.0036576445044513,"NCF1/CYBB/RAC2/SLAMF8/RPS19",5
"GO:0016042","GO:0016042","lipid catabolic process","14/230","343/18866",8.58978199340532e-05,0.00465484376595012,0.00378180042650343,"CYP1B1/HEXB/PLA2G7/LIPA/FABP3/ASAH1/IDH1/ABHD2/GM2A/NCEH1/FUCA1/ACAT2/ADTRP/CES1",14
"GO:0046466","GO:0046466","membrane lipid catabolic process","5/230","38/18866",9.32184649664029e-05,0.00497262249055156,0.00403997788135644,"CYP1B1/HEXB/ASAH1/GM2A/FUCA1",5
"GO:0070527","GO:0070527","platelet aggregation","6/230","62/18866",0.000106937886411824,0.00561670683399951,0.0045632604161159,"ACTB/CD9/ACTG1/RAP2B/UBASH3B/FN1",6
"GO:0006662","GO:0006662","glycerol ether metabolic process","4/230","21/18866",0.000109421949780651,0.00566009903865369,0.00459851415744843,"PLA2G7/TXN/NCEH1/LPCAT2",4
"GO:0034599","GO:0034599","cellular response to oxidative stress","13/230","310/18866",0.000117522586293809,0.00598838969562783,0.00486523196990082,"PRDX1/CYP1B1/NCF1/CYBB/TXN/TXNRD1/MDM2/GPX3/G6PD/GSR/NFE2L2/ATF4/HSPA1A",13
"GO:0097237","GO:0097237","cellular response to toxic substance","8/230","122/18866",0.000126223312950423,0.00633715280018739,0.00514858250192513,"PRDX1/TXN/TXNRD1/S100A9/GPX3/GSR/PIM1/NFE2L2",8
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","8/230","123/18866",0.000133607454848961,0.00661066450513554,0.0053707954771474,"CSF1/TREM2/ATP6AP1/DCSTAMP/CCR1/CA2/UBASH3B/EVI2B",8
"GO:1903706","GO:1903706","regulation of hemopoiesis","17/230","498/18866",0.000137493213527851,0.00666904034964954,0.00541822258851371,"CSF1/TREM2/ATP6AP1/DCSTAMP/SLAMF8/CRTAM/RHOA/CCR1/PIM1/ACE/CA2/NFE2L2/LGALS9/UBASH3B/EVI2B/PSMA1/HSPA1A",17
"GO:0031589","GO:0031589","cell-substrate adhesion","14/230","359/18866",0.000138694160757211,0.00666904034964954,0.00541822258851371,"CSF1/LIMS1/OTOA/ACTG1/RAC2/RHOA/MAP4K4/CALR/HSD17B12/CD44/CORO1C/ZYX/RAB1A/FN1",14
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","8/230","124/18866",0.000141344452812637,0.00667692420048451,0.00542462777673256,"CSF1/PLA2G7/RAC2/SLAMF8/LGMN/CCR1/CALR/LGALS9",8
"GO:0062197","GO:0062197","cellular response to chemical stress","14/230","360/18866",0.000142769615300343,0.00667692420048451,0.00542462777673256,"PRDX1/CYP1B1/NCF1/CYBB/TXN/TXNRD1/MDM2/YBX3/GPX3/G6PD/GSR/NFE2L2/ATF4/HSPA1A",14
"GO:0055067","GO:0055067","monovalent inorganic cation homeostasis","9/230","159/18866",0.000148575612820561,0.00676316189559196,0.00549469108466217,"ATP6V0D2/ATP6V1F/ATP6AP1/ATP6V1B2/SLAMF8/ATP6V1A/CA2/ATP6V0A1/TCIRG1",9
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","9/230","159/18866",0.000148575612820561,0.00676316189559196,0.00549469108466217,"CSF1/TREM2/ATP6AP1/DCSTAMP/RHOA/CCR1/CA2/LGALS9/EVI2B",9
"GO:0044242","GO:0044242","cellular lipid catabolic process","11/230","236/18866",0.000158042238913499,0.00704189712672198,0.00572114788299337,"CYP1B1/HEXB/PLA2G7/FABP3/ASAH1/IDH1/ABHD2/GM2A/FUCA1/ACAT2/ADTRP",11
"GO:0042026","GO:0042026","protein refolding","4/230","23/18866",0.000158824276144579,0.00704189712672198,0.00572114788299337,"ST13/FKBP1A/HSPA5/HSPA1A",4
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","6/230","67/18866",0.000165030358824309,0.00722325185931014,0.00586848846831383,"CSF1/TREM2/ATP6AP1/CCR1/CA2/UBASH3B",6
"GO:0045124","GO:0045124","regulation of bone resorption","5/230","43/18866",0.000170134037936972,0.00730151715404059,0.00593207464647025,"ATP6AP1/DCSTAMP/CA2/UBASH3B/TFRC",5
"GO:1902652","GO:1902652","secondary alcohol metabolic process","9/230","162/18866",0.00017109589113159,0.00730151715404059,0.00593207464647025,"NPC2/IDH1/G6PD/SOAT1/IDI1/ACAT2/MSMO1/FDX1/CES1",9
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","7/230","96/18866",0.000173512127039016,0.00731321483594074,0.00594157835929574,"CSF1/PLA2G7/RAC2/LGMN/CCR1/CALR/LGALS9",7
"GO:0051235","GO:0051235","maintenance of location","13/230","324/18866",0.000181731997352601,0.00756625657270465,0.00614716062932098,"HEXB/TXN/GSN/S100A9/CALM2/GM2A/CALR/SOAT1/HSP90B1/FKBP1A/UBASH3B/CES1/HSPA5",13
"GO:0002407","GO:0002407","dendritic cell chemotaxis","4/230","24/18866",0.000188775014102023,0.00776479395354588,0.0063084611561044,"SLAMF8/CCR1/CALR/LGALS9",4
"GO:0034975","GO:0034975","protein folding in endoplasmic reticulum","3/230","10/18866",0.000201461992243299,0.00804448246261637,0.00653569243948883,"CALR/HSP90B1/HSPA5",3
"GO:0036500","GO:0036500","ATF6-mediated unfolded protein response","3/230","10/18866",0.000201461992243299,0.00804448246261637,0.00653569243948883,"CALR/HSP90B1/HSPA5",3
"GO:0052547","GO:0052547","regulation of peptidase activity","16/230","466/18866",0.000202643670704454,0.00804448246261637,0.00653569243948883,"GSN/A2M/CSTB/BIRC7/S100A9/MDM2/RPS27L/LGMN/RHOA/BCAP31/RPS6KA1/ARL6IP1/LGALS9/CD44/XIAP/FN1",16
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","9/230","166/18866",0.000205486527789086,0.0080608206816485,0.00654896632940024,"TPT1/S100A9/MDM2/YBX3/BCAP31/NFE2L2/CD44/RPL26/HSPA1A",9
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","10/230","204/18866",0.000209235354038098,0.0080608206816485,0.00654896632940024,"CSF1/TREM2/ATP6AP1/DCSTAMP/RHOA/CCR1/CA2/LGALS9/EVI2B/HSPA1A",10
"GO:0007044","GO:0007044","cell-substrate junction assembly","7/230","99/18866",0.000210138559070509,0.0080608206816485,0.00654896632940024,"LIMS1/TNS1/ACTG1/RHOA/MAP4K4/CORO1C/FN1",7
"GO:0008202","GO:0008202","steroid metabolic process","13/230","332/18866",0.000230485724836621,0.00874309182880247,0.00710327350812275,"CYP1B1/LIPA/ASAH1/NPC2/LGMN/G6PD/SOAT1/HSD17B12/IDI1/ACAT2/MSMO1/FDX1/CES1",13
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","12/230","290/18866",0.00024246109018513,0.00909628749331904,0.007390225247401,"CSF1/TREM2/ATP6AP1/DCSTAMP/SLAMF8/CRTAM/RHOA/CCR1/CA2/LGALS9/UBASH3B/EVI2B",12
"GO:0150115","GO:0150115","cell-substrate junction organization","7/230","102/18866",0.000252763147739567,0.00935101748539062,0.00759717913051653,"LIMS1/TNS1/ACTG1/RHOA/MAP4K4/CORO1C/FN1",7
"GO:0018904","GO:0018904","ether metabolic process","4/230","26/18866",0.000260563398603757,0.00935101748539062,0.00759717913051653,"PLA2G7/TXN/NCEH1/LPCAT2",4
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis","4/230","26/18866",0.000260563398603757,0.00935101748539062,0.00759717913051653,"PLA2G7/SLAMF8/LGMN/CCR1",4
"GO:0043300","GO:0043300","regulation of leukocyte degranulation","5/230","47/18866",0.000260599440013347,0.00935101748539062,0.00759717913051653,"FGR/ITGAM/RAC2/CD84/LGALS9",5
"GO:0002181","GO:0002181","cytoplasmic translation","7/230","103/18866",0.000268424052011799,0.00935101748539062,0.00759717913051653,"RPL39/RPS26/YBX3/RPS28/EEF2/EIF3L/RPL26",7
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","7/230","103/18866",0.000268424052011799,0.00935101748539062,0.00759717913051653,"CDKN1A/TPT1/BCL2A1/RPS27L/FNIP2/CD44/RPL26",7
"GO:0098869","GO:0098869","cellular oxidant detoxification","7/230","103/18866",0.000268424052011799,0.00935101748539062,0.00759717913051653,"PRDX1/TXN/TXNRD1/S100A9/GPX3/GSR/NFE2L2",7
"GO:0006066","GO:0006066","alcohol metabolic process","14/230","385/18866",0.000284436037497019,0.00974393633521323,0.00791640373794804,"CYP1B1/ASAH1/NPC2/IDH1/G6PD/GK/TPI1/SOAT1/IDI1/ACAT2/ALDH1A1/MSMO1/FDX1/CES1",14
"GO:0006801","GO:0006801","superoxide metabolic process","6/230","74/18866",0.00028541114045733,0.00974393633521323,0.00791640373794804,"PRDX1/NCF1/CYBB/ACP5/ITGAM/NFE2L2",6
"GO:0098754","GO:0098754","detoxification","8/230","138/18866",0.000294525724553729,0.00988843544856353,0.00803380119229331,"PRDX1/TXN/TXNRD1/S100A9/GPX3/GSR/PIM1/NFE2L2",8
"GO:0007015","GO:0007015","actin filament organization","15/230","434/18866",0.000298332996837154,0.00988843544856353,0.00803380119229331,"GSN/EVL/ACTG1/RAC2/TGFBR1/RHOA/CAPG/ACTR3/HSP90B1/COTL1/IQGAP2/CORO1C/ZYX/CDC42EP3/TPM4",15
"GO:0052548","GO:0052548","regulation of endopeptidase activity","15/230","434/18866",0.000298332996837154,0.00988843544856353,0.00803380119229331,"GSN/A2M/CSTB/BIRC7/S100A9/MDM2/RPS27L/LGMN/RHOA/BCAP31/RPS6KA1/ARL6IP1/LGALS9/CD44/XIAP",15
"GO:0031954","GO:0031954","positive regulation of protein autophosphorylation","4/230","27/18866",0.000302970597501488,0.00994559249875076,0.00808023810138077,"CALM2/RAP2B/ACE/GPNMB",4
"GO:0032527","GO:0032527","protein exit from endoplasmic reticulum","5/230","49/18866",0.000317618835464371,0.0103271495645273,0.00839023189422173,"UBE2J1/HM13/BCAP31/HSP90B1/TMEM30A",5
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","10/230","217/18866",0.000343043270437645,0.0110485823139068,0.00897635568622836,"CSF1/LIMS1/ACTG1/RAC2/RHOA/MAP4K4/CALR/HSD17B12/CORO1C/FN1",10
"GO:0046850","GO:0046850","regulation of bone remodeling","5/230","50/18866",0.000349440950174744,0.0111494523728652,0.00905830697206543,"ATP6AP1/DCSTAMP/CA2/UBASH3B/TFRC",5
"GO:0008286","GO:0008286","insulin receptor signaling pathway","8/230","143/18866",0.000374492228594605,0.0118381154483517,0.00961780723534877,"ATP6V0D2/ATP6V1F/ATP6AP1/PTPRE/ATP6V1B2/ATP6V1A/ATP6V0A1/TCIRG1",8
"GO:0006984","GO:0006984","ER-nucleus signaling pathway","5/230","51/18866",0.000383616590158556,0.0119060639891028,0.00967301162744302,"CALR/HSP90B1/NFE2L2/HSPA5/ATF4",5
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","5/230","51/18866",0.000383616590158556,0.0119060639891028,0.00967301162744302,"CSF1/PLA2G7/SLAMF8/LGMN/CCR1",5
