"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015918","GO:0015918","sterol transport","15/353","118/18866",5.67278309577332e-09,9.66973151867028e-07,6.79241133836016e-07,"PLTP/APOC1/ABCA1/NR1H3/APOE/CES1/CD36/NPC2/ABCG1/SCARB1/EEPD1/SOAT1/NPC1/NFKBIA/NFKB1",15
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","23/353","290/18866",6.4914079933182e-09,1.06225400402659e-06,7.46170266179314e-07,"LILRB4/CCL3/MDK/SOD1/CR1/GPR137B/ADAM8/DUSP10/CD4/CD83/HLA-B/HLA-DRB1/HLA-DOA/LILRB1/NOTCH2/TYROBP/C1QC/MMP14/ZFP36L1/TMEM176A/IL1B/TMEM176B/CA2",23
"GO:0042445","GO:0042445","hormone metabolic process","20/353","221/18866",6.95654345074994e-09,1.09458535603915e-06,7.68881118240783e-07,"CTSL/SPP1/CTSB/RBP4/AKR1B1/CTSZ/SELENOM/HIF1A/MME/CES1/CPE/FDX1/ALDH1A1/DHRS3/AKR1C3/DHRS9/SCARB1/CTSK/RBP1/SLC16A10",20
"GO:0097529","GO:0097529","myeloid leukocyte migration","20/353","222/18866",7.51653654846363e-09,1.13889448221351e-06,8.00005644339404e-07,"CCL18/LGMN/CCL3/CCL4/MDK/CD81/CD300A/LGALS3/MPP1/CCL23/CMKLR1/CXCL5/ADAM8/C3AR1/AIF1/MMP14/P2RX4/PLA2G7/IL1B/CXCL3",20
"GO:0042110","GO:0042110","T cell activation","30/353","483/18866",1.0056768702021e-08,1.46936574142743e-06,1.03214205099689e-06,"CTSL/PSAP/GPNMB/LGALS1/HLA-A/LILRB4/MDK/SOD1/CD81/CD300A/LGALS3/P2RX7/RELB/CR1/ICAM1/TFRC/ADAM8/DUSP10/CD4/TNFRSF1B/CD83/HLA-DRB1/HLA-DOA/LILRB1/AIF1/ZFP36L1/CLEC4E/GPR183/IGFBP2/IL1B",30
"GO:0002237","GO:0002237","response to molecule of bacterial origin","25/353","356/18866",1.64760827487012e-08,2.32426394913575e-06,1.63265720159544e-06,"ABCA1/NR1H3/SPARC/CCL3/HAMP/CD36/KMO/LY86/P2RX7/SCARB1/GSTP1/ICAM1/CXCL5/DUSP10/TNFRSF1B/NFKB2/TNFAIP3/LILRB1/NFKBIA/CD14/CD40/LITAF/IL1B/CXCL3/NFKB1",25
"GO:0002576","GO:0002576","platelet degranulation","15/353","129/18866",1.94731364699619e-08,2.64988317860299e-06,1.86138534590337e-06,"PSAP/CFD/SERPING1/CD63/SPARC/SELENOP/APLP2/CD36/PLEK/SOD1/LHFPL2/SRGN/A2M/TIMP1/CD109",15
"GO:1903706","GO:1903706","regulation of hemopoiesis","30/353","498/18866",2.00797796471994e-08,2.64988317860299e-06,1.86138534590337e-06,"LILRB4/CCL3/HIF1A/MDK/SOD1/LGALS3/CR1/GPR137B/ADAM8/DUSP10/CD4/CD83/HLA-B/HLA-DRB1/HLA-DOA/LILRB1/NOTCH2/TYROBP/C1QC/NFKBIA/MMP14/ZFP36L1/PITHD1/PSMA7/TMEM176A/STAT1/IL1B/TMEM176B/HSPA1B/CA2",30
"GO:0046718","GO:0046718","viral entry into host cell","15/353","134/18866",3.27121517553946e-08,4.18204415097873e-06,2.93763731224432e-06,"CTSL/CTSB/LGALS1/CXCR4/ITGB5/LAMP1/CD81/SCARB1/CR1/ICAM1/TFRC/CD4/HLA-DRB1/NPC1/HSPA1B",15
"GO:0032368","GO:0032368","regulation of lipid transport","15/353","135/18866",3.61844678052815e-08,4.38655063443689e-06,3.0812909549879e-06,"PLTP/APOC1/ABCA1/SPP1/NR1H3/APOE/CES1/P2RX7/ABCG1/EEPD1/NFKBIA/P2RX4/FABP3/IL1B/NFKB1",15
"GO:0010883","GO:0010883","regulation of lipid storage","10/353","52/18866",3.64562995773293e-08,4.38655063443689e-06,3.0812909549879e-06,"ABCA1/PLIN2/NR1H3/CES1/C3/CD36/ABCG1/SCARB1/NFKBIA/NFKB1",10
"GO:0034612","GO:0034612","response to tumor necrosis factor","23/353","320/18866",4.08884542553624e-08,4.65493214824816e-06,3.26981300794233e-06,"CCL18/FABP4/CCL3/HAMP/CCL4/GBP2/GSDME/BIRC3/CCL23/GSTP1/ICAM1/TNFRSF1B/TNFAIP3/NFKBIA/CD14/ZFP36L1/SPHK1/GBP1/PSMA7/CD40/STAT1/HSPA1B/NFKB1",23
"GO:0032373","GO:0032373","positive regulation of sterol transport","8/353","29/18866",4.22764058957052e-08,4.65493214824816e-06,3.26981300794233e-06,"PLTP/ABCA1/NR1H3/APOE/CES1/ABCG1/EEPD1/NFKBIA",8
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","8/353","29/18866",4.22764058957052e-08,4.65493214824816e-06,3.26981300794233e-06,"PLTP/ABCA1/NR1H3/APOE/CES1/ABCG1/EEPD1/NFKBIA",8
"GO:0048771","GO:0048771","tissue remodeling","17/353","178/18866",4.32381866618015e-08,4.65493214824816e-06,3.26981300794233e-06,"SPP1/GPNMB/HIF1A/MDK/TGM2/P2RX7/GPR137B/CTSK/TFRC/ADAM8/SEMA3C/TNFAIP3/NOTCH2/LIPA/MMP14/TIMP1/CA2",17
"GO:0030099","GO:0030099","myeloid cell differentiation","27/353","431/18866",4.7494958284786e-08,4.74771192078943e-06,3.33498528059158e-06,"LILRB4/CCL3/HIF1A/CD81/LGALS3/RELB/MMP9/GPR137B/FAM20C/TFRC/CD4/HLA-DRB1/MFHAS1/LILRB1/NOTCH2/DNASE2/TYROBP/C1QC/NFKBIA/ZFP36L1/PITHD1/GPR183/CD109/PABPC4/STAT1/HSPA1B/CA2",27
"GO:0010878","GO:0010878","cholesterol storage","7/353","20/18866",4.7567907705991e-08,4.74771192078943e-06,3.33498528059158e-06,"ABCA1/NR1H3/CES1/CD36/ABCG1/SCARB1/SOAT1",7
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","22/353","297/18866",4.75815665490997e-08,4.74771192078943e-06,3.33498528059158e-06,"CCL18/FABP4/CCL3/HAMP/CCL4/GBP2/GSDME/BIRC3/CCL23/GSTP1/ICAM1/TNFRSF1B/TNFAIP3/NFKBIA/ZFP36L1/SPHK1/GBP1/PSMA7/CD40/STAT1/HSPA1B/NFKB1",22
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels","13/353","105/18866",8.19326952860123e-08,7.98063467654944e-06,5.60592125641137e-06,"PLTP/APOC1/ABCA1/APOE/CD36/NPC2/ABCG1/SCARB1/SOAT1/HMOX1/NPC1/LIPA/PLA2G7",13
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","18/353","210/18866",9.16704374725819e-08,8.72148278372866e-06,6.12632299388368e-06,"LILRB4/CCL3/CD81/RELB/MMP9/GPR137B/FAM20C/TFRC/CD4/HLA-DRB1/LILRB1/NOTCH2/TYROBP/C1QC/ZFP36L1/GPR183/CD109/CA2",18
"GO:0002685","GO:0002685","regulation of leukocyte migration","18/353","212/18866",1.05866082114909e-07,9.84313958936573e-06,6.91422019554309e-06,"LGMN/CCL3/ADTRP/CCL4/MDK/CD81/CD300A/LGALS3/MPP1/CMKLR1/ICAM1/ADAM8/HMOX1/C3AR1/AIF1/MMP14/P2RX4/PLA2G7",18
"GO:0044409","GO:0044409","entry into host","15/353","147/18866",1.13462132329902e-07,1.03149685191473e-05,7.24565195931306e-06,"CTSL/CTSB/LGALS1/CXCR4/ITGB5/LAMP1/CD81/SCARB1/CR1/ICAM1/TFRC/CD4/HLA-DRB1/NPC1/HSPA1B",15
"GO:0010038","GO:0010038","response to metal ion","24/353","366/18866",1.16534739438558e-07,1.03639917183291e-05,7.28008784135613e-06,"ACO1/SPARC/LGMN/FABP4/HIF1A/HAMP/CYB5A/MT2A/CALM3/SOD1/KCNMA1/AKR1C3/P2RX7/MMP9/ICAM1/HMOX1/NPC1/PPIF/NDRG1/CD14/P2RX4/HSPA5/IGFBP2/CA2",24
"GO:0060333","GO:0060333","interferon-gamma-mediated signaling pathway","12/353","91/18866",1.28013270084258e-07,1.11426018705256e-05,7.82701516976541e-06,"NR1H3/HLA-A/GBP2/HLA-DQA1/MT2A/HLA-DQB2/ICAM1/HLA-B/HLA-DRB1/FCGR1A/GBP1/STAT1",12
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","24/353","370/18866",1.4253566476903e-07,1.20240029909985e-05,8.44614704046774e-06,"SERPING1/HLA-A/C2/C1S/C3/CD81/P2RX7/RELB/C1QB/CR1/ICAM1/TFRC/CD4/TNFRSF1B/HLA-B/HLA-DRB1/NFKB2/TNFAIP3/LILRB1/C1QC/CTSH/NBN/CD40/IL1B",24
"GO:0007584","GO:0007584","response to nutrient","16/353","171/18866",1.44017635433617e-07,1.20240029909985e-05,8.44614704046774e-06,"ABCA1/SPP1/SPARC/C2/HAMP/FOLR2/AKR1C3/GSTP1/ACSL1/CD4/HMOX1/ATP2B1/CD40/KYNU/IGFBP2/STAT1",16
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","15/353","152/18866",1.76597439446554e-07,1.42706101583854e-05,1.00242549710899e-05,"CTSL/NR1H3/CTSB/LGMN/CD36/BIRC3/CD300A/CTSK/MFHAS1/TNFAIP3/PIK3AP1/NFKBIA/CD14/TNIP1/CD40",15
"GO:0019216","GO:0019216","regulation of lipid metabolic process","26/353","431/18866",1.77902986574837e-07,1.42706101583854e-05,1.00242549710899e-05,"PSAP/APOC1/ABCA1/PLIN2/SCD/NR1H3/APOE/FABP5/CES1/C3/PIK3IP1/CD36/NPC2/SOD1/CD81/AKR1C3/ABCG1/ME1/SCARB1/RGL1/ACSL1/LPCAT1/SPHK1/FABP3/IL1B/NFKB1",26
"GO:0031348","GO:0031348","negative regulation of defense response","20/353","269/18866",1.84481156898173e-07,1.45137002475082e-05,1.01950113022675e-05,"NR1H3/APOE/SERPING1/HLA-A/TNFAIP6/MDK/SOD1/AOAH/CR1/GSTP1/DUSP10/A2M/TNFRSF1B/HLA-B/HLA-DRB1/MFHAS1/SIGLEC10/TNFAIP3/LILRB1/NFKB1",20
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","26/353","433/18866",1.94658647643213e-07,1.50254439152526e-05,1.05544807957492e-05,"SPP1/NR1H3/APOE/SERPING1/HLA-A/ADTRP/TNFAIP6/MDK/PLAUR/SOD1/AOAH/CR1/GSTP1/DUSP10/A2M/TNFRSF1B/SEMA3C/HLA-B/HLA-DRB1/MFHAS1/SIGLEC10/TNFAIP3/LILRB1/AIF1/CD109/NFKB1",26
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","22/353","325/18866",2.30196608264762e-07,1.74395245261323e-05,1.22502288608733e-05,"CCL18/GPNMB/APOE/CCL3/CCL4/CD36/CCL23/GSTP1/ICAM1/DUSP10/CD4/ATF3/HLA-DRB1/PTPN1/MFHAS1/NOTCH2/ZFP36L1/GBP1/CTSH/GPR183/TNIP1/IL1B",22
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","17/353","201/18866",2.53606770044523e-07,1.88637326591299e-05,1.32506503774459e-05,"CTSL/NR1H3/CTSB/LGMN/CD36/BIRC3/CD300A/CTSK/MFHAS1/TNFAIP3/PIK3AP1/NFKBIA/CD14/CLEC4E/TNIP1/CD40/HSPA1B",17
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","8/353","36/18866",2.65860730803305e-07,1.94220758877915e-05,1.36428532912223e-05,"ABCA1/APOE/ADTRP/CES1/CD36/CD81/ABCG1/NPC1",8
"GO:0030316","GO:0030316","osteoclast differentiation","12/353","98/18866",2.93131703972526e-07,2.08441724868845e-05,1.46417915807986e-05,"LILRB4/CCL3/CD81/GPR137B/FAM20C/TFRC/LILRB1/NOTCH2/TYROBP/GPR183/CD109/CA2",12
"GO:0006066","GO:0006066","alcohol metabolic process","24/353","385/18866",2.95517478425642e-07,2.08441724868845e-05,1.46417915807986e-05,"APOC1/ABCA1/SCD/APOE/RBP4/PLPP3/AKR1B1/CYP27A1/CES1/FDX1/PLEK/ALDH1A1/NPC2/SOD1/DHRS3/AKR1C3/ABCG1/DHRS9/SCARB1/SOAT1/NPC1/SPHK1/IL1B/NFKB1",24
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","17/353","204/18866",3.13360787191807e-07,2.17131031922823e-05,1.52521637265192e-05,"LILRB4/HIF1A/MDK/ADAM8/DUSP10/CD4/CD83/HLA-DRB1/NOTCH2/TYROBP/MMP14/ZFP36L1/PITHD1/STAT1/IL1B/HSPA1B/CA2",17
"GO:0050777","GO:0050777","negative regulation of immune response","15/353","159/18866",3.18451770114138e-07,2.17131031922823e-05,1.52521637265192e-05,"NR1H3/SERPING1/CD59/HLA-A/CD84/CD300A/LGALS3/CR1/DUSP10/A2M/HLA-B/HLA-DRB1/HMOX1/TNFAIP3/LILRB1",15
"GO:0008202","GO:0008202","steroid metabolic process","22/353","332/18866",3.3177829520534e-07,2.18920162207265e-05,1.53778394891439e-05,"APOC1/ABCA1/SPP1/SCD/APOE/AKR1B1/CYP27A1/LGMN/CES1/FDX1/NPC2/SOD1/AKR1C3/ABCG1/DHRS9/SCARB1/SOAT1/NPC1/LIPA/ACBD3/IL1B/NFKB1",22
"GO:0050863","GO:0050863","regulation of T cell activation","22/353","332/18866",3.3177829520534e-07,2.18920162207265e-05,1.53778394891439e-05,"GPNMB/LGALS1/HLA-A/LILRB4/MDK/SOD1/CD81/CD300A/LGALS3/CR1/TFRC/ADAM8/DUSP10/CD4/TNFRSF1B/CD83/HLA-DRB1/HLA-DOA/LILRB1/AIF1/IGFBP2/IL1B",22
"GO:0071347","GO:0071347","cellular response to interleukin-1","16/353","183/18866",3.65405490221614e-07,2.37281565158194e-05,1.6667618852214e-05,"CCL18/SQSTM1/CCL3/HIF1A/CCL4/GBP2/KMO/CCL23/ICAM1/NFKBIA/GBP1/PSMA7/CD40/IL1B/IL1RN/NFKB1",16
"GO:0030595","GO:0030595","leukocyte chemotaxis","18/353","232/18866",4.08074959367603e-07,2.57770545637716e-05,1.81068478840835e-05,"CCL18/LGMN/CCL3/CXCR4/CCL4/MDK/LGALS3/MPP1/CCL23/CMKLR1/CXCL5/ADAM8/C3AR1/AIF1/PLA2G7/GPR183/IL1B/CXCL3",18
"GO:0010742","GO:0010742","macrophage derived foam cell differentiation","8/353","38/18866",4.15860572282798e-07,2.57770545637716e-05,1.81068478840835e-05,"ABCA1/NR1H3/CD36/ABCG1/SOAT1/NFKBIA/STAT1/NFKB1",8
"GO:0090077","GO:0090077","foam cell differentiation","8/353","38/18866",4.15860572282798e-07,2.57770545637716e-05,1.81068478840835e-05,"ABCA1/NR1H3/CD36/ABCG1/SOAT1/NFKBIA/STAT1/NFKB1",8
"GO:0060326","GO:0060326","cell chemotaxis","21/353","311/18866",4.53061602516735e-07,2.74248316033713e-05,1.92643132620267e-05,"CCL18/LGMN/CCL3/CXCR4/CCL4/MDK/LGALS3/MPP1/CCL23/CCRL2/GSTP1/CMKLR1/CXCL5/ADAM8/C3AR1/AIF1/P2RX4/PLA2G7/GPR183/IL1B/CXCL3",21
"GO:0002449","GO:0002449","lymphocyte mediated immunity","23/353","366/18866",4.55851515284588e-07,2.74248316033713e-05,1.92643132620267e-05,"SLAMF7/SERPING1/HLA-A/C2/C1S/C3/LAMP1/PRDX1/CD81/P2RX7/C1QB/CR1/ICAM1/TFRC/TNFRSF1B/HLA-B/HLA-DRB1/LILRB1/C1QC/CTSH/NBN/CD40/IL1B",23
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","17/353","211/18866",5.05587587242513e-07,2.99762147740452e-05,2.10565082101001e-05,"HLA-A/CD84/C3/LAMP1/CD81/CD300A/P2RX7/CR1/ICAM1/TFRC/TNFRSF1B/HLA-B/HMOX1/LILRB1/TYROBP/CD40/IL1B",17
"GO:0051701","GO:0051701","interaction with host","17/353","212/18866",5.40435103074149e-07,3.15845715239478e-05,2.21862831788335e-05,"CTSL/CTSB/LGALS1/CXCR4/ITGB5/LAMP1/CD81/SCARB1/CR1/ICAM1/TFRC/BCL2L1/CD4/HLA-DRB1/NPC1/TNIP1/HSPA1B",17
"GO:0010885","GO:0010885","regulation of cholesterol storage","6/353","18/18866",6.31431446089006e-07,3.63829020556355e-05,2.55568250233208e-05,"ABCA1/NR1H3/CES1/CD36/ABCG1/SCARB1",6
"GO:0002819","GO:0002819","regulation of adaptive immune response","15/353","168/18866",6.48759305257778e-07,3.68621433029107e-05,2.58934634993236e-05,"HLA-A/CD48/C3/CD81/P2RX7/CR1/TFRC/DUSP10/CD4/TNFRSF1B/HLA-B/TNFAIP3/LILRB1/CD40/IL1B",15
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","18/353","240/18866",6.71284589065577e-07,3.74927172766172e-05,2.63364042159721e-05,"GPNMB/HLA-A/CD81/CD300A/LGALS3/GSTP1/TFRC/CD4/TNFRSF1B/HLA-DRB1/TNFAIP3/LILRB1/TYROBP/AIF1/GPR183/CD40/IGFBP2/IL1B",18
"GO:0032374","GO:0032374","regulation of cholesterol transport","10/353","70/18866",6.78186526147561e-07,3.74927172766172e-05,2.63364042159721e-05,"PLTP/APOC1/ABCA1/NR1H3/APOE/CES1/ABCG1/EEPD1/NFKBIA/NFKB1",10
"GO:0052126","GO:0052126","movement in host environment","15/353","169/18866",7.00035272838195e-07,3.81845906824141e-05,2.68224041382214e-05,"CTSL/CTSB/LGALS1/CXCR4/ITGB5/LAMP1/CD81/SCARB1/CR1/ICAM1/TFRC/CD4/HLA-DRB1/NPC1/HSPA1B",15
"GO:0006959","GO:0006959","humoral immune response","23/353","377/18866",7.63029302228538e-07,4.07207440385199e-05,2.86039010472692e-05,"CFD/SERPING1/CD59/HLA-A/C2/C1S/CAMP/C3/CD81/C1QB/CR1/CXCL5/A2M/CD83/HLA-DRB1/TREM1/C3AR1/NOTCH2/LYZ/C1QC/GPR183/IL1B/CXCL3",23
