"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032549","GO:0032549","ribonucleoside binding","31/756","383/18352",0.000281156569812294,0.00739526977566883,0.00628678645736581,"25939/387/5872/1915/5880/2771/55303/203068/4599/11031/1938/4218/5908/3326/388/6009/7284/382/10124/84617/7879/391/51552/168537/55288/5906/1785/10964/3845/10383/2776",31
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","27/756","316/18352",0.00029215681352381,0.00745859159231375,0.00634061691269942,"1051/10628/71/57142/9636/6497/6613/1959/292/3312/6923/409/203068/27101/3326/7534/7414/10783/29761/7384/55284/6950/7917/7321/8554/83666/55611",27
"GO:0043028","GO:0043028","cysteine-type endopeptidase regulator activity involved in apoptotic process","8/756","43/18352",0.0003220114275171,0.00798588340242407,0.00678887250193946,"29108/834/6195/91662/6197/22861/10935/4671",8
"GO:0030228","GO:0030228","lipoprotein particle receptor activity","5/756","16/18352",0.000349933540923246,0.00843728648670493,0.00717261439143847,"4973/55911/6653/4035/58191",5
"GO:0017048","GO:0017048","Rho GTPase binding","17/756","162/18352",0.00038341058324238,0.00899460503390231,0.00764639598443551,"4688/5216/397/2316/23603/1729/64283/11214/8531/9138/10602/55160/752/6093/396/121512/9578",17
"GO:0019001","GO:0019001","guanyl nucleotide binding","31/756","397/18352",0.00051937896227568,0.0115595112629562,0.00982684622281382,"25939/387/5872/1915/5880/2771/55303/203068/4599/11031/1938/4218/5908/3326/388/6009/7284/382/10124/84617/7879/391/51552/168537/55288/5906/1785/10964/3845/10383/2776",31
"GO:0032561","GO:0032561","guanyl ribonucleotide binding","31/756","397/18352",0.00051937896227568,0.0115595112629562,0.00982684622281382,"25939/387/5872/1915/5880/2771/55303/203068/4599/11031/1938/4218/5908/3326/388/6009/7284/382/10124/84617/7879/391/51552/168537/55288/5906/1785/10964/3845/10383/2776",31
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","25/756","297/18352",0.000601262926356173,0.013047405501929,0.0110917187204126,"10628/71/57142/9636/6497/6613/1959/292/3312/6923/409/203068/27101/3326/7534/7414/10783/29761/7384/55284/6950/7917/7321/8554/55611",25
"GO:0098641","GO:0098641","cadherin binding involved in cell-cell adhesion","5/756","18/18352",0.000640899910097056,0.0135683200479084,0.0115345529391023,"6282/301/302/29766/5499",5
"GO:0033293","GO:0033293","monocarboxylic acid binding","10/756","72/18352",0.000704902505673228,0.0141574331146975,0.0120353633439279,"241/6279/6280/5468/5914/338557/6256/7421/3399/6342",10
"GO:0005522","GO:0005522","profilin binding","4/756","11/18352",0.00074754320109823,0.0141574331146975,0.0120353633439279,"51466/7408/71/752",4
"GO:0019864","GO:0019864","IgG binding","4/756","11/18352",0.00074754320109823,0.0141574331146975,0.0120353633439279,"2212/2214/2213/2217",4
"GO:0050786","GO:0050786","RAGE receptor binding","4/756","11/18352",0.00074754320109823,0.0141574331146975,0.0120353633439279,"6275/6279/6280/6284",4
"GO:0031072","GO:0031072","heat shock protein binding","14/756","127/18352",0.000750278713451711,0.0141574331146975,0.0120353633439279,"3684/10728/6693/3312/11140/6767/79091/3326/10049/7266/581/7917/10963/79982",14
"GO:0019003","GO:0019003","GDP binding","10/756","74/18352",0.000877267771833899,0.0162014558713154,0.0137730057795199,"387/11031/4218/5908/388/6009/7879/51552/5906/3845",10
"GO:0005504","GO:0005504","fatty acid binding","7/756","39/18352",0.000951284703647953,0.0172023983909671,0.0146239161679214,"241/6279/6280/5468/338557/3399/6342",7
"GO:1901567","GO:1901567","fatty acid derivative binding","6/756","29/18352",0.00100959198739792,0.0177679410528808,0.0151046891560386,"241/6279/6280/5468/37/6342",6
"GO:0044769","GO:0044769","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism","5/756","20/18352",0.00108299612796219,0.0177679410528808,0.0151046891560386,"9114/506/9296/10312/533",5
"GO:0046961","GO:0046961","proton-transporting ATPase activity, rotational mechanism","5/756","20/18352",0.00108299612796219,0.0177679410528808,0.0151046891560386,"9114/506/9296/10312/533",5
"GO:0016668","GO:0016668","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","4/756","12/18352",0.00108490884309065,0.0177679410528808,0.0151046891560386,"5230/84817/51714/10935",4
"GO:0035325","GO:0035325","Toll-like receptor binding","4/756","12/18352",0.00108490884309065,0.0177679410528808,0.0151046891560386,"6279/6280/81622/4615",4
"GO:0015077","GO:0015077","monovalent inorganic cation transmembrane transporter activity","29/756","381/18352",0.00115482426490216,0.0185627307765755,0.0157803471675715,"6556/483/9114/506/513/518/5250/9296/1349/10312/1351/498/1329/9377/509/1347/515/533/522/4697/1337/517/1340/539/9990/10008/9551/54407/9167",29
"GO:0005041","GO:0005041","low-density lipoprotein particle receptor activity","4/756","13/18352",0.0015162855723791,0.0235024263718761,0.01997962756086,"4973/6653/4035/58191",4
"GO:0016175","GO:0016175","superoxide-generating NAD(P)H oxidase activity","4/756","13/18352",0.0015162855723791,0.0235024263718761,0.01997962756086,"1536/4688/653361/1535",4
"GO:0002020","GO:0002020","protease binding","14/756","137/18352",0.00157371553390132,0.0239646505864271,0.0203725685921482,"54507/29108/2335/5265/302/57414/58484/4035/374291/2319/11047/7917/5886/114769",14
"GO:0061629","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","22/756","267/18352",0.0016389839326731,0.0245282423027629,0.0208516830635906,"1051/7533/60/3516/6688/2353/6934/3315/5468/3398/328/1959/1655/9314/6256/4005/51341/7421/2969/92140/10634/64324",22
"GO:0008022","GO:0008022","protein C-terminus binding","17/756","189/18352",0.00214424239050819,0.0315458033044256,0.02681737583847,"4688/7529/2335/5468/5501/11151/26986/8815/1601/7430/5245/9784/10567/10935/10963/6993/8554",17
"GO:0033218","GO:0033218","amide binding","28/756","381/18352",0.0023242067744708,0.0336235246706775,0.0285836657702461,"3684/2280/3127/2352/54209/5468/290/37/146722/1396/847/4835/8685/2213/6256/3326/4257/6653/1173/1211/4035/5530/3107/3624/8021/6342/51228/712",28
"GO:0005154","GO:0005154","epidermal growth factor receptor binding","6/756","34/18352",0.00239992845770609,0.0341498016604736,0.0290310586514577,"6643/3678/1839/2885/867/5359",6
"GO:0001846","GO:0001846","opsonin binding","4/756","15/18352",0.0027104769159821,0.0373443486201978,0.0317467722323049,"11326/3684/708/5245",4
"GO:0003841","GO:0003841","1-acylglycerol-3-phosphate O-acyltransferase activity","4/756","15/18352",0.0027104769159821,0.0373443486201978,0.0317467722323049,"54947/10555/54675/51099",4
"GO:0043021","GO:0043021","ribonucleoprotein complex binding","13/756","133/18352",0.00336944576967294,0.0456981082511892,0.0388483796799462,"283131/1655/1984/1938/8531/5499/708/5018/5292/6726/6634/7917/83939",13
"GO:0051082","GO:0051082","unfolded protein binding","12/756","118/18352",0.00344402201998256,0.0459909402053056,0.0390973188017453,"10728/22948/3312/11140/6767/3326/10049/3336/10694/6950/10383/7203",12
"GO:0030246","GO:0030246","carbohydrate binding","21/756","267/18352",0.0035910503157201,0.0472277526370462,0.0401487443591673,"2203/4360/1462/4973/2022/56261/160364/23601/2219/64581/432/6320/282969/81035/6614/3965/9936/7360/2548/5214/945",21
"GO:0046915","GO:0046915","transition metal ion transmembrane transporter activity","6/756","37/18352",0.0037367652835501,0.0484106308376341,0.0411543199335211,"6556/1318/57181/55858/1317/57192",6
