"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CFL1",2.69062328194006e-73,0.344312546896697,0.982,0.977,5.39469968028982e-69
"ALCAM",5.73445765860699e-73,0.550291556066676,0.659,0.439,1.1497587605507e-68
"CYP1B1",8.07070139446424e-73,1.14293555882682,0.333,0.099,1.61817562959008e-68
"CORO1C",1.83667665476807e-71,0.520705706588743,0.736,0.565,3.68253669280997e-67
"SPRED1",1.89255945434188e-71,0.627504176428221,0.467,0.232,3.79458170595546e-67
"KLF2",1.07212970251526e-70,0.727113288786783,0.506,0.261,2.1496200535431e-66
"ISG15",1.21830695346902e-70,0.585417290094352,0.723,0.545,2.44270544170539e-66
"PTAFR",1.81931523377177e-70,0.565095869521508,0.69,0.503,3.64772704371241e-66
"DECR1",9.35257964257888e-70,0.605287862787336,0.66,0.486,1.87519221833707e-65
"H3F3A",1.25997433982088e-69,0.257587816456739,0.985,0.976,2.52624855134086e-65
"TREM2",8.26219817533243e-69,0.668255768342294,0.689,0.49,1.65657073415415e-64
"IL17RA",1.14874263863024e-68,0.547679343295995,0.523,0.293,2.30322899045364e-64
"FN1",7.4889963434277e-68,1.74914118910585,0.663,0.534,1.50154376685725e-63
"CALM2",3.01142379093037e-67,0.41512499212892,0.937,0.905,6.03790470081539e-63
"MIS18BP1",4.47612670667187e-67,0.524354453151185,0.634,0.42,8.97463404687709e-63
"PTGES3",3.95499231742103e-66,0.453786961754409,0.832,0.722,7.92975959642917e-62
"ANXA11",1.00866945552305e-65,0.507514318968337,0.783,0.664,2.02238225832371e-61
"COTL1",1.52351866680686e-65,0.413210352995032,0.914,0.851,3.05465492694776e-61
"LMNA",8.28061348324516e-65,0.578795885428573,0.891,0.805,1.66026300339065e-60
"EVI2B",1.83561259630504e-64,0.519980660419893,0.745,0.591,3.6804032555916e-60
"CAP1",2.21016050965938e-64,0.400357508066507,0.902,0.859,4.43137182186705e-60
"AP2S1",5.51787892492081e-64,0.411661530005895,0.915,0.855,1.10633472444662e-59
"MYADM",2.02312655745098e-63,0.633681682335422,0.692,0.526,4.05636874768921e-59
"ZNF706",4.7746523151087e-63,0.433734840698419,0.803,0.678,9.57317789179294e-59
"SPN",5.66363282650284e-62,0.576785214378884,0.561,0.354,1.13555838171382e-57
"GNG5",7.05644649738606e-62,0.369205174771681,0.932,0.886,1.4148175227259e-57
"HSPB1",3.76567262288095e-61,0.504137779168083,0.787,0.633,7.5501736088763e-57
"EIF2AK2",5.01998644916287e-61,0.570157066609392,0.592,0.396,1.00650728305715e-56
"FCGR2A",2.04857574204836e-60,0.521211252933238,0.784,0.636,4.10739436280697e-56
"ARMH1",6.21013407369006e-60,0.386729427376489,0.235,0.051,1.24513188177486e-55
"STAC",9.31603050526135e-60,0.431580129362833,0.273,0.082,1.8678641163049e-55
"SERPINA1",1.19170257526914e-59,0.512722155648698,0.9,0.745,2.38936366341463e-55
"SLC27A3",2.36494625546406e-57,0.507392184507459,0.448,0.248,4.74171724220543e-53
"SNX2",2.4783026717299e-57,0.446758299096792,0.783,0.662,4.96899685681844e-53
"DOCK8",4.61407237783052e-57,0.514628188418356,0.654,0.493,9.2512151175502e-53
"YBX1",7.06317545353299e-57,0.283144915622321,0.99,0.972,1.41616667843336e-52
"ACTR2",1.02942327213808e-56,0.381647436963617,0.901,0.851,2.06399366063685e-52
"HNRNPA2B1",1.77331173720782e-56,0.353477156836241,0.913,0.857,3.55549003310167e-52
"RGS19",1.9043257455547e-56,0.462226528002248,0.557,0.362,3.81817311983718e-52
"NRGN",2.82270249474904e-56,0.325559785153505,0.18,0.022,5.65951850197183e-52
"SLFN11",2.83242755585218e-56,0.520217054118113,0.503,0.303,5.67901724948362e-52
"ATP6V0D1",1.42082329908511e-55,0.445941701453797,0.835,0.73,2.84875071466564e-51
"ALDH2",1.65247558421747e-55,0.441885357165067,0.932,0.832,3.31321354635603e-51
"PPARG",8.7136592343292e-55,0.629146859824627,0.589,0.407,1.747088676483e-50
"ID2",2.45650367259855e-54,0.450130100785455,0.633,0.435,4.92528986356009e-50
"MATK",3.50599112407183e-54,0.521005410944731,0.292,0.097,7.02951220376401e-50
"TMEM173",3.52011247910873e-54,0.508500579095507,0.404,0.202,7.057825520613e-50
"ACP5",4.40837623045821e-54,0.505427354927245,0.959,0.835,8.83879434206871e-50
"ANXA2",4.44576625526472e-54,0.319676443725768,0.99,0.963,8.91376134180576e-50
"CAPZA2",8.77887425010776e-54,0.426745460538091,0.78,0.666,1.76016428714661e-49
"SPG21",1.50933045790734e-52,0.481526578646654,0.633,0.478,3.02620756810422e-48
"RNH1",1.59068688382277e-52,0.378303393873319,0.916,0.856,3.18932720206465e-48
"DIAPH1",2.59684367496396e-52,0.502780671554019,0.607,0.437,5.20667156830275e-48
"TBC1D10C",4.67766275227499e-52,0.423297833880843,0.303,0.116,9.37871381831135e-48
"RAB13",3.27910067789519e-51,0.476378739706987,0.709,0.563,6.57459685917986e-47
"ATP5F1B",3.62233902108708e-51,0.422413895642979,0.822,0.757,7.2627897372796e-47
"ATP5F1D",3.8280710539445e-51,0.396076992349788,0.84,0.757,7.67528246315872e-47
"TGFB1",4.40796607930401e-51,0.439740900749048,0.772,0.646,8.83797198900455e-47
"RHBDD2",8.48976766836251e-51,0.477912885058703,0.353,0.17,1.70219841750668e-46
"RARA",1.53303697822636e-50,0.460012788080347,0.41,0.216,3.07373914134384e-46
"TGOLN2",3.28276255301806e-50,0.430409468299143,0.801,0.692,6.5819389188012e-46
"LINC02345",4.35621248484501e-50,0.460087712060625,0.204,0.046,8.73420603211424e-46
"SORT1",4.41229857277857e-50,0.492426482973207,0.526,0.356,8.84665863842103e-46
"NPTN",5.31298405658215e-50,0.453441546828736,0.541,0.366,1.06525330334472e-45
"ATP5MC3",6.55410535148385e-50,0.398080984771698,0.864,0.798,1.31409812297251e-45
"FFAR4",2.44464134598835e-49,0.464363313152589,0.38,0.193,4.90150589870665e-45
"EEF1A1",9.90528929471518e-49,0.209817456753417,1,0.999,1.98601050359039e-44
"CDA",1.16775953127552e-48,0.31806111616226,0.168,0.025,2.34135786020741e-44
"APEX1",2.76514916455738e-48,0.462755057269647,0.578,0.417,5.54412407493755e-44
"VDAC1",4.35767809932086e-48,0.419637634396941,0.768,0.666,8.73714458913833e-44
"SNX3",4.59355654146259e-48,0.286299052818808,0.869,0.792,9.2100808656325e-44
"IMPDH1",1.7713587632137e-47,0.457836219415736,0.441,0.26,3.55157432024348e-43
"IFIT3",2.67259044802389e-47,0.527110802541685,0.561,0.386,5.35854384828791e-43
"QPCT",3.38617816150582e-47,0.486955306316075,0.333,0.15,6.78928721381917e-43
"CCT5",4.86234061545184e-47,0.431894228640122,0.736,0.609,9.74899293398093e-43
"RAC2",1.47410654809706e-46,0.459415478823617,0.511,0.338,2.9555836289346e-42
"POR",2.26760412566782e-46,0.490858529181712,0.505,0.333,4.54654627196398e-42
"PLAC8",2.47231536025446e-46,0.59570659724063,0.26,0.092,4.95699229731019e-42
"SKI",2.81769609147147e-46,0.390505137062588,0.287,0.114,5.6494806634003e-42
"TSC22D3",3.28046793495817e-46,0.480139661106119,0.624,0.457,6.57733820959114e-42
"RPS26",3.54518393656447e-46,0.358284414775437,0.881,0.829,7.10809379281177e-42
"SUMO2",6.35069878664363e-46,0.347697254771565,0.876,0.825,1.27331510672205e-41
"ANPEP",1.34745332496941e-45,0.45287168243864,0.6,0.43,2.70164391656366e-41
"SLC25A3",1.41663552089237e-45,0.302360114293671,0.9,0.85,2.84035421938921e-41
"SLCO2B1",1.99607709491976e-45,0.52902336497245,0.629,0.464,4.00213457531413e-41
"PPP1CC",2.02580756378223e-45,0.465664016055147,0.526,0.363,4.06174416538336e-41
"ANP32B",2.14422006576802e-45,0.36022863951874,0.777,0.675,4.29916123186488e-41
"APOBR",3.91246658848081e-45,0.390371907287654,0.394,0.204,7.84449550990403e-41
"ADAM10",4.04333120152642e-45,0.444799378413075,0.592,0.436,8.10687905906047e-41
"RASGRP2",6.39580215913468e-45,0.388748148205463,0.3,0.129,1.2823583329065e-40
"TAGLN2",1.20655776595054e-44,0.349325978763725,0.939,0.905,2.41914832073084e-40
"EGR2",4.92591344807049e-44,0.403385218781052,0.264,0.095,9.87645646338133e-40
"TTC7A",9.16990181373032e-44,0.434325203729275,0.377,0.201,1.83856531365293e-39
"RNASE6",2.32881758675429e-43,0.348810064613188,0.488,0.292,4.66927926144236e-39
"XAF1",1.16396567508582e-42,0.46779899944307,0.5,0.332,2.33375117854707e-38
"FCGR3A",1.85266839543941e-42,0.456272444542884,0.829,0.67,3.71460013285602e-38
"SLC25A5",2.1706007110323e-42,0.354460912211246,0.844,0.769,4.35205442561977e-38
"DDX5",2.75512230417752e-42,0.269726462537705,0.91,0.873,5.52402021987594e-38
"SGMS2",4.26970149618614e-42,0.528762662825905,0.436,0.272,8.5607514998532e-38
"FRAT2",1.19473469992781e-41,0.338720438463226,0.296,0.127,2.39544307335526e-37
"LYAR",1.52100995221345e-41,0.449513603997686,0.42,0.254,3.04962495418797e-37
"CCND3",1.72038571302294e-41,0.375615984819895,0.407,0.231,3.44937335461099e-37
"OSCAR",3.29092337326259e-41,0.468942296555513,0.579,0.443,6.59830136339149e-37
"SMIM25",3.46159807316547e-41,0.453419342897446,0.738,0.593,6.94050413669676e-37
"METTL9",4.73454588175457e-41,0.488290177136604,0.438,0.264,9.49276449291791e-37
"HSPA8",1.02994552210324e-40,0.301461879391568,0.932,0.899,2.065040771817e-36
"RIPOR2",1.52672705338772e-40,0.319205559468015,0.208,0.06,3.06108774204237e-36
"GNAI2",2.61646908470437e-40,0.271368400114903,0.952,0.912,5.24602051483227e-36
"CRIP2",3.90777531671305e-40,0.399818224953173,0.17,0.037,7.83508951000966e-36
"KLF4",8.06911549867711e-40,0.367779501750597,0.39,0.212,1.61785765748476e-35
"H2AFZ",1.34633701347482e-39,0.331455386865685,0.778,0.68,2.69940571201701e-35
"ARRDC4",1.61201084578881e-39,0.483810841869494,0.413,0.251,3.23208174580656e-35
"EIF5A",2.06632528117346e-39,0.395249735958216,0.618,0.49,4.14298218875278e-35
"RPL28",4.8495837592955e-39,0.205172373857251,0.996,0.993,9.72341543738748e-35
"FAM129B",5.06367056559641e-39,0.324344038066439,0.297,0.129,1.01526594840208e-34
"SQOR",9.97546068784938e-39,0.404715765358031,0.693,0.574,2.0000798679138e-34
"ABCC3",1.96931639317158e-38,0.421603953403952,0.513,0.361,3.94847936830902e-34
"ARHGEF28",2.75625080538642e-38,0.368835577542969,0.243,0.098,5.52628286479976e-34
"PAPSS1",3.17726716753603e-38,0.394015987662243,0.493,0.341,6.37042067090974e-34
"TPM3",4.27564855736471e-38,0.290331151893716,0.91,0.882,8.57267535751624e-34
"PTPN6",6.46549733562357e-38,0.329404342243178,0.757,0.647,1.29633221579253e-33
"MYH9",9.18372302559938e-38,0.426881196086847,0.658,0.545,1.84133646663268e-33
"ASGR1",9.65782324694082e-38,0.415039037580414,0.361,0.202,1.93639356101163e-33
"N4BP2L2",1.18586447097186e-37,0.363572475888615,0.736,0.639,2.37765826429859e-33
"ELOB",1.22683089365488e-37,0.328544499248872,0.919,0.833,2.45979594177803e-33
"TMEM70",1.47389569867565e-37,0.402512014371314,0.469,0.309,2.95516087584469e-33
"SUN2",1.9066116090511e-37,0.385562502014903,0.458,0.29,3.82275627614745e-33
"NCEH1",2.15123717946855e-37,0.401905584367625,0.625,0.485,4.31323054483444e-33
"CLEC11A",2.37267964517748e-37,0.347320469010672,0.258,0.104,4.75722268858085e-33
"EML4",2.62985588158391e-37,0.454743273705827,0.62,0.499,5.27286104257574e-33
"ADAM15",3.06384838731294e-37,0.360817557884423,0.31,0.153,6.14301601656245e-33
"LPCAT2",4.29500995464295e-37,0.425070174771769,0.475,0.321,8.61149495905912e-33
"MLKL",4.33686759050851e-37,0.343200904104194,0.256,0.111,8.69541951896956e-33
"CORO1A",5.85156416333818e-37,0.259757905597482,0.547,0.348,1.17323861474931e-32
"EMP1",1.08889456993329e-36,0.42482833169713,0.447,0.265,2.18323361271624e-32
"ATP6V1F",2.07065895573442e-36,0.290359111877794,0.933,0.884,4.15167120624751e-32
"GIMAP4",6.88494144906107e-36,0.415275277336812,0.388,0.234,1.38043076053674e-31
"ACADVL",7.75298718990931e-36,0.398667225724914,0.681,0.556,1.55447393157682e-31
"MYL12B",1.16180544668936e-35,0.264854642928522,0.92,0.899,2.32941992061216e-31
"RNPEP",1.45527574239942e-35,0.393480827338627,0.504,0.359,2.91782786351083e-31
"ARRB2",1.54021535087262e-35,0.344722391368997,0.72,0.618,3.08813177849961e-31
"GRK6",1.96691782051104e-35,0.392669536335499,0.428,0.277,3.94367023012464e-31
"COX7B",2.87498747850229e-35,0.371631823632595,0.777,0.726,5.76434989439709e-31
"MAZ",3.8114520740804e-35,0.355940988035902,0.532,0.382,7.64196140853121e-31
"PABPC1",4.16706673839555e-35,0.240505802676309,0.949,0.926,8.35496881048307e-31
"P2RY11",4.68943917169286e-35,0.315972099626082,0.197,0.066,9.40232553924418e-31
"PGD",5.68980608709367e-35,0.382267816429718,0.594,0.469,1.14080612046228e-30
"ACTR3",6.41798687251941e-35,0.271664787631372,0.865,0.817,1.28680636794014e-30
"PECAM1",7.69723817584596e-35,0.461692217040775,0.631,0.511,1.54329625425712e-30
"TCIRG1",7.91638377225357e-35,0.349691161443118,0.703,0.593,1.58723494633684e-30
"TUBB",8.44065106238019e-35,0.312491089765404,0.863,0.799,1.69235053800723e-30
"SVIL",8.73353047530641e-35,0.418940251328282,0.38,0.226,1.75107286029894e-30
"LAMTOR1",1.61763880048993e-34,0.336221777344393,0.825,0.752,3.24336579498231e-30
"CBX3",1.72940402248347e-34,0.369156176221173,0.604,0.467,3.46745506507936e-30
"MX1",2.40236783822981e-34,0.403067001443696,0.535,0.391,4.81674751565078e-30
"HNRNPA1",8.07924697129736e-34,0.306590853044031,0.787,0.704,1.61988901774512e-29
"MEGF9",9.53106521951032e-34,0.364602547999962,0.323,0.178,1.91097857651182e-29
"CACYBP",1.26340838441382e-33,0.371580302394818,0.546,0.414,2.5331338107497e-29
"IFIT1",1.42847410256293e-33,0.5101477895876,0.329,0.187,2.86409057563868e-29
"CD300LF",1.59687627670966e-33,0.386242238231739,0.359,0.214,3.20173693480288e-29
"HCST",2.49440057918385e-33,0.466619695496281,0.681,0.576,5.00127316126362e-29
"SEC11A",4.00288108009488e-33,0.300629510570725,0.849,0.787,8.02577656559024e-29
"UBE2D3",4.4699894797376e-33,0.314730017277249,0.79,0.745,8.9623289068739e-29
"CDC37",5.20265043093797e-33,0.371349872176823,0.641,0.525,1.04313141140306e-28
"CEBPA",8.55307796772443e-33,0.369379795451379,0.515,0.371,1.71489213252875e-28
"REEP5",8.92721271744061e-33,0.311571002521203,0.802,0.719,1.78990614984684e-28
"COL8A2",2.78769021479217e-32,0.302467912242427,0.251,0.115,5.5893188806583e-28
"BTN3A2",3.06429770949438e-32,0.277468728923342,0.214,0.085,6.14391690753623e-28
"NDUFB7",4.49611147100687e-32,0.309834513883628,0.817,0.732,9.01470349936877e-28
"RAB31",4.76630519346565e-32,0.35039994419677,0.735,0.653,9.55644191289863e-28
"C19orf70",5.31126059669049e-32,0.342709289230927,0.713,0.612,1.06490774963644e-27
"GSN",1.15155772444983e-31,0.410215638032579,0.811,0.794,2.3088732375219e-27
"FUOM",1.2979519984528e-31,0.380203268493506,0.617,0.499,2.60239375689786e-27
"COX8A",2.10214657555889e-31,0.291912175128087,0.86,0.811,4.21480388399558e-27
"RGS12",3.00847959039784e-31,0.387433930125014,0.395,0.252,6.03200157874767e-27
"CELF1",3.02273519622037e-31,0.359601848164137,0.568,0.447,6.06058406842185e-27
"CRIP1",3.80050531535506e-31,0.45071285980474,0.476,0.353,7.62001315728689e-27
"CCNI",4.071569200682e-31,0.201613427525652,0.901,0.859,8.16349624736741e-27
"EEF2",4.17204191336642e-31,0.255081326102076,0.873,0.836,8.36494403629968e-27
"MYL6",5.48746126575924e-31,0.2002405766069,0.992,0.986,1.10023598378473e-26
"ATP5F1A",8.08619489555929e-31,0.30760387960419,0.7,0.625,1.62128207655964e-26
"RPLP0",8.23720978599536e-31,0.21790340223054,0.967,0.957,1.65156056209207e-26
"CAT",8.66215033401432e-31,0.366637956153952,0.642,0.526,1.73676114196987e-26
"CITED2",9.77879598542357e-31,0.42176010492204,0.491,0.356,1.96064859507743e-26
"SKIL",1.0901953433891e-30,0.314548651897461,0.561,0.414,2.18584166349515e-26
"COLEC12",1.22833124870042e-30,0.412678533566782,0.372,0.234,2.46280415364435e-26
"PARAL1",1.62251447333167e-30,0.335178148977032,0.202,0.082,3.25314151903e-26
"CYSLTR1",2.85209303281639e-30,0.290838899535501,0.221,0.096,5.71844653079686e-26
"SDCCAG8",3.06947043644491e-30,0.360723492220797,0.497,0.371,6.15428822507204e-26
"COX5B",3.38360446207836e-30,0.306404729600068,0.892,0.837,6.78412694646712e-26
"NQO2",4.74646409004196e-30,0.359687494607906,0.416,0.274,9.51666050053413e-26
"MARCO",6.54042803812412e-30,0.415383081329626,0.844,0.722,1.31135582164389e-25
"NOP10",8.5990486038854e-30,0.306697679842304,0.873,0.806,1.72410924507902e-25
"VPS29",1.09649873693576e-29,0.307793174433757,0.786,0.722,2.19847996755621e-25
"FHL3",1.20079591645134e-29,0.226050239005806,0.236,0.103,2.40759581248493e-25
"CTDNEP1",1.49295536974181e-29,0.324139997353726,0.638,0.535,2.99337551633233e-25
"RAB8A",1.64470935411639e-29,0.368939497428917,0.626,0.51,3.29764225500336e-25
"ITGA5",2.62246021083524e-29,0.352582668605443,0.45,0.307,5.25803272272466e-25
"IRAK3",2.6386569836159e-29,0.337484500659409,0.417,0.277,5.29050725214988e-25
"FCGR2B",2.66397254453983e-29,0.324943583517618,0.473,0.293,5.34126495180236e-25
"ST13",2.95416227641079e-29,0.324135510856705,0.715,0.635,5.92309536420364e-25
"MBNL1",3.99378412480401e-29,0.313528886908018,0.71,0.623,8.00753717023204e-25
"CASP1",4.081714059581e-29,0.367790259698508,0.52,0.388,8.1838366894599e-25
"GMFG",5.16352607768445e-29,0.299333048653697,0.844,0.766,1.03528697857573e-24
