NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
ZNF22_TARGET_GENES	1190		Rejected!	
ZNF23_TARGET_GENES	16		Rejected!	
ZNF26_TARGET_GENES	29	21		
ZNF37A_TARGET_GENES	156	129		
ZNF30_TARGET_GENES	1540		Rejected!	
HMGA1_TARGET_GENES	1224		Rejected!	
ZNF7_TARGET_GENES	903		Rejected!	
ZNF8_TARGET_GENES	1048		Rejected!	
HOXB4_TARGET_GENES	1174		Rejected!	
HOXB6_TARGET_GENES	638		Rejected!	
PTPRA_TARGET_GENES	129	100		
ADCYAP1_TARGET_GENES	11		Rejected!	
ATF6_TARGET_GENES	1063		Rejected!	
TFEB_TARGET_GENES	1387		Rejected!	
NR1D1_TARGET_GENES	120	104		
ZNF10_TARGET_GENES	821		Rejected!	
NME2_TARGET_GENES	70	45		
H1_6_TARGET_GENES	527	430		
MYF6_TARGET_GENES	17		Rejected!	
PAX7_TARGET_GENES	712		Rejected!	
PAX3_TARGET_GENES	1807		Rejected!	
MCM3_TARGET_GENES	189	171		
NFKBIA_TARGET_GENES	1317		Rejected!	
DNMT1_TARGET_GENES	181	155		
PAX6_TARGET_GENES	768		Rejected!	
HMGB2_TARGET_GENES	400	327		
MAPK3_TARGET_GENES	65	47		
RPA1_TARGET_GENES	56	36		
PSMB5_TARGET_GENES	307	230		
MSX1_TARGET_GENES	202	173		
SMARCA1_TARGET_GENES	136	104		
MZF1_TARGET_GENES	1451		Rejected!	
RBL1_TARGET_GENES	48	42		
GTF2E2_TARGET_GENES	411	299		
HOXA10_TARGET_GENES	273	239		
HOXA7_TARGET_GENES	115	106		
HOXA13_TARGET_GENES	55	43		
HOXC13_TARGET_GENES	121	105		
HOXD11_TARGET_GENES	148	135		
CIITA_TARGET_GENES	1214		Rejected!	
MCM5_TARGET_GENES	8		Rejected!	
PCGF2_TARGET_GENES	895		Rejected!	
RORA_TARGET_GENES	262	228		
MSX2_TARGET_GENES	11		Rejected!	
NUP214_TARGET_GENES	11		Rejected!	
SOX11_TARGET_GENES	44	43		
TCF7_TARGET_GENES	1987		Rejected!	
RBMX_TARGET_GENES	7		Rejected!	
CUX1_TARGET_GENES	641		Rejected!	
ID1_TARGET_GENES	1268		Rejected!	
SOX3_TARGET_GENES	550	444		
CASP3_TARGET_GENES	15		Rejected!	
RBM34_TARGET_GENES	1038		Rejected!	
NR4A2_TARGET_GENES	5		Rejected!	
CBX5_TARGET_GENES	869		Rejected!	
CDX1_TARGET_GENES	42	35		
HOXA1_TARGET_GENES	1090		Rejected!	
MCM2_TARGET_GENES	61	58		
NUP153_TARGET_GENES	1634		Rejected!	
ZNF165_TARGET_GENES	80	75		
MNX1_TARGET_GENES	5		Rejected!	
LHX2_TARGET_GENES	1177		Rejected!	
FXR1_TARGET_GENES	1011		Rejected!	
ZNF84_TARGET_GENES	2000		Rejected!	
BRCA2_TARGET_GENES	1416		Rejected!	
ZNF157_TARGET_GENES	61	46		
ZNF41_TARGET_GENES	98	78		
NR0B1_TARGET_GENES	233	207		
HDGF_TARGET_GENES	273	241		
GTF2A2_TARGET_GENES	522	404		
ZNF133_TARGET_GENES	154	126		
ZNF136_TARGET_GENES	9		Rejected!	
ZNF140_TARGET_GENES	562	462		
ZNF134_TARGET_GENES	864		Rejected!	
NKX2_5_TARGET_GENES	1231		Rejected!	
TERF1_TARGET_GENES	295	233		
F2RL1_TARGET_GENES	6		Rejected!	
CDH4_TARGET_GENES	84	64		
FOXG1_TARGET_GENES	587		Rejected!	
DLX6_TARGET_GENES	596		Rejected!	
HDAC4_TARGET_GENES	681		Rejected!	
SOX10_TARGET_GENES	301	217		
ZNF445_TARGET_GENES	8		Rejected!	
ISL1_TARGET_GENES	803		Rejected!	
TBPL1_TARGET_GENES	144	97		
SUMO1_TARGET_GENES	925		Rejected!	
UBE2I_TARGET_GENES	70	61		
YBX1_TARGET_GENES	74	56		
PITX1_TARGET_GENES	345	314		
SRPK2_TARGET_GENES	80	44		
IRX3_TARGET_GENES	52	48		
NKX6_1_TARGET_GENES	33	20		
PRKDC_TARGET_GENES	875		Rejected!	
FOXO4_TARGET_GENES	299	261		
TFAM_TARGET_GENES	59		Rejected!	
IRF9_TARGET_GENES	1857		Rejected!	
MDM2_TARGET_GENES	13		Rejected!	
SATB1_TARGET_GENES	1985		Rejected!	
EWSR1_TARGET_GENES	846		Rejected!	
GUCY1B1_TARGET_GENES	686		Rejected!	
ID2_TARGET_GENES	1086		Rejected!	
MAP2K1_TARGET_GENES	9		Rejected!	
TOP2B_TARGET_GENES	613		Rejected!	
HHEX_TARGET_GENES	1035		Rejected!	
LMNB2_TARGET_GENES	38	30		
CEBPZ_TARGET_GENES	1520		Rejected!	
ZNF85_TARGET_GENES	327	282		
HSF2_TARGET_GENES	246	209		
ZNF92_TARGET_GENES	1440		Rejected!	
EMX1_TARGET_GENES	226	192		
MXD1_TARGET_GENES	159	136		
MEF2C_TARGET_GENES	796		Rejected!	
PAX8_TARGET_GENES	88	78		
ZNF33A_TARGET_GENES	251	198		
ZFP36L1_TARGET_GENES	27	18		
DLX2_TARGET_GENES	287	221		
PPARA_TARGET_GENES	66	59		
ZNF816_TARGET_GENES	456	391		
DBP_TARGET_GENES	834		Rejected!	
GTF3C1_TARGET_GENES	7		Rejected!	
TFCP2_TARGET_GENES	75	63		
BPTF_TARGET_GENES	787		Rejected!	
FOXF1_TARGET_GENES	7		Rejected!	
FOXF2_TARGET_GENES	5		Rejected!	
FOXC1_TARGET_GENES	46	35		
CHAF1A_TARGET_GENES	97	84		
CHAF1B_TARGET_GENES	981		Rejected!	
RLF_TARGET_GENES	345	299		
ERCC8_TARGET_GENES	16		Rejected!	
SRSF9_TARGET_GENES	923		Rejected!	
NR5A1_TARGET_GENES	19		Rejected!	
SKP2_TARGET_GENES	69	43		
ATM_TARGET_GENES	16		Rejected!	
ZNF211_TARGET_GENES	7		Rejected!	
ILK_TARGET_GENES	25	18		
TCOF1_TARGET_GENES	14		Rejected!	
SNAPC2_TARGET_GENES	13		Rejected!	
SQSTM1_TARGET_GENES	51	34		
IRF5_TARGET_GENES	834		Rejected!	
DYRK1A_TARGET_GENES	774		Rejected!	
LAMB3_TARGET_GENES	9		Rejected!	
NCOA4_TARGET_GENES	833		Rejected!	
SAFB2_TARGET_GENES	808		Rejected!	
TFDP2_TARGET_GENES	5		Rejected!	
WRN_TARGET_GENES	15		Rejected!	
NPAT_TARGET_GENES	277	222		
E2F2_TARGET_GENES	1481		Rejected!	
CSHL1_TARGET_GENES	245	199		
NFE2L1_TARGET_GENES	1875		Rejected!	
NCOA6_TARGET_GENES	354	307		
MEF2D_TARGET_GENES	654		Rejected!	
ARID5B_TARGET_GENES	935		Rejected!	
ZNF169_TARGET_GENES	46	40		
ATXN7L3_TARGET_GENES	281	257		
ZNF146_TARGET_GENES	1277		Rejected!	
ZMYND11_TARGET_GENES	53	39		
E2F5_TARGET_GENES	1273		Rejected!	
SIX1_TARGET_GENES	376	288		
TERF2_TARGET_GENES	136	105		
TEAD2_TARGET_GENES	1494		Rejected!	
NCOA2_TARGET_GENES	530	423		
TRIP13_TARGET_GENES	96	71		
ELF2_TARGET_GENES	1492		Rejected!	
NAB2_TARGET_GENES	1512		Rejected!	
CEBPE_TARGET_GENES	35	22		
NEUROD2_TARGET_GENES	6		Rejected!	
ZFHX3_TARGET_GENES	1857		Rejected!	
ZNF239_TARGET_GENES	38	32		
POU2AF1_TARGET_GENES	922		Rejected!	
TAZ_TARGET_GENES	480	390		
SMN1_SMN2_TARGET_GENES	922		Rejected!	
ZSCAN26_TARGET_GENES	5		Rejected!	
RFX7_TARGET_GENES	500	453		
ZNF423_TARGET_GENES	1064		Rejected!	
ZNF791_TARGET_GENES	66	40		
ZNF528_TARGET_GENES	793		Rejected!	
ZSCAN23_TARGET_GENES	87	69		
ZNF260_TARGET_GENES	500	455		
ZNF404_TARGET_GENES	21	18		
ZBED5_TARGET_GENES	1001		Rejected!	
GREB1_TARGET_GENES	941		Rejected!	
ZNF585B_TARGET_GENES	130	105		
ZNF394_TARGET_GENES	383	336		
COBLL1_TARGET_GENES	149	118		
ZNF766_TARGET_GENES	1196		Rejected!	
ZNF667_TARGET_GENES	148	133		
SNAPC4_TARGET_GENES	138	67		
ZNF362_TARGET_GENES	628		Rejected!	
ZNF618_TARGET_GENES	1451		Rejected!	
ZNF697_TARGET_GENES	92	56		
ZNF318_TARGET_GENES	495	417		
ZNF776_TARGET_GENES	8		Rejected!	
ZNF626_TARGET_GENES	12		Rejected!	
ZNF660_TARGET_GENES	791		Rejected!	
HMBOX1_TARGET_GENES	1179		Rejected!	
ZNF746_TARGET_GENES	79	64		
ZNF774_TARGET_GENES	8		Rejected!	
CAVIN1_TARGET_GENES	90	71		
CDC73_TARGET_GENES	517	453		
CC2D1A_TARGET_GENES	1245		Rejected!	
ZNF529_TARGET_GENES	30	20		
NFRKB_TARGET_GENES	1843		Rejected!	
ZNF530_TARGET_GENES	6		Rejected!	
ZNF549_TARGET_GENES	594		Rejected!	
ZNF449_TARGET_GENES	1346		Rejected!	
CTR9_TARGET_GENES	66	52		
FOXR2_TARGET_GENES	234	197		
ZNF322_TARGET_GENES	940		Rejected!	
DPPA3_TARGET_GENES	8		Rejected!	
KDM7A_TARGET_GENES	1840		Rejected!	
AEBP2_TARGET_GENES	1033		Rejected!	
NFXL1_TARGET_GENES	369	300		
ZNF704_TARGET_GENES	66	63		
SRCAP_TARGET_GENES	530	406		
ZBTB49_TARGET_GENES	5		Rejected!	
TSHZ1_TARGET_GENES	191	153		
CREB3L2_TARGET_GENES	131	115		
MED25_TARGET_GENES	111	67		
ASXL2_TARGET_GENES	25	20		
SETX_TARGET_GENES	1946		Rejected!	
ZSCAN2_TARGET_GENES	908		Rejected!	
PBRM1_TARGET_GENES	8		Rejected!	
ZNF329_TARGET_GENES	586	500		
ZNF589_TARGET_GENES	688		Rejected!	
ZNF410_TARGET_GENES	623		Rejected!	
ZSCAN30_TARGET_GENES	1756		Rejected!	
CARM1_TARGET_GENES	13		Rejected!	
ZNF677_TARGET_GENES	133	105		
ZNF354C_TARGET_GENES	5		Rejected!	
ZNF584_TARGET_GENES	183	152		
ZNF547_TARGET_GENES	149	133		
ARID3B_TARGET_GENES	115	77		
ZSCAN29_TARGET_GENES	1888		Rejected!	
ZNF595_TARGET_GENES	90	82		
ZZZ3_TARGET_GENES	121	110		
ZNF34_TARGET_GENES	70	61		
ZNF101_TARGET_GENES	234	216		
SS18_SSX1_FUSION_UNIPROT_Q8IZH1_UNREVIEWED_TARGET_GENES	93	81		
ZNF654_TARGET_GENES	628	459		
MYOCD_TARGET_GENES	572	437		
MIER1_TARGET_GENES	375	272		
ZFP82_TARGET_GENES	44	31		
BCL6B_TARGET_GENES	168	141		
PIAS4_TARGET_GENES	78	55		
ZNF664_TARGET_GENES	985		Rejected!	
LCORL_TARGET_GENES	455	375		
PGBD5_TARGET_GENES	21	16		
ZNF843_TARGET_GENES	891		Rejected!	
RYBP_TARGET_GENES	1858		Rejected!	
ZNF561_TARGET_GENES	867		Rejected!	
PAF1_TARGET_GENES	77	59		
ZNF433_TARGET_GENES	66	48		
ZNF781_TARGET_GENES	204	128		
ZNF513_TARGET_GENES	772		Rejected!	
ZNF491_TARGET_GENES	10		Rejected!	
ZNF454_TARGET_GENES	19		Rejected!	
BANP_TARGET_GENES	748		Rejected!	
ZNF610_TARGET_GENES	894		Rejected!	
ZNF579_TARGET_GENES	652		Rejected!	
ZSCAN4_TARGET_GENES	1020		Rejected!	
KDM1B_TARGET_GENES	102	79		
ZNF784_TARGET_GENES	397	361		
HJURP_TARGET_GENES	28	22		
ZBTB44_TARGET_GENES	325	286		
ZNF740_TARGET_GENES	1306		Rejected!	
ZNF548_TARGET_GENES	45	33		
ZNF680_TARGET_GENES	631		Rejected!	
SUPT20H_TARGET_GENES	1281		Rejected!	
ZNF555_TARGET_GENES	75	45		
TET1_TARGET_GENES	855		Rejected!	
ZFP28_TARGET_GENES	126	71		
ZNF563_TARGET_GENES	646	495		
SNIP1_TARGET_GENES	771		Rejected!	
NKX2_3_TARGET_GENES	539	474		
ZSCAN18_TARGET_GENES	48	42		
BAHD1_TARGET_GENES	39	20		
ZNF502_TARGET_GENES	35	28		
ZNF596_TARGET_GENES	656	483		
ZNF507_TARGET_GENES	653		Rejected!	
KLF14_TARGET_GENES	253	217		
CREB3L4_TARGET_GENES	1418		Rejected!	
ZNF418_TARGET_GENES	43	25		
SETD7_TARGET_GENES	991		Rejected!	
AUTS2_TARGET_GENES	451	403		
JDP2_TARGET_GENES	1891		Rejected!	
HSD17B8_TARGET_GENES	659		Rejected!	
MAML1_TARGET_GENES	312	243		
ZNF592_TARGET_GENES	1890		Rejected!	
GTF3A_TARGET_GENES	77		Rejected!	
KAT2A_TARGET_GENES	1157		Rejected!	
DLX4_TARGET_GENES	857		Rejected!	
KAT5_TARGET_GENES	910		Rejected!	
BRF1_TARGET_GENES	64	49		
ZNF622_TARGET_GENES	68	60		
PBXIP1_TARGET_GENES	277	178		
PHF21A_TARGET_GENES	284	242		
ZNF669_TARGET_GENES	131	104		
CENPT_TARGET_GENES	83	57		
ZNF707_TARGET_GENES	53	37		
ZNF524_TARGET_GENES	355	330		
ZNF501_TARGET_GENES	13		Rejected!	
ZNF837_TARGET_GENES	9		Rejected!	
MCRS1_TARGET_GENES	39	33		
SIPA1_TARGET_GENES	147	110		
HMCES_TARGET_GENES	22		Rejected!	
ZNF274_TARGET_GENES	1098		Rejected!	
ZNF486_TARGET_GENES	294	154		
ZNF419_TARGET_GENES	8		Rejected!	
RBM17_TARGET_GENES	7		Rejected!	
RAX2_TARGET_GENES	72	63		
CHAMP1_TARGET_GENES	208	157		
ZFP91_TARGET_GENES	1442		Rejected!	
ZNF514_TARGET_GENES	8		Rejected!	
ZNF512B_TARGET_GENES	218	183		
ZNF354B_TARGET_GENES	204	184		
ZSCAN31_TARGET_GENES	927		Rejected!	
ZNF597_TARGET_GENES	877		Rejected!	
ZNF512_TARGET_GENES	441	331		
ZNF488_TARGET_GENES	44	31		
ZNF560_TARGET_GENES	50	36		
ZNF830_TARGET_GENES	283	255		
ZNF558_TARGET_GENES	312	236		
ZNF582_TARGET_GENES	75	61		
ZFP3_TARGET_GENES	355	298		
ZIM3_TARGET_GENES	1171		Rejected!	
LMTK3_TARGET_GENES	592	440		
ALKBH3_TARGET_GENES	438	384		
NR1H4_TARGET_GENES	315	253		
CIC_TARGET_GENES	411	356		
WRNIP1_TARGET_GENES	1000		Rejected!	
SRPK1_TARGET_GENES	342	298		
ATOH8_TARGET_GENES	36	26		
RBM15_TARGET_GENES	145	114		
INSM2_TARGET_GENES	836		Rejected!	
CDC5L_TARGET_GENES	334	226		
MPHOSPH8_TARGET_GENES	10		Rejected!	
FEV_TARGET_GENES	1658		Rejected!	
ZBTB18_TARGET_GENES	843		Rejected!	
PHB2_TARGET_GENES	198	144		
ZNF184_TARGET_GENES	1496		Rejected!	
SIGMAR1_TARGET_GENES	15		Rejected!	
EBNA1BP2_TARGET_GENES	373	306		
ZNF2_TARGET_GENES	1185		Rejected!	
ZNF577_TARGET_GENES	522	415		
PCGF1_TARGET_GENES	546	493		
DIDO1_TARGET_GENES	1624		Rejected!	
ZNF426_TARGET_GENES	88	57		
ZNF416_TARGET_GENES	5		Rejected!	
HDAC8_TARGET_GENES	132	111		
KDM5D_TARGET_GENES	1628		Rejected!	
PCGF6_TARGET_GENES	68	63		
BACH2_TARGET_GENES	1998		Rejected!	
BARHL1_TARGET_GENES	1146		Rejected!	
IRX2_TARGET_GENES	162	149		
FOXQ1_TARGET_GENES	38	37		
ZNF436_TARGET_GENES	502	400		
ZNF407_TARGET_GENES	1970		Rejected!	
ZNF350_TARGET_GENES	1470		Rejected!	
HOXD1_TARGET_GENES	77	52		
ALX4_TARGET_GENES	32	27		
EPC1_TARGET_GENES	218	199		
ADNP_TARGET_GENES	94	80		
PRDM12_TARGET_GENES	150	99		
ZNF768_TARGET_GENES	1346		Rejected!	
STN1_TARGET_GENES	11		Rejected!	
TDRD3_TARGET_GENES	5		Rejected!	
VRTN_TARGET_GENES	23		Rejected!	
BRF2_TARGET_GENES	20		Rejected!	
TAF9B_TARGET_GENES	565	475		
BARX1_TARGET_GENES	1264		Rejected!	
ARNT2_TARGET_GENES	673		Rejected!	
HES4_TARGET_GENES	597		Rejected!	
ZNF532_TARGET_GENES	65	57		
METTL14_TARGET_GENES	155	114		
UBN1_TARGET_GENES	1779		Rejected!	
LHX9_TARGET_GENES	1563		Rejected!	
PRDM5_TARGET_GENES	121	74		
ZNF331_TARGET_GENES	366	301		
ZNF302_TARGET_GENES	6		Rejected!	
ASH1L_TARGET_GENES	1446		Rejected!	
DROSHA_TARGET_GENES	69	47		
ARHGAP35_TARGET_GENES	119	94		
SIRT3_TARGET_GENES	59	39		
THAP1_TARGET_GENES	1985		Rejected!	
ZNF586_TARGET_GENES	34	28		
UBP1_TARGET_GENES	1915		Rejected!	
ADA2_TARGET_GENES	846		Rejected!	
ZNF224_TARGET_GENES	1037		Rejected!	
FOXJ2_TARGET_GENES	591		Rejected!	
ZNF581_TARGET_GENES	327	298		
HMG20B_TARGET_GENES	1922		Rejected!	
PPARGC1A_TARGET_GENES	100	91		
HEY2_TARGET_GENES	74	56		
LHX3_TARGET_GENES	37	20		
ZMYM2_TARGET_GENES	129	117		
ZNF282_TARGET_GENES	1058		Rejected!	
SFMBT1_TARGET_GENES	1661		Rejected!	
NUFIP1_TARGET_GENES	47	33		
DACH1_TARGET_GENES	987		Rejected!	
SIX4_TARGET_GENES	42	35		
ZNF391_TARGET_GENES	954		Rejected!	
SALL4_TARGET_GENES	1838		Rejected!	
ZNF112_TARGET_GENES	7		Rejected!	
FOXD3_TARGET_GENES	35	33		
ZNF223_TARGET_GENES	322	277		
TASOR_TARGET_GENES	290	235		
CASP8AP2_TARGET_GENES	341	284		
PRDM4_TARGET_GENES	456	388		
ELF5_TARGET_GENES	444	399		
ZNF236_TARGET_GENES	212	194		
ZNF214_TARGET_GENES	7		Rejected!	
ZNF777_TARGET_GENES	49	43		
ZNF490_TARGET_GENES	350	249		
HSF4_TARGET_GENES	17		Rejected!	
NOTCH3_TARGET_GENES	1135		Rejected!	
ZA_UNIPROT_Q9UM89_UNREVIEWED_TARGET_GENES	57	48		
BARX2_TARGET_GENES	1723		Rejected!	
DICER1_TARGET_GENES	69	52		
RUVBL2_TARGET_GENES	38	34		
RUVBL1_TARGET_GENES	180	151		
ATF5_TARGET_GENES	458	378		
ZNF510_TARGET_GENES	41	34		
ZBTB1_TARGET_GENES	115	98		
ZNF257_TARGET_GENES	559	487		
THRAP3_TARGET_GENES	29	20		
MED16_TARGET_GENES	47	23		
ZBTB12_TARGET_GENES	1297		Rejected!	
ZNF711_TARGET_GENES	1728		Rejected!	
ZNF175_TARGET_GENES	840		Rejected!	
NFE2L3_TARGET_GENES	16		Rejected!	
NEUROG3_TARGET_GENES	24	20		
HES2_TARGET_GENES	1420		Rejected!	
ZSCAN21_TARGET_GENES	504	437		
SUPT16H_TARGET_GENES	1944		Rejected!	
DMRT1_TARGET_GENES	410	357		
NR2E3_TARGET_GENES	6		Rejected!	
DNMT3A_TARGET_GENES	593	484		
ZFP37_TARGET_GENES	6		Rejected!	
SETBP1_TARGET_GENES	186	163		
MORC2_TARGET_GENES	1954		Rejected!	
