NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WP_GLOBO_SPHINGOLIPID_METABOLISM	WP_GLOBO_SPHINGOLIPID_METABOLISM	Details ...	19	-0.5642868	-1.7548181	0.02631579	0.03239387	0.4	2969	tags=26%, list=15%, signal=31%	
WP_INFLAMMATORY_RESPONSE_PATHWAY	WP_INFLAMMATORY_RESPONSE_PATHWAY	Details ...	25	-0.57607746	-1.7236967	0.0	0.043176726	0.58	2624	tags=28%, list=13%, signal=32%	
WP_EBOLA_VIRUS_PATHWAY_ON_HOST	WP_EBOLA_VIRUS_PATHWAY_ON_HOST	Details ...	124	-0.4153892	-1.7208467	0.0	0.041038852	0.58	1263	tags=24%, list=6%, signal=26%	
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY	WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY	Details ...	33	-0.5133177	-1.7034951	0.02	0.04382839	0.61	912	tags=21%, list=5%, signal=22%	
WP_MITOCHONDRIAL_LCFATTY_ACID_BETAOXIDATION	WP_MITOCHONDRIAL_LCFATTY_ACID_BETAOXIDATION	Details ...	17	-0.5909704	-1.6931807	0.0	0.0460362	0.64	2038	tags=41%, list=10%, signal=46%	
WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION	WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION	Details ...	59	-0.4612659	-1.6774721	0.0	0.04905645	0.69	904	tags=19%, list=5%, signal=19%	
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	Details ...	43	-0.48918957	-1.6667509	0.0	0.049949907	0.7	1893	tags=33%, list=9%, signal=36%	
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	Details ...	96	-0.40991113	-1.6467906	0.04	0.053096075	0.72	4721	tags=47%, list=24%, signal=61%	
WP_FATTY_ACID_BIOSYNTHESIS	WP_FATTY_ACID_BIOSYNTHESIS	Details ...	22	-0.5337208	-1.6450613	0.0	0.051417444	0.72	962	tags=32%, list=5%, signal=33%	
WP_PPAR_SIGNALING_PATHWAY	WP_PPAR_SIGNALING_PATHWAY	Details ...	53	-0.46172285	-1.6379713	0.0	0.05146612	0.75	460	tags=11%, list=2%, signal=12%	
WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS	WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS		79	-0.41211674	-1.6205798	0.0	0.057502028	0.8	1298	tags=16%, list=6%, signal=18%	
WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY		26	-0.51344264	-1.5845118	0.02	0.071645215	0.86	1078	tags=15%, list=5%, signal=16%	
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		32	-0.46917358	-1.568135	0.01724138	0.078484446	0.89	918	tags=22%, list=5%, signal=23%	
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY		40	-0.45335326	-1.5593798	0.039215688	0.08032605	0.91	488	tags=23%, list=2%, signal=23%	
WP_OXIDATIVE_DAMAGE	WP_OXIDATIVE_DAMAGE		38	-0.47536564	-1.5547814	0.0	0.07887346	0.91	40	tags=11%, list=0%, signal=11%	
WP_LEPTIN_INSULIN_OVERLAP	WP_LEPTIN_INSULIN_OVERLAP		15	-0.57164323	-1.5327462	0.036363635	0.091875836	0.95	1334	tags=27%, list=7%, signal=29%	
WP_RAC1PAK1P38MMP2_PATHWAY	WP_RAC1PAK1P38MMP2_PATHWAY		64	-0.41024977	-1.5176004	0.0	0.10297795	0.96	1079	tags=17%, list=5%, signal=18%	
WP_SLEEP_REGULATION	WP_SLEEP_REGULATION		21	-0.46457115	-1.4916106	0.02173913	0.11986479	0.97	1810	tags=24%, list=9%, signal=26%	
WP_NUCLEAR_RECEPTORS	WP_NUCLEAR_RECEPTORS		32	-0.4432056	-1.4738656	0.046511628	0.13171099	0.97	1078	tags=16%, list=5%, signal=16%	
WP_16P112_DISTAL_DELETION_SYNDROME	WP_16P112_DISTAL_DELETION_SYNDROME		20	-0.4883014	-1.4655547	0.06349207	0.13562743	0.97	1271	tags=15%, list=6%, signal=16%	
WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS	WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS		17	-0.54121345	-1.460523	0.057692308	0.13425942	0.98	154	tags=18%, list=1%, signal=18%	
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE	WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE		17	-0.5233949	-1.4589757	0.048780486	0.13157439	0.98	381	tags=18%, list=2%, signal=18%	
WP_IL4_SIGNALING_PATHWAY	WP_IL4_SIGNALING_PATHWAY		53	-0.38703328	-1.4356403	0.015873017	0.14683206	0.99	1334	tags=17%, list=7%, signal=18%	
WP_CARDIAC_PROGENITOR_DIFFERENTIATION	WP_CARDIAC_PROGENITOR_DIFFERENTIATION		28	-0.46311563	-1.4296752	0.078431375	0.14950854	0.99	1153	tags=14%, list=6%, signal=15%	
WP_ADIPOGENESIS	WP_ADIPOGENESIS		109	-0.36679313	-1.4283825	0.0	0.14588027	0.99	1380	tags=18%, list=7%, signal=20%	
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING	WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING		28	-0.42273706	-1.4156874	0.07272727	0.15571028	0.99	912	tags=18%, list=5%, signal=19%	
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS	WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS		29	-0.4369033	-1.4040072	0.09615385	0.16392837	0.99	1061	tags=14%, list=5%, signal=15%	
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS		62	-0.35720173	-1.3874476	0.07692308	0.1755082	1.0	1657	tags=24%, list=8%, signal=26%	
WP_EPO_RECEPTOR_SIGNALING	WP_EPO_RECEPTOR_SIGNALING		25	-0.45279822	-1.3858081	0.09090909	0.17250529	1.0	1669	tags=24%, list=8%, signal=26%	
WP_TRYPTOPHAN_METABOLISM	WP_TRYPTOPHAN_METABOLISM		36	-0.3925611	-1.3803144	0.022222223	0.1754995	1.0	1623	tags=22%, list=8%, signal=24%	
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II		128	-0.3206876	-1.3742318	0.036363635	0.1799294	1.0	1527	tags=13%, list=8%, signal=14%	
WP_PROTEASOME_DEGRADATION	WP_PROTEASOME_DEGRADATION		59	-0.39027113	-1.3721441	0.10769231	0.17792863	1.0	257	tags=15%, list=1%, signal=15%	
WP_STATIN_PATHWAY	WP_STATIN_PATHWAY		23	-0.45958653	-1.355325	0.09803922	0.19181757	1.0	167	tags=17%, list=1%, signal=18%	
WP_G_PROTEIN_SIGNALING_PATHWAYS	WP_G_PROTEIN_SIGNALING_PATHWAYS		82	-0.34170094	-1.3482672	0.039215688	0.19535977	1.0	1508	tags=22%, list=8%, signal=24%	
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY		60	-0.3567355	-1.3477256	0.07692308	0.19126064	1.0	762	tags=18%, list=4%, signal=19%	
WP_CILIOPATHIES	WP_CILIOPATHIES		170	-0.29804525	-1.3426436	0.019607844	0.19276148	1.0	3272	tags=23%, list=16%, signal=27%	
WP_VIRAL_ACUTE_MYOCARDITIS	WP_VIRAL_ACUTE_MYOCARDITIS		80	-0.33354175	-1.3419913	0.06557377	0.18955907	1.0	1651	tags=21%, list=8%, signal=23%	
WP_CYTOSOLIC_DNASENSING_PATHWAY	WP_CYTOSOLIC_DNASENSING_PATHWAY		58	-0.36928123	-1.3245641	0.056603774	0.20473827	1.0	2400	tags=24%, list=12%, signal=27%	
WP_APOPTOSIS	WP_APOPTOSIS		82	-0.33140028	-1.3022459	0.05	0.2292111	1.0	977	tags=17%, list=5%, signal=18%	
WP_LIPID_METABOLISM_PATHWAY	WP_LIPID_METABOLISM_PATHWAY		28	-0.42642713	-1.3019525	0.055555556	0.22487408	1.0	1261	tags=25%, list=6%, signal=27%	
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY		27	-0.40171328	-1.2962615	0.125	0.2264234	1.0	1153	tags=22%, list=6%, signal=24%	
WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY		87	-0.3184118	-1.2831382	0.03773585	0.2371359	1.0	907	tags=13%, list=5%, signal=13%	
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY	WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY		41	-0.36635318	-1.2766684	0.13207547	0.24122697	1.0	876	tags=15%, list=4%, signal=15%	
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY	WP_GLUCOCORTICOID_RECEPTOR_PATHWAY		65	-0.3419467	-1.2742829	0.115384616	0.23923346	1.0	1231	tags=18%, list=6%, signal=20%	
WP_TGFB_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION	WP_TGFB_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION		16	-0.5001026	-1.2709457	0.17777778	0.2408264	1.0	907	tags=25%, list=5%, signal=26%	
WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY	WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY		18	-0.41019243	-1.2585342	0.16666667	0.25125948	1.0	11	tags=6%, list=0%, signal=6%	
WP_IL6_SIGNALING_PATHWAY	WP_IL6_SIGNALING_PATHWAY		41	-0.36959642	-1.2491337	0.18333334	0.25841472	1.0	1380	tags=17%, list=7%, signal=18%	
WP_PROLACTIN_SIGNALING_PATHWAY	WP_PROLACTIN_SIGNALING_PATHWAY		76	-0.31955847	-1.2419293	0.07692308	0.26552308	1.0	1334	tags=17%, list=7%, signal=18%	
WP_JOUBERT_SYNDROME	WP_JOUBERT_SYNDROME		74	-0.32257682	-1.2292156	0.13333334	0.27853498	1.0	2895	tags=27%, list=14%, signal=31%	
WP_ESTROGEN_SIGNALING_PATHWAY	WP_ESTROGEN_SIGNALING_PATHWAY		22	-0.40865484	-1.2282338	0.1764706	0.2752131	1.0	674	tags=18%, list=3%, signal=19%	
WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS	WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS		15	-0.42364913	-1.2269889	0.23214285	0.27204505	1.0	81	tags=7%, list=0%, signal=7%	
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3		61	-0.32943958	-1.2268595	0.1904762	0.26773307	1.0	674	tags=10%, list=3%, signal=10%	
WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION	WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION		15	-0.40989953	-1.2249526	0.18367347	0.26589802	1.0	1543	tags=27%, list=8%, signal=29%	
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN		24	-0.38863933	-1.2238288	0.12244898	0.26319793	1.0	3105	tags=33%, list=15%, signal=39%	
WP_PDGF_PATHWAY	WP_PDGF_PATHWAY		40	-0.35501108	-1.21997	0.14285715	0.26296225	1.0	1302	tags=18%, list=6%, signal=19%	
WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS	WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS		23	-0.3928093	-1.1976572	0.16981132	0.29278472	1.0	1658	tags=35%, list=8%, signal=38%	
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM		56	-0.3526447	-1.188385	0.25925925	0.3020183	1.0	1493	tags=27%, list=7%, signal=29%	
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA	WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA		57	-0.322079	-1.1842712	0.2037037	0.30391017	1.0	918	tags=16%, list=5%, signal=17%	
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR		27	-0.40958136	-1.1770766	0.23404256	0.3094126	1.0	1206	tags=22%, list=6%, signal=24%	
WP_NUCLEOTIDEBINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY	WP_NUCLEOTIDEBINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY		38	-0.33146107	-1.1734242	0.25490198	0.30918175	1.0	2333	tags=26%, list=12%, signal=30%	
WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS	WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS		15	-0.40130427	-1.1727518	0.24	0.30575448	1.0	1651	tags=20%, list=8%, signal=22%	
WP_DIFFERENTIATION_PATHWAY	WP_DIFFERENTIATION_PATHWAY		31	-0.3620823	-1.1649026	0.20408164	0.31357753	1.0	341	tags=10%, list=2%, signal=10%	
WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES	WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES		15	-0.44379124	-1.1576053	0.23636363	0.32006356	1.0	915	tags=27%, list=5%, signal=28%	
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION		32	-0.35753915	-1.1567711	0.24074075	0.3171653	1.0	1608	tags=22%, list=8%, signal=24%	
WP_APOPTOSIS_MODULATION_BY_HSP70	WP_APOPTOSIS_MODULATION_BY_HSP70		19	-0.41086715	-1.152568	0.27450982	0.318779	1.0	2365	tags=32%, list=12%, signal=36%	
WP_ENDOTHELIN_PATHWAYS	WP_ENDOTHELIN_PATHWAYS		25	-0.33805582	-1.1475238	0.26086956	0.3214703	1.0	1926	tags=20%, list=10%, signal=22%	
WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19	WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19		19	-0.40539458	-1.1474876	0.26190478	0.31729537	1.0	2177	tags=32%, list=11%, signal=35%	
WP_GABA_RECEPTOR_SIGNALING	WP_GABA_RECEPTOR_SIGNALING		19	-0.37149754	-1.146518	0.24489796	0.3149563	1.0	983	tags=16%, list=5%, signal=17%	
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION		40	-0.33483234	-1.1463085	0.22	0.31125402	1.0	1475	tags=18%, list=7%, signal=19%	
WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR	WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR		34	-0.3644716	-1.1448157	0.21276596	0.3099298	1.0	912	tags=18%, list=5%, signal=18%	
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER	WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER		15	-0.4233368	-1.1343846	0.2413793	0.31938753	1.0	1965	tags=33%, list=10%, signal=37%	
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE		19	-0.41023752	-1.133776	0.3090909	0.316111	1.0	237	tags=16%, list=1%, signal=16%	
WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON	WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON		44	-0.3215427	-1.1162688	0.23529412	0.34003764	1.0	2314	tags=23%, list=12%, signal=26%	
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM		33	-0.3346254	-1.1127106	0.34210527	0.34176728	1.0	3402	tags=30%, list=17%, signal=36%	
WP_MTHFR_DEFICIENCY	WP_MTHFR_DEFICIENCY		22	-0.35917974	-1.1081082	0.33333334	0.34470534	1.0	195	tags=9%, list=1%, signal=9%	
WP_TNF_ALPHA_SIGNALING_PATHWAY	WP_TNF_ALPHA_SIGNALING_PATHWAY		87	-0.2889753	-1.1040891	0.25454545	0.34861544	1.0	2186	tags=22%, list=11%, signal=24%	
WP_GLYCOSAMINOGLYCAN_DEGRADATION	WP_GLYCOSAMINOGLYCAN_DEGRADATION		16	-0.39593473	-1.0971464	0.3409091	0.3558388	1.0	2006	tags=44%, list=10%, signal=49%	
WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT	WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT		17	-0.39097947	-1.0797783	0.3137255	0.37977323	1.0	3034	tags=35%, list=15%, signal=42%	
WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR	WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR		25	-0.34249565	-1.0777823	0.3773585	0.3795944	1.0	1217	tags=16%, list=6%, signal=17%	
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY		46	-0.30456653	-1.0658549	0.3137255	0.3954822	1.0	1001	tags=15%, list=5%, signal=16%	
WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS	WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS		19	-0.3794003	-1.0625845	0.38181818	0.3965817	1.0	215	tags=11%, list=1%, signal=11%	
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME		16	-0.37051928	-1.0611205	0.37096775	0.39548802	1.0	405	tags=6%, list=2%, signal=6%	
WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS	WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS		17	-0.3496257	-1.0510765	0.38297874	0.4083575	1.0	4644	tags=47%, list=23%, signal=61%	
WP_PDGFRBETA_PATHWAY	WP_PDGFRBETA_PATHWAY		29	-0.3278996	-1.0252413	0.4509804	0.4512815	1.0	1302	tags=14%, list=6%, signal=15%	
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY	WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY		56	-0.2890516	-1.0232801	0.42307693	0.4497553	1.0	2400	tags=25%, list=12%, signal=28%	
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT		17	-0.35448083	-0.9977141	0.44	0.4932696	1.0	1141	tags=24%, list=6%, signal=25%	
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION	WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION		32	-0.3076707	-0.99305993	0.44444445	0.49678883	1.0	864	tags=13%, list=4%, signal=13%	
WP_IL9_SIGNALING_PATHWAY	WP_IL9_SIGNALING_PATHWAY		16	-0.33903983	-0.9774536	0.47272727	0.52220124	1.0	3113	tags=25%, list=16%, signal=30%	
WP_RETT_SYNDROME_CAUSING_GENES	WP_RETT_SYNDROME_CAUSING_GENES		42	-0.26724684	-0.9376549	0.48076922	0.5956451	1.0	3389	tags=31%, list=17%, signal=37%	
WP_BASE_EXCISION_REPAIR	WP_BASE_EXCISION_REPAIR		31	-0.28639415	-0.93440866	0.5	0.59643275	1.0	2675	tags=29%, list=13%, signal=33%	
WP_NAD_METABOLISM	WP_NAD_METABOLISM		15	-0.3347852	-0.91680586	0.6481481	0.627025	1.0	880	tags=13%, list=4%, signal=14%	
WP_IL7_SIGNALING_PATHWAY	WP_IL7_SIGNALING_PATHWAY		25	-0.30475459	-0.91589534	0.6034483	0.6224938	1.0	918	tags=12%, list=5%, signal=13%	
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME		23	-0.32198715	-0.9153719	0.53333336	0.6171164	1.0	491	tags=9%, list=2%, signal=9%	
WP_MATRIX_METALLOPROTEINASES	WP_MATRIX_METALLOPROTEINASES		23	-0.30202702	-0.910853	0.6037736	0.6199133	1.0	349	tags=9%, list=2%, signal=9%	
WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT	WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT		15	-0.34917352	-0.9063192	0.55813956	0.6236616	1.0	2286	tags=20%, list=11%, signal=23%	
WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER	WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER		16	-0.32249796	-0.8880664	0.59183675	0.65417516	1.0	2370	tags=25%, list=12%, signal=28%	
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS		32	-0.28769436	-0.8692251	0.66	0.6844614	1.0	3588	tags=34%, list=18%, signal=42%	
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV	WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV		25	-0.26554728	-0.8473991	0.64285713	0.72256666	1.0	2370	tags=20%, list=12%, signal=23%	
WP_DNA_MISMATCH_REPAIR	WP_DNA_MISMATCH_REPAIR		23	-0.25879666	-0.7998711	0.78	0.80062306	1.0	2366	tags=22%, list=12%, signal=25%	
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY		25	-0.24028316	-0.6775874	0.9	0.9397837	1.0	3278	tags=24%, list=16%, signal=29%	
